Gene1,Gene2
HDAC2,IFNGR1
HDAC2,PRIM1
HDAC2,CPSF6
HDAC2,DNMT1
HDAC2,MTX2
HDAC2,HPX
HDAC2,TIMMDC1
HDAC2,DBNDD2
HDAC2,ZNF146
HDAC2,GYG1
HDAC2,SLC35D2
HDAC2,ARHGAP26
HDAC2,SUCLA2
HDAC2,AASS
HDAC2,APOA2
HDAC2,NFYB
HDAC2,CMPK1
HDAC2,SPAG9
HDAC2,MGST2
HDAC2,ZNF561
HDAC2,NEDD1
HDAC2,M6PR
HDAC2,RAI14
HDAC2,ORC4
HDAC2,PSMB10
HDAC2,GABPB1
HDAC2,ELOVL6
HDAC2,SLC5A6
HDAC2,DERA
HDAC2,TGIF1
HDAC2,HPN
HDAC2,TUBE1
HDAC2,PEMT
HDAC2,C1GALT1
HDAC2,TMEM147
HDAC2,BLVRA
HDAC2,ARMC9
HDAC2,ZNF232
HDAC2,DCUN1D5
HDAC2,ZNF581
HDAC2,AGT
HDAC2,IQCB1
HDAC2,SALL2
HDAC2,GEMIN8
HDAC2,LGALS2
HDAC2,UPP1
HDAC2,RBBP8
HDAC2,TMEM126B
HDAC2,NTHL1
HDAC2,FGFR1
HDAC2,APOB
HDAC2,TMEM216
HDAC2,USP7
HDAC2,PON2
HDAC2,HNRNPH3
HDAC2,LMO7
HDAC2,SMLR1
HDAC2,MT1X
HDAC2,YAF2
HDAC2,TM4SF5
HDAC2,ELOF1
HDAC2,MGME1
HDAC2,MYL6B
HDAC2,TDGF1
HDAC2,MAT2B
HDAC2,EIF3J
HDAC2,SMIM20
HDAC2,THAP4
HDAC2,F3
HDAC2,CALML4
HDAC2,USB1
HDAC2,SIL1
HDAC2,CDK4
HDAC2,FAM114A1
HDAC2,VIL1
HDAC2,UNC93A
HDAC2,GCHFR
HDAC2,AMBP
HDAC2,COQ3
HDAC2,TP53INP2
HDAC2,ATP1B1
HDAC2,FABP1
HDAC2,APOA1
HDAC2,CDK2AP1
HDAC2,HGD
HDAC2,C3
HDAC2,DDC
HDAC2,LAMB2
HDAC2,DNASE1
HDAC2,IGF1R
HDAC2,TTR
HDAC2,F2
HDAC2,SERPIND1
HDAC2,EPHX2
HDAC2,PRAP1
HDAC2,NODAL
HDAC2,DMKN
HDAC2,ASGR1
HDAC2,IL32
HDAC2,F10
HDAC2,FLRT3
HDAC2,CAMK2D
HDAC2,UBE2E3
HDAC2,ENO2
HDAC2,SORBS2
HDAC2,GALM
HDAC2,FGG
HDAC2,C9orf72
HDAC2,EXOSC8
HDAC2,RGN
HDAC2,PLTP
HDAC2,PPP2R1B
HDAC2,SERPINF1
HDAC2,PTPRM
HDAC2,APOC3
HDAC2,APOC2
HDAC2,LEAP2
HDAC2,AAMP
HDAC2,MT1G
HDAC2,KNG1
HDAC2,ZNF101
HDAC2,DDB2
HDAC2,SULT1A2
HDAC2,FN1
HDAC2,BCKDK
HDAC2,GATA4
HDAC2,PTP4A1
HDAC2,SPP1
HDAC2,AKR1D1
HDAC2,MEP1A
HDAC2,ARSE
HDAC2,PLA2G12B
HDAC2,EPS8L2
HDAC2,MAEA
HDAC2,MT1E
HDAC2,APOC1
HDAC2,CRAT
HDAC2,BZW2
HDAC2,USP28
MCRS1,MBIP
MCRS1,IMP4
MCRS1,EFTUD2
MCRS1,DPH6
MCRS1,POLE4
MCRS1,FAM118B
MCRS1,PSME3
MCRS1,TMEM237
MCRS1,NUDT15
MCRS1,PON2
MCRS1,RIOK1
MCRS1,CCDC138
MCRS1,NME1
MCRS1,NDUFAF5
MCRS1,OPA1
MCRS1,EEF1E1
MCRS1,NR1H3
MCRS1,MTX2
MCRS1,NUP35
MCRS1,AAR2
MCRS1,ZNF770
MCRS1,RUVBL1
MCRS1,TADA1
MCRS1,KNTC1
MCRS1,SLC25A26
MCRS1,TATDN3
MCRS1,MTMR2
MCRS1,GTF2E1
MCRS1,PFKM
MCRS1,CREB1
MCRS1,DTWD1
MCRS1,ZNF143
MCRS1,GPN1
MCRS1,MPHOSPH9
MCRS1,VPS26A
MCRS1,MRPS9
MCRS1,ECT2
MCRS1,PPA2
MCRS1,WDR43
MCRS1,GLMN
MCRS1,CENPH
MCRS1,APPL2
MCRS1,GEMIN7
MCRS1,POLB
MCRS1,THAP4
MCRS1,PMS1
MCRS1,WDHD1
MCRS1,DUT
MCRS1,CDCA2
MCRS1,CAAP1
MCRS1,PFN2
MCRS1,NOL10
MCRS1,EXOSC1
MCRS1,ECI2
MCRS1,RRM2B
MCRS1,KATNA1
MCRS1,ATL2
MCRS1,RNF19A
MCRS1,PPIL1
MCRS1,MIS18BP1
MCRS1,PPT1
MCRS1,ING3
MCRS1,IDH3B
MCRS1,ELMOD2
MCRS1,MPHOSPH6
MCRS1,COMMD3
MCRS1,ZSWIM7
MCRS1,TTC4
MCRS1,SUPV3L1
MCRS1,R3HDM1
MCRS1,PAK1IP1
MCRS1,PPP1R21
MCRS1,CPSF3
MCRS1,TDP1
MCRS1,C17orf75
MCRS1,ATG5
MCRS1,TDP2
MCRS1,CACYBP
MCRS1,RFXANK
MCRS1,METTL8
MCRS1,CCDC88A
MCRS1,UQCC1
MCRS1,FANCL
MCRS1,ANXA4
MCRS1,ASPH
MYBL2,HIST1H4C
MYBL2,PLK1
MYBL2,HMGB2
MYBL2,AURKA
MYBL2,G2E3
MYBL2,PRMT5
MYBL2,BUB1B
MYBL2,CENPF
MYBL2,CDC20
MYBL2,BUB1
MYBL2,BIRC5
MYBL2,PRC1
MYBL2,TPX2
MYBL2,HMGN4
MYBL2,SMC4
MYBL2,NDC80
MYBL2,ECT2
MYBL2,TOP2A
MYBL2,CCNB1
MYBL2,UBE2C
MYBL2,NUF2
MYBL2,CDCA2
MYBL2,DBF4
MYBL2,CENPE
MYBL2,NME1
MYBL2,CKS2
MYBL2,KPNA2
MYBL2,UBE2T
MYBL2,NCAPG
MYBL2,KIF20B
MYBL2,TTI2
MYBL2,ANLN
MYBL2,HMMR
MYBL2,KIF20A
MYBL2,NUP35
MYBL2,XPO5
MYBL2,CDK1
MYBL2,KIF23
MYBL2,TUBA1B
MYBL2,NDUFAF5
MYBL2,KNSTRN
MYBL2,TGIF1
MYBL2,ATL2
MYBL2,MPHOSPH9
MYBL2,AURKB
MYBL2,TIMM9
MYBL2,KIAA0586
MYBL2,MIS18BP1
MYBL2,PHF5A
MYBL2,TK1
MYBL2,CDK5RAP1
MYBL2,OPA1
MYBL2,CEP70
MYBL2,OIP5
MYBL2,NUSAP1
MYBL2,MAD2L1BP
MYBL2,DLGAP5
MYBL2,MRPL1
MYBL2,FGA
MYBL2,KATNA1
MYBL2,ANP32E
MYBL2,ACSL5
MYBL2,APOB
MYBL2,HP
MYBL2,HIST1H1C
MYBL2,HPR
MYBL2,PNPT1
MYBL2,CCDC88A
MYBL2,SF3A3
MYBL2,MGME1
MYBL2,CENPU
MYBL2,NUP54
MYBL2,AAR2
MYBL2,AHSG
MYBL2,NUP107
MYBL2,NOL11
MYBL2,GALM
MYBL2,VPS33A
MYBL2,ZNF232
MYBL2,TTK
MYBL2,RNASE4
MYBL2,MRPL16
MYBL2,ANG
MYBL2,TSFM
MYBL2,TATDN3
MYBL2,DTWD1
MYBL2,KIF22
MYBL2,NIF3L1
MYBL2,ASNSD1
MYBL2,MBIP
MYBL2,CDCA3
MYBL2,TYMS
MYBL2,CKAP2
MYBL2,GEMIN2
MYBL2,G6PC3
MYBL2,NEK2
MYBL2,NIP7
MYBL2,CDKN3
MYBL2,NOSIP
MYBL2,PAK1IP1
MYBL2,AASS
MYBL2,UQCC1
MYBL2,SLC7A6
MYBL2,DCTPP1
MYBL2,DCLRE1C
MYBL2,MGST2
MYBL2,C1orf109
MYBL2,SDAD1
MYBL2,FASTKD2
MYBL2,USP1
MYBL2,MCM4
MYBL2,FANCL
MYBL2,COPS7B
MYBL2,CUL2
MYBL2,IFT52
MYBL2,HIBCH
MYBL2,IMP4
MYBL2,CFAP20
MYBL2,PCNA
MYBL2,NOP16
MYBL2,ZWINT
MYBL2,CENPN
MYBL2,GPATCH4
MYBL2,CCNB2
MYBL2,CAPG
MYBL2,FANCD2
MYBL2,IDH3B
MYBL2,CHEK2
MYBL2,PTTG1
MYBL2,MAD2L1
MYBL2,UTP18
MYBL2,AGT
MYBL2,UCHL5
MYBL2,LRRC40
MYBL2,METTL8
MYBL2,HDAC1
MYBL2,MST1
MYBL2,SUPV3L1
MYBL2,EFTUD2
MYBL2,HSD17B11
MYBL2,DCAF13
MYBL2,CENPK
MYBL2,ZMYM1
MYBL2,KIZ
MYBL2,MTTP
MYBL2,HGD
MYBL2,CUEDC2
MYBL2,TBPL1
MYBL2,C3
MYBL2,VIL1
MYBL2,CRBN
MYBL2,SKA3
MYBL2,POLR1C
MYBL2,RAD54L
MYBL2,DNMT1
MYBL2,COPS7A
MYBL2,WDR75
MYBL2,YEATS4
MYBL2,PARPBP
MYBL2,NUP37
MYBL2,EMG1
MYBL2,EIF2B3
MYBL2,NR1H3
MYBL2,ZNF101
MYBL2,BRCA1
MYBL2,SIAE
MYBL2,ORC4
MYBL2,VPS72
MYBL2,AIMP2
MYBL2,PRKCI
MYBL2,PPIL1
MYBL2,PCID2
MYBL2,POLE4
MYBL2,NBAS
MYBL2,HARS
MYBL2,YARS
MYBL2,TDP2
MYBL2,S100PBP
MYBL2,GPN1
MYBL2,CETN3
MYBL2,ARL14EP
MYBL2,POLR1B
MYBL2,ASPH
MYBL2,GTF2H3
MYBL2,TTC39C
MYBL2,DNA2
MYBL2,NOL10
MYBL2,CMSS1
MYBL2,RFC4
MYBL2,HNRNPH3
MYBL2,F10
MYBL2,C11orf1
MYBL2,ATG101
MYBL2,RIOK1
MYBL2,ATIC
MYBL2,ARMC9
MYBL2,HAVCR1
MYBL2,F2
MYBL2,C11orf74
MYBL2,CCDC77
MYBL2,TDP1
MYBL2,UCP2
MYBL2,IFNGR1
MYBL2,GTF2E1
MYBL2,KNTC1
MYBL2,BLM
MYBL2,RAD1
MYBL2,METTL3
MYBL2,GMPR2
MYBL2,BRIX1
MYBL2,VTN
MYBL2,HPN
MYBL2,PFKM
MYBL2,NUDT15
MYBL2,DTYMK
MYBL2,TTC4
MYBL2,PRIM1
MYBL2,STARD3NL
MYBL2,CD320
MYBL2,BCS1L
MYBL2,USP39
MYBL2,SMLR1
MYBL2,RRM1
MYBL2,FN1
MYBL2,LMO7
MYBL2,FABP1
MYBL2,ECHDC1
MYBL2,EFNA1
MYBL2,LIAS
MYBL2,GSN
MYBL2,DGAT1
MYBL2,AMBP
MYBL2,SF3B3
MYBL2,TRIM59
MYBL2,C9orf72
MYBL2,EED
MYBL2,COMMD10
MYBL2,MCM3
MYBL2,LTV1
MYBL2,HMBS
MYBL2,WDR12
MYBL2,TIPARP
MYBL2,METTL21A
MYBL2,SMIM20
MYBL2,PRIM2
MYBL2,PPP1R21
MYBL2,AAAS
MYBL2,TAF1B
MYBL2,GMNN
MYBL2,RCAN1
MYBL2,GPN3
MYBL2,ABCE1
MYBL2,SORBS2
MYBL2,ING3
MYBL2,ERAL1
MYBL2,CHEK1
MYBL2,APOC2
MYBL2,TSR1
MYBL2,SVIL
MYBL2,POLD3
MYBL2,STEAP1
MYBL2,MTX2
MYBL2,DSN1
MYBL2,COQ3
MYBL2,C17orf75
MYBL2,METTL18
MYBL2,DHPS
MYBL2,CRAT
MYBL2,ACOX2
MYBL2,S100A13
MYBL2,RSU1
MYBL2,MLH1
MYBL2,CAMK2D
MYBL2,CACYBP
MYBL2,ISG20
MYBL2,ATG5
MYBL2,SPDL1
MYBL2,EBNA1BP2
MYBL2,MRPS27
MYBL2,MTERF3
MYBL2,CDC6
MYBL2,MELK
MYBL2,MCRS1
MYBL2,ESCO2
MYBL2,RAB28
MYBL2,PLAA
MYBL2,IL32
MYBL2,PSIP1
MYBL2,GATM
MYBL2,BZW2
MYBL2,ZNF770
MYBL2,SLC25A26
MYBL2,EXOSC9
MYBL2,ZSWIM7
MYBL2,RAD51AP1
MYBL2,LEAP2
MYBL2,CMC1
MYBL2,STX8
MYBL2,RUVBL2
MYBL2,PPAT
MYBL2,ALG8
MYBL2,RUVBL1
MYBL2,R3HDM1
MYBL2,GOT1
MYBL2,METTL5
MYBL2,APOA2
MYBL2,TF
MYBL2,MRPS35
MYBL2,EXOSC5
MYBL2,PAFAH1B3
MYBL2,ORC5
MYBL2,DHRS3
MYBL2,CDK4
MYBL2,SEPT10
MYBL2,PMS1
MYBL2,WDR43
MYBL2,TIMM21
MYBL2,HMGCL
MYBL2,DPAGT1
MYBL2,GEMIN7
MYBL2,ACY1
MYBL2,ZNF253
MYBL2,USP28
MYBL2,TMEM237
MYBL2,METTL1
MYBL2,TBCB
MYBL2,DECR1
MYBL2,TMEM69
MYBL2,EXOSC3
MYBL2,CUTC
MYBL2,NEDD1
MYBL2,MORN2
MYBL2,IL6ST
MYBL2,TRIAP1
MYBL2,TADA1
MYBL2,ZNF146
MYBL2,HMGCR
MYBL2,CREB1
MYBL2,TIMM50
MYBL2,MMS22L
MYBL2,EXOSC8
MYBL2,WARS
MYBL2,SMC2
MYBL2,AKR1B1
MYBL2,UBL7
MYBL2,TIPIN
MYBL2,MEST
MYBL2,ICE2
MYBL2,CA2
MYBL2,IMMP1L
MYBL2,HSD17B14
MYBL2,ALB
MYBL2,RNF19A
MYBL2,MSH2
MYBL2,NUP85
MYBL2,ZNF581
MYBL2,CDK2AP1
MYBL2,TBRG4
MYBL2,NUP93
MYBL2,MRPL2
MYBL2,KLC4
MYBL2,FAM13A
MYBL2,DNAJB9
MYBL2,CCDC138
MYBL2,SERPIND1
MYBL2,MTAP
MYBL2,GTF3C2
MYBL2,PSME3
MYBL2,DCUN1D5
MYBL2,ACADSB
MYBL2,TEX10
MYBL2,LRR1
MYBL2,GMPS
MYBL2,AMZ2
MYBL2,ACTL6A
MYBL2,TM4SF5
MYBL2,FLAD1
MYBL2,PPCDC
MYBL2,MPHOSPH6
MYBL2,ID2
MYBL2,ELOVL6
MYBL2,UGP2
MYBL2,NFYB
MYBL2,EEF1E1
MYBL2,DNPEP
MYBL2,CRYZL1
MYBL2,AKR1C3
MYBL2,PDCD2L
MYBL2,MYL6B
MYBL2,M6PR
MYBL2,CAAP1
MYBL2,SEC22C
MYBL2,MRPL15
MYBL2,PTPN12
MYBL2,C1GALT1
MYBL2,ANXA4
MYBL2,VRK1
MYBL2,TERF1
MYBL2,KNG1
MYBL2,TUBE1
MYBL2,THOC1
MYBL2,DPH6
MYBL2,SUCLA2
MYBL2,SLC39A1
MYBL2,NDUFAF4
MYBL2,IGF2BP3
MYBL2,ZNF561
MYBL2,TTR
MYBL2,PSMD10
MYBL2,HERPUD1
MYBL2,NUDT1
MYBL2,EXOSC1
MYBL2,C12orf10
MYBL2,XPO6
MYBL2,PYGL
MYBL2,MIS18A
MYBL2,FGG
MYBL2,ENO2
MYBL2,ELMOD2
MYBL2,ZNF143
MYBL2,RRM2
MYBL2,PIK3R1
MYBL2,MEP1A
MYBL2,TRMT1
MYBL2,SGK1
MYBL2,C6orf203
MYBL2,C19orf48
MYBL2,TIMMDC1
MYBL2,SIL1
MYBL2,SERPINF1
MYBL2,ELOF1
MYBL2,SNRNP25
MYBL2,HNRNPH2
MYBL2,HAUS2
MYBL2,SLC38A1
MYBL2,RFXANK
MYBL2,DNASE1
MYBL2,OGFOD1
MYBL2,IFRD2
MYBL2,CYP3A5
MYBL2,TFRC
MYBL2,HOOK2
MYBL2,HAUS4
MYBL2,B4GALT3
MYBL2,TMEM126B
MYBL2,MRPS11
MYBL2,PPA2
MYBL2,PDE6D
MYBL2,CDKN1A
MYBL2,DPH5
MYBL2,SMC6
MYBL2,RAD54B
MYBL2,MRPS12
MYBL2,APOA1
MYBL2,MLST8
MYBL2,FANCA
MYBL2,ELP2
MYBL2,ANAPC7
MYBL2,FAM118B
MYBL2,ITGB5
MYBL2,GNPNAT1
MYBL2,SLC39A10
MYBL2,ACOT7
MYBL2,THYN1
MYBL2,NAA50
MYBL2,HAT1
MYBL2,SCAPER
MYBL2,PPT1
MYBL2,CTPS1
MYBL2,CCS
MYBL2,BRCA2
MYBL2,ARHGAP26
MYBL2,NCK1
MYBL2,USB1
MYBL2,PUS7L
MYBL2,PRKCE
MYBL2,NIFK
MYBL2,MRPS9
MYBL2,ACAT2
MYBL2,SLC39A5
MYBL2,MTMR2
MYBL2,IVNS1ABP
MYBL2,ARSE
MYBL2,RBP4
MYBL2,POLB
MYBL2,HSD17B7
MYBL2,EPB41L2
MYBL2,NODAL
MYBL2,ISY1
MYBL2,HSD17B2
MYBL2,CPSF3
MYBL2,PRAP1
MYBL2,ASGR1
MYBL2,UBLCP1
MYBL2,TBC1D1
MYBL2,PIK3R4
MYBL2,LRRC1
MYBL2,PLTP
MYBL2,NUP88
MYBL2,MTHFD2
MYBL2,LAMB1
MYBL2,DDB2
MYBL2,C11orf54
MYBL2,NAA16
MYBL2,COMMD3
MYBL2,ECHDC2
MYBL2,SULF2
MYBL2,STMN1
MYBL2,NVL
MYBL2,DDIT4
MYBL2,MCM7
MYBL2,GGPS1
MYBL2,FLRT3
MYBL2,EPS8L2
MYBL2,BST2
MYBL2,PSAT1
MYBL2,PAPSS1
MYBL2,ATG4C
MYBL2,SS18
MYBL2,PROSER1
MYBL2,ASNS
MYBL2,TMEM14A
MYBL2,RRM2B
MYBL2,PDZK1
MYBL2,GSTK1
MYBL2,GALK1
MYBL2,C9orf78
MYBL2,AXL
MYBL2,S100A16
MYBL2,PPP1CC
MYBL2,PON2
MYBL2,IFT22
MYBL2,CCDC126
MYBL2,ZNF260
MYBL2,THAP4
MYBL2,SUV39H2
MYBL2,KLHL7
MYBL2,NTHL1
MYBL2,DDC
MYBL2,MRPS2
MYBL2,ELP6
MYBL2,CCDC66
MYBL2,USP45
MYBL2,TPD52L1
MYBL2,MPC1
MYBL2,HACL1
MYBL2,ZSWIM8
MYBL2,TMEM216
MYBL2,NAA25
MYBL2,LAPTM4B
MYBL2,HSDL2
MYBL2,UPP1
MYBL2,ZWILCH
MYBL2,SLC35B4
MYBL2,IDI1
MYBL2,GGCT
MYBL2,DDIT3
MYBL2,FMO5
MYBL2,TPGS2
MYBL2,PEMT
MYBL2,NPRL2
MYBL2,LAMB2
MYBL2,FANCI
MYBL2,DPCD
MYBL2,WDR3
MYBL2,PSMG1
MYBL2,FUCA1
MYBL2,EXOC5
MYBL2,DEPDC7
MYBL2,CRELD1
MYBL2,ARL2
MYBL2,WDR74
MYBL2,POP5
MYBL2,KEAP1
MYBL2,HEXB
MYBL2,GABPB1
MYBL2,ZNF766
MYBL2,VPS26A
MYBL2,IQCB1
MYBL2,EPHX2
MYBL2,ARL15
MYBL2,SPINK1
MYBL2,GATA4
MYBL2,EXTL2
MYBL2,DROSHA
MYBL2,WDHD1
MYBL2,ZNF567
MYBL2,SAAL1
MYBL2,CCDC82
MYBL2,ZDHHC4
MYBL2,TRIM28
MYBL2,CENPH
MYBL2,GYG1
MYBL2,COPS3
MYBL2,CMPK1
MYBL2,BPHL
MYBL2,UNC93A
MYBL2,RHOBTB3
MYBL2,CHCHD6
MYBL2,TAF9B
MYBL2,RABEPK
MYBL2,MOV10
MYBL2,APPL2
MYBL2,PSPH
MYBL2,PIGH
MYBL2,TMEM177
MYBL2,NEDD4L
MYBL2,BCKDK
MYBL2,UBAC2
MYBL2,DNAH14
MYBL2,TMEM147
MYBL2,SH3BGR
MYBL2,PTP4A1
MYBL2,NTMT1
MYBL2,HELLS
MYBL2,APEH
MYBL2,PIH1D1
MYBL2,GLMN
MYBL2,AAMP
MYBL2,TM7SF3
MYBL2,PLRG1
MYBL2,KIFAP3
RUVBL1,PRMT5
RUVBL1,RNASE4
RUVBL1,ANG
RUVBL1,SF3B3
RUVBL1,KNTC1
MYBL2,RANGRF
MYBL2,UMPS
MYBL2,EXOSC2
MYBL2,ITGB3BP
MYBL2,PPP1R7
MYBL2,BRMS1
MYBL2,ELOVL5
MYBL2,DDX39A
MYBL2,IFITM2
MYBL2,CENPW
MYBL2,ADSL
MYBL2,LCMT1
MYBL2,RAD51C
MYBL2,PREB
MYBL2,UROD
MYBL2,RNASEH2A
MYBL2,HDAC2
MYBL2,RFC2
MYBL2,LIG1
CREB1,DDX39A
CREB1,CENPW
CREB1,CNOT10
CREB1,UFSP2
CREB1,RAD51C
CREB1,SAT1
