,C0,C20,C40,C60,C80,C100,C120,C140,C160,C180,C200,C220,C240,C260,C280,C300,C320,C340,C360,C380,C400,C420,C440,C460,C480,C500,C520,C540,C560,C580,C600,C620,C640,C660,C680,C700,C720,C740,C760,C780,C800,C820,C840,C860,C880,C900,C920,C940,C960,C980,C1000,C1020,C1040,C1060,C1080,C1100
acrA,0.5173768,0.5159144,0.5176051,0.5972008,0.5155014,0.6731898,0.5548512,0.4618826,0.4221826,0.5080867,0.4393358,0.4432536,0.4913529,0.5176821,0.5441880,0.5852736,0.5743718,0.6121301,0.3823351,0.4795347,0.4760172,0.4332860,0.5452341,0.5044466,0.5269615,0.5510669,0.5989235,0.5189528,0.5089348,0.4153710,0.6385599,0.5981167,0.4643410,0.4107284,0.5903359,0.6143214,0.4717969,0.5616392,0.5482177,0.5312378,0.4976786,0.4040901,0.6044768,0.4716314,0.5218784,0.5469878,0.5061852,0.5388152,0.5693989,0.5812172,0.5686854,0.4692497,0.5583718,0.4453443,0.4710686,0.4739553
acrB,0.1197587,0.2034009,0.2548310,0.4404136,0.3166177,0.3629898,0.3574254,0.3052304,0.3679706,0.3021410,0.3722857,0.4128914,0.3004854,0.2960164,0.2873546,0.3736123,0.2463162,0.3244188,0.3219542,0.2401214,0.3072783,0.3263229,0.3667776,0.3326291,0.3464198,0.3274852,0.3446071,0.3214717,0.3536419,0.2397808,0.2266791,0.0994161,0.0883414,0.0830743,0.0890564,0.0930692,0.0973180,0.0805770,0.1064251,0.0878028,0.1213523,0.1332522,0.0842446,0.1575692,0.1516729,0.1361826,0.1729616,0.1356105,0.1220143,0.1378538,0.1783495,0.2013281,0.1264889,0.0662203,0.1107295,0.1695286
sodA,0.7171283,0.6088786,0.6566888,0.6271237,0.6575275,0.6974364,0.7339485,0.7041438,0.7012273,0.6922000,0.8078222,0.7606202,0.6467965,0.6127457,0.5878094,0.7504757,0.6830399,0.6560764,0.7303683,0.6737848,0.6961749,0.6258232,0.6896125,0.6436928,0.6408082,0.7009826,0.6928967,0.6777583,0.6858350,0.7463699,0.7734032,0.7367302,0.8710672,0.6648851,0.7463805,0.7550364,0.7196206,0.7381526,0.9277531,0.7571155,0.6867503,0.7068968,0.5873411,0.7127082,0.7921635,0.7578802,0.6397366,0.7389828,0.7155642,0.6818311,0.6919996,0.7656698,0.6900028,0.8232823,0.7593152,0.7175348
fpr,0.1076096,0.1790340,0.2159411,0.1424751,0.1471049,0.1693480,0.1706564,0.0886195,0.1534302,0.1342863,0.1028370,0.1407294,0.1194455,0.1756816,0.1136296,0.1075364,0.0831818,0.1638894,0.1505516,0.1442009,0.1393414,0.1072595,0.1378354,0.1193795,0.1236051,0.2108977,0.1065212,0.1691917,0.0987590,0.1114918,0.1079520,0.1613277,0.1655277,0.1125606,0.1281386,0.1532887,0.1807432,0.1244331,0.1834474,0.2233472,0.1386807,0.1063550,0.1076782,0.0759738,0.1407285,0.1054207,0.1555373,0.1306314,0.1922491,0.1817387,0.1399059,0.1630768,0.1528381,0.1595027,0.1799741,0.1874099
gadY,0.1484305,0.1869659,0.1357463,0.1153358,0.0761475,0.0666323,0.0372367,0.0736660,0.0312175,0.0386822,0.0231338,0.0229187,0.0353027,0.0179447,0.0141110,0.0202415,0.0339476,0.0482317,0.0281332,0.0191716,0.0223690,0.0269694,0.0247433,0.0191238,0.0213033,0.0214765,0.0230708,0.0322983,0.0078008,0.0057809,0.0051273,0.0098481,0.0124344,0.0497961,0.0213482,0.0504251,0.0437646,0.0823200,0.0791761,0.0655851,0.1390792,0.1444366,0.1411135,0.1817857,0.1327565,0.1759392,0.1886055,0.1780118,0.2234776,0.1357960,0.1683585,0.1472698,0.1598142,0.1608454,0.1076039,0.0706901
rfaY,0.3708350,0.4039352,0.3698653,0.3822550,0.4068841,0.3255538,0.3982318,0.4129386,0.3791898,0.3869114,0.3722935,0.3307559,0.3138984,0.4717243,0.4135316,0.3101040,0.3607342,0.3568360,0.4159702,0.4054387,0.3103422,0.3131260,0.4293284,0.4012600,0.3568897,0.3319861,0.4071731,0.5215560,0.3542397,0.4523262,0.4179177,0.3950984,0.4412715,0.4684435,0.3891348,0.4362725,0.3586177,0.3885122,0.3922113,0.3125001,0.3142773,0.3902771,0.3701818,0.3776626,0.3967029,0.3366678,0.3332769,0.3790021,0.4556364,0.3321445,0.5211912,0.4533527,0.3486628,0.3403757,0.5068572,0.4080382
poxB,0.1179509,0.2698312,0.2642158,0.4048596,0.4582115,0.4878700,0.4239061,0.4063958,0.3519692,0.3766947,0.3499621,0.3475956,0.3832259,0.4074844,0.3825996,0.3818480,0.3285388,0.3527267,0.4864854,0.4402844,0.3846538,0.3459043,0.3197203,0.3776755,0.3471746,0.4257688,0.3694632,0.3971499,0.5429735,0.1695493,0.0669993,0.0632818,0.0859540,0.0209832,0.0252166,0.0494162,0.0502344,0.0821669,0.1042099,0.1176920,0.1062868,0.0771828,0.0877107,0.0438017,0.0533100,0.0612858,0.0710760,0.0815033,0.0889938,0.1074173,0.1244409,0.0970772,0.1493217,0.1522937,0.1352448,0.1474507
rfaZ,0.7479844,0.7516748,0.6592534,0.6331403,0.7134495,0.7295285,0.6802131,0.6737554,0.8443125,0.7661068,0.6101425,0.7316415,0.8847478,0.6921279,0.6159761,0.5739082,0.7459082,0.6717589,0.6662292,0.6727787,0.6674993,0.6463107,0.6947826,0.7327575,0.6106555,0.7210943,0.6546158,0.5918558,0.6626658,0.5924220,0.6863664,0.6971619,0.6889578,0.6886660,0.7222037,0.7348747,0.6844646,0.6717165,0.6240601,0.6488461,0.6667729,0.7696213,0.6723049,0.6843720,0.6879004,0.7251398,0.6891448,0.6572131,0.7557436,0.8072310,0.6968210,0.7679110,0.7047316,0.6433056,0.7206066,0.6777245
seqA,0.3100216,0.1820426,0.1465852,0.1740266,0.1364267,0.1782827,0.2425043,0.2697640,0.2144508,0.2471011,0.2163296,0.2215452,0.2891440,0.2869786,0.2017204,0.2387588,0.2093809,0.2625976,0.2035534,0.3205163,0.2376895,0.2675956,0.3074874,0.2723834,0.2801668,0.3217451,0.3895821,0.2164728,0.3614222,0.3357095,0.3807989,0.3017885,0.3269955,0.2767457,0.2678143,0.3319380,0.2603136,0.3404674,0.2149384,0.2996596,0.2314170,0.2699229,0.2442989,0.2610072,0.3197387,0.3660694,0.3074489,0.2659496,0.3208514,0.2503193,0.3302010,0.3120291,0.2833524,0.2715774,0.2671220,0.2103700
pqiB,0.4454555,0.5429063,0.6003360,0.4269505,0.3853801,0.5132218,0.3736833,0.4195929,0.3632301,0.2235277,0.3139583,0.2728911,0.2067953,0.1558677,0.2226346,0.1806233,0.1882101,0.2134999,0.2410321,0.2103655,0.2388063,0.1650073,0.1952743,0.2156505,0.1809993,0.1764303,0.1457296,0.1610593,0.1062087,0.1373479,0.1417433,0.1713637,0.2259161,0.2937475,0.3355904,0.3482221,0.3786515,0.4328521,0.5073933,0.3666467,0.5521970,0.3779391,0.4213026,0.3871896,0.3042098,0.3778182,0.3783915,0.3683305,0.4163112,0.3657682,0.3875813,0.4010901,0.4865318,0.4875393,0.5059915,0.5197969
pgm,0.6315351,0.5618550,0.7386944,0.6620902,0.7696206,0.6503986,0.6528453,0.7394170,0.6288909,0.6769106,0.7312740,0.5844550,0.8538819,0.7676657,0.7684366,0.7703508,0.6326493,0.6634987,0.6246745,0.6670759,0.7594577,0.6524839,0.6752387,0.6422263,0.7627282,0.8568832,0.6398124,0.6687841,0.8010091,0.6664717,0.6172710,0.6933445,0.5644087,0.5926801,0.7242655,0.6573796,0.5205475,0.6121988,0.5842236,0.5813619,0.6564279,0.7229747,0.5789049,0.6858758,0.5617424,0.5871438,0.5251225,0.5862054,0.5889815,0.5844748,0.5329768,0.8011920,0.6336022,0.5797658,0.5703129,0.7162950
nemA,0.1258130,0.0771668,0.1130553,0.0793544,0.0500144,0.0599906,0.0799815,0.0754216,0.0272195,0.0489519,0.0468622,0.0799629,0.0437451,0.0578692,0.0645980,0.0695631,0.0701427,0.0964876,0.0868648,0.0533998,0.0824005,0.0312077,0.0481714,0.0417735,0.0254130,0.0853764,0.0488919,0.0498888,0.0753142,0.0392593,0.0937070,0.1087023,0.1171471,0.1190505,0.1776275,0.1390391,0.1168549,0.2019005,0.0808339,0.1004153,0.1392795,0.1203935,0.1138107,0.1485485,0.1288455,0.1301670,0.1535966,0.1789784,0.1401910,0.1416562,0.1740494,0.1938443,0.1072823,0.1559429,0.1401289,0.1183620
pqiA,0.4805917,0.5083322,0.6213582,0.4685402,0.5102864,0.5211213,0.5802841,0.5229970,0.5248399,0.5414350,0.4554140,0.4479650,0.4311182,0.5338090,0.5326577,0.5297149,0.5961419,0.5573435,0.5279606,0.4733241,0.4684791,0.5819689,0.5831787,0.6092872,0.5438186,0.4967485,0.5217710,0.4686519,0.5262312,0.5410765,0.4631903,0.6167036,0.5416255,0.4993326,0.5559142,0.5845779,0.5661425,0.5808372,0.5217300,0.4757011,0.5245373,0.4878624,0.6100093,0.5237280,0.5128920,0.5653716,0.4900176,0.5477905,0.5764298,0.5208088,0.5077390,0.6570144,0.4700624,0.5425310,0.5737763,0.5992588
xylH,0.1975237,0.1423978,0.1618715,0.1675214,0.1777782,0.2572180,0.1454666,0.2983326,0.1816621,0.3721242,0.2553660,0.2629688,0.2461270,0.2697203,0.3513378,0.2700862,0.3870440,0.3485615,0.3023629,0.3802937,0.2608373,0.2414903,0.2501873,0.3510817,0.2072951,0.2767574,0.2557006,0.2439252,0.2625961,0.3117542,0.3073071,0.2380138,0.2607082,0.2376644,0.2302355,0.1595172,0.2336476,0.2698441,0.2227226,0.2520215,0.1965545,0.1997261,0.1989309,0.2196211,0.2323023,0.2065896,0.1971507,0.2259566,0.2109636,0.2108256,0.2249739,0.2206487,0.2522922,0.2076971,0.2048738,0.1707866
hdeD,0.7023594,0.5743017,0.8154993,0.6293650,0.6710435,0.7467946,0.6907995,0.7984160,0.7382658,0.7299270,0.7282569,0.6791145,0.6188327,0.7226784,0.7993794,0.6900893,0.5222807,0.5529756,0.8058345,0.7642542,0.7015316,0.6830296,0.6132708,0.6849658,0.6906343,0.6990469,0.6186824,0.5782601,0.6435134,0.4912047,0.3356371,0.4547094,0.3123016,0.2900833,0.2965227,0.3710456,0.2809583,0.3042652,0.3066282,0.4898822,0.4261298,0.5588692,0.5863345,0.5740559,0.4999135,0.5474080,0.6166263,0.5858966,0.6153013,0.6550634,0.7346224,0.6300148,0.5933683,0.6702772,0.6274194,0.5902204
purA,0.1975573,0.1291112,0.1396839,0.1163388,0.1418544,0.0981988,0.2014144,0.2209919,0.1046287,0.0761238,0.0377954,0.0499355,0.0181203,0.0211257,0.0349252,0.0334710,0.0256756,0.0216917,0.0269539,0.0266757,0.0292717,0.0154798,0.0120432,0.0218662,0.0244890,0.0155172,0.0495993,0.0261860,0.0132199,0.0233602,0.0167243,0.0128426,0.0214544,0.0229161,0.0217447,0.0414244,0.0288726,0.0388543,0.0829467,0.1277736,0.1455723,0.1504436,0.1127424,0.1177691,0.1851298,0.2054328,0.1935183,0.1282948,0.1614844,0.2115310,0.2325735,0.1879504,0.1493494,0.2395636,0.1629694,0.1684460
xylG,0.1516313,0.0973868,0.1189418,0.2116597,0.1987293,0.1350814,0.1502385,0.1943107,0.1477343,0.1758969,0.2052368,0.2325897,0.1784569,0.1494917,0.1499718,0.1820984,0.2314772,0.2382393,0.2059420,0.1573566,0.1937808,0.1407595,0.1720042,0.2325016,0.2161145,0.1717109,0.1569425,0.1941863,0.1989128,0.2201953,0.2258339,0.1772979,0.1453837,0.1667547,0.2267080,0.1900751,0.1495505,0.2121022,0.1376915,0.1781443,0.1894827,0.1860726,0.1468774,0.1502981,0.1404042,0.1622841,0.1391836,0.2291275,0.1679606,0.1276124,0.1682372,0.1453105,0.1818822,0.1483368,0.1779815,0.1401415
xylF,0.3102404,0.2178341,0.2158269,0.1891873,0.1573239,0.1197042,0.1549222,0.1310606,0.1760078,0.1597071,0.1407147,0.1861848,0.1344013,0.1937835,0.1738375,0.2323307,0.2168499,0.2190148,0.1169364,0.1532793,0.1746731,0.1570793,0.1834151,0.1659604,0.1662148,0.1413847,0.1469027,0.1298404,0.2248313,0.1950858,0.3292219,0.4460939,0.3035609,0.3268760,0.3099457,0.4506184,0.3705799,0.3596326,0.3891015,0.3012652,0.3074133,0.3307667,0.3201481,0.3433268,0.3608958,0.4251127,0.4150178,0.4156741,0.3976174,0.4245577,0.3531043,0.3861744,0.3123872,0.3974031,0.3612324,0.3654696
mtlA,0.4442907,0.3773694,0.3719847,0.4840797,0.4602852,0.4139594,0.3988688,0.3369043,0.3345490,0.4143847,0.4314471,0.5010949,0.4781322,0.4796393,0.5348867,0.3986306,0.4623890,0.3992040,0.4605758,0.4469119,0.4527810,0.4334250,0.4013131,0.4026342,0.3971255,0.4428495,0.4202330,0.3574959,0.4222392,0.4485731,0.4149189,0.4374985,0.4039865,0.5004763,0.4959732,0.4882755,0.4267897,0.4793493,0.5836312,0.3934946,0.3742425,0.3711650,0.4844226,0.3931118,0.4653034,0.3708898,0.4434511,0.3629893,0.4090831,0.4735074,0.5033828,0.4545449,0.4467866,0.4346318,0.3636768,0.4351045
mtlD,0.7688524,0.6515539,0.7169543,0.8549875,0.7792111,0.7833919,0.6664114,0.7054205,0.6509974,0.5779899,0.5937500,0.7526708,0.6391867,0.6309164,0.7381090,0.6005464,0.7239439,0.6101089,0.6059202,0.5732077,0.7232674,0.7308482,0.7344083,0.7843420,0.6813144,0.6425209,0.8015514,0.8008642,0.5866099,0.7504550,0.6458069,0.6880481,0.6748046,0.8251845,0.6312034,0.6719738,0.7212439,0.6761510,0.7432158,0.7434693,0.7154158,0.5834584,0.6520694,0.8573857,0.6559592,0.6525553,0.6516454,0.6362003,0.6888856,0.6538223,0.5733799,0.6086674,0.7915069,0.7577459,0.6915027,0.6907659
cadB,0.4036048,0.3342024,0.3824324,0.3964387,0.4062998,0.4308254,0.4270923,0.4711913,0.4585232,0.3726153,0.3560649,0.3461911,0.4927424,0.3185422,0.2543531,0.3419402,0.3072358,0.3217805,0.2965588,0.2862963,0.2759999,0.2811584,0.2960241,0.3230750,0.2968703,0.3290577,0.2941230,0.2544447,0.2842968,0.3148438,0.2017646,0.1369625,0.0967482,0.0945369,0.0552141,0.0438502,0.0412984,0.0602411,0.0938203,0.1340700,0.1685699,0.1824602,0.3489764,0.2104238,0.2651258,0.2784915,0.3976963,0.2917275,0.2392777,0.4183916,0.3276365,0.3080604,0.3676207,0.3314838,0.3209918,0.3235747
cadA,0.5600009,0.6091775,0.7518584,0.5324084,0.5806280,0.7115489,0.6686895,0.5441899,0.7629294,0.6252297,0.6050238,0.6538569,0.7111018,0.6079619,0.6044740,0.6302981,0.6264876,0.5521696,0.5927675,0.5598468,0.5903132,0.5539079,0.5536524,0.4311639,0.3678685,0.4235752,0.3662035,0.3660927,0.2799138,0.2729639,0.2151584,0.1597159,0.1848030,0.2871699,0.2552275,0.3022119,0.3474129,0.3711969,0.4912373,0.5660905,0.6068489,0.5379912,0.6168565,0.5884885,0.5938678,0.5335319,0.6545267,0.5737668,0.5449610,0.6938740,0.5878554,0.5255390,0.5336218,0.6246969,0.6408445,0.6275189
tyrP,0.6213957,0.3834154,0.3280233,0.3300318,0.3634607,0.3418176,0.2748416,0.2828439,0.3088822,0.2117938,0.2840592,0.3352993,0.2808456,0.3319591,0.3350216,0.3703116,0.3174053,0.3571484,0.3668776,0.2848656,0.4029772,0.2589752,0.2920824,0.4716126,0.3833720,0.2785554,0.3506827,0.3463878,0.2747376,0.4541342,0.5351944,0.6381956,0.6564577,0.6546310,0.6586538,0.5521325,0.5234395,0.6207799,0.5747028,0.6465943,0.4863312,0.4564934,0.4898466,0.4639780,0.6070016,0.4839754,0.5550625,0.5253543,0.4142525,0.5275341,0.4596898,0.4663183,0.5804185,0.5883419,0.6008658,0.4603743
ptsG,0.2610958,0.3109522,0.2210047,0.2541270,0.2655661,0.2907484,0.3342440,0.2094179,0.2226123,0.2556160,0.2242483,0.2596556,0.2441229,0.2041977,0.2155834,0.2267307,0.2951387,0.3184266,0.2558581,0.2450487,0.2339428,0.2415443,0.2248596,0.2274196,0.2375090,0.2724808,0.2103156,0.2434341,0.1971172,0.2838609,0.2159134,0.2519815,0.2272658,0.2758421,0.1655641,0.3481085,0.2505447,0.2085041,0.2597734,0.3154392,0.2887934,0.2332956,0.2713221,0.1711158,0.2513010,0.2377413,0.3012946,0.2853050,0.2340265,0.2970151,0.2598546,0.2480079,0.2213492,0.2068449,0.2810157,0.2805524
