,C0,C20,C40,C60,C80,C100,C120,C140,C160,C180,C200,C220,C240,C260,C280,C300,C320,C340,C360,C380,C400,C420,C440,C460,C480,C500,C520,C540,C560,C580,C600,C620,C640,C660,C680,C700,C720,C740,C760,C780,C800,C820,C840,C860,C880,C900,C920,C940,C960,C980,C1000,C1020,C1040,C1060,C1080,C1100
gltB,0.6971315,0.6466569,0.8522416,0.8179152,0.6671191,0.6824025,0.6873009,0.6723845,0.6279843,0.5677012,0.6561466,0.6254475,0.5768264,0.6755812,0.7469230,0.7601958,0.8461248,0.7453915,0.8765817,0.8311702,0.7585359,0.7895704,0.8554955,0.8164283,0.7831219,0.7632101,0.7204061,0.8096107,0.7559020,0.6426058,0.6835580,0.6930217,0.6104333,0.8466874,0.7077173,0.8359879,0.8443582,0.6825432,0.6753278,0.6788938,0.5946423,0.6879405,0.8592953,0.6046365,0.5867490,0.6935928,0.7901797,0.7214948,0.6697633,0.7502893,0.7478814,0.7178391,0.7003187,0.7444905,0.6997581,0.7320437
gltF,0.7391554,0.5585731,0.7292885,0.6257368,0.7339989,0.7304615,0.6867173,0.6615482,0.6294784,0.6042277,0.7264982,0.6820176,0.5860014,0.5064417,0.5010742,0.4696160,0.6645566,0.5512606,0.5954670,0.4882282,0.4633555,0.5157520,0.5121325,0.5169627,0.4764558,0.5037669,0.4442154,0.5862003,0.5222202,0.5058999,0.6786415,0.5349901,0.6929415,0.5951671,0.8200740,0.6151776,0.6187737,0.6881264,0.5140833,0.5192562,0.5793403,0.5584664,0.5769556,0.5308351,0.6277537,0.6312481,0.5889062,0.8191633,0.7433163,0.6049351,0.6016730,0.7151588,0.6633354,0.7362679,0.7030239,0.7078307
livK,0.0134456,0.0078840,0.0025305,0.0029322,0.0002725,0.0003521,0.0005716,0.0000436,0.0003526,0.0010650,0.0007184,0.0005600,0.0001129,0.0005262,0.0006863,0.0000000,0.0007425,0.0001272,0.0006416,0.0019924,0.0013708,0.0003256,0.0000000,0.0004859,0.0000000,0.0000000,0.0001367,0.0002741,0.0003508,0.0080970,0.0044222,0.0198200,0.0125416,0.0071040,0.0106245,0.0128677,0.0019638,0.0246310,0.0048845,0.0128344,0.0177760,0.0058643,0.0028915,0.0038786,0.0091582,0.0100827,0.0141712,0.0066374,0.0159815,0.0162209,0.0146648,0.0075085,0.0096286,0.0058445,0.0086902,0.0270083
livM,0.2396579,0.2986921,0.3433137,0.3969069,0.2921905,0.4260379,0.5152016,0.4769232,0.5385920,0.7068932,0.5943765,0.5614369,0.5812503,0.5338757,0.5657547,0.6029984,0.6183477,0.5716419,0.6669155,0.6730171,0.5864892,0.6406050,0.5761356,0.6006775,0.6283656,0.6316531,0.6248492,0.6679272,0.7781278,0.6360620,0.6309287,0.5428303,0.5019070,0.4092770,0.3148562,0.2617516,0.3440934,0.2698451,0.3283979,0.3089525,0.3200343,0.2432702,0.1708549,0.2070223,0.2160838,0.2737731,0.2676392,0.2794067,0.2289776,0.1366876,0.1638670,0.1487918,0.1195251,0.1781694,0.1580103,0.2027149
iraP,0.7981413,0.7437738,0.6287628,0.6316910,0.7320605,0.6349738,0.6870959,0.7299308,0.6432230,0.7549550,0.5997845,0.5898774,0.6319625,0.5982081,0.8031382,0.7066199,0.6884254,0.7601681,0.6934594,0.7259176,0.4857413,0.5457808,0.6668836,0.4214099,0.6011874,0.5502899,0.4856452,0.4876560,0.5585766,0.5201790,0.5921206,0.4315793,0.5627375,0.6863515,0.6888183,0.7379540,0.7521714,0.6644805,0.7538944,0.6711690,0.7760119,0.6615502,0.7859718,0.6112155,0.6063119,0.7442676,0.6192799,0.7188930,0.6495139,0.8253854,0.6846235,0.7159925,0.6345729,0.7407918,0.7295289,0.6662305
asnB,0.1052789,0.5397035,0.5692083,0.5857320,0.5722284,0.5131736,0.5939108,0.4865443,0.6607944,0.6335860,0.6971674,0.5570174,0.6188491,0.5628439,0.5357637,0.4076568,0.5710139,0.5431297,0.6063849,0.5852405,0.6442500,0.6871685,0.6654390,0.6354349,0.7058203,0.7269303,0.6276531,0.5910196,0.6022466,0.3335574,0.1749602,0.1369279,0.1208787,0.1031161,0.1164568,0.1144539,0.1167201,0.1728172,0.2018416,0.1900628,0.1134992,0.1977419,0.1884904,0.1409349,0.1638930,0.1600745,0.1337909,0.1288605,0.0516942,0.0685992,0.0312776,0.0250082,0.0126851,0.0094634,0.0315203,0.0208521
yfdX,0.0256493,0.0294713,0.0598791,0.0338566,0.0523610,0.0272639,0.0339506,0.0539386,0.0465011,0.1049066,0.1663949,0.1679836,0.1468442,0.2591186,0.2884774,0.3006121,0.3155313,0.2928343,0.2831634,0.3560201,0.3500160,0.3688533,0.4140839,0.4660097,0.3720384,0.3599820,0.3354207,0.4294253,0.4065107,0.4265127,0.4182329,0.5340317,0.4830653,0.3948379,0.4294893,0.4166660,0.3778194,0.2723153,0.4937644,0.4112679,0.4457365,0.4122800,0.4187446,0.4517938,0.5141704,0.4754765,0.4978752,0.5322453,0.4529610,0.3953521,0.4859697,0.4603620,0.3808392,0.4071800,0.4513020,0.4760105
lon,0.0659795,0.0999067,0.1252010,0.2025568,0.1773243,0.2560141,0.2576726,0.1961000,0.2841812,0.2028984,0.2133161,0.1937373,0.1893134,0.1788173,0.1617692,0.1874184,0.2114048,0.1519488,0.2387234,0.2470838,0.2793580,0.2614079,0.2103685,0.2107712,0.2753896,0.2288935,0.2201469,0.2876476,0.1717988,0.1446625,0.1195243,0.1290633,0.0995330,0.1126010,0.0835127,0.0894293,0.0465808,0.0523008,0.0401308,0.0607521,0.1217170,0.0975905,0.0857460,0.0630980,0.0730660,0.0613413,0.0688608,0.0819807,0.0500708,0.0622103,0.1035088,0.0607301,0.0856409,0.0865112,0.0566930,0.0768499
lysU,0.2379399,0.2379553,0.2017998,0.2498752,0.1979383,0.2488846,0.2916845,0.3724047,0.3744954,0.3095919,0.3427832,0.3666018,0.4806150,0.4027744,0.4621542,0.4656319,0.3646724,0.4429870,0.3668504,0.3133962,0.3632366,0.3763686,0.4757699,0.4408437,0.4559202,0.4620538,0.4645745,0.4922236,0.6247927,0.5150818,0.5302499,0.4339135,0.2956265,0.2731064,0.2499061,0.2257499,0.2324024,0.1868718,0.2151870,0.1746290,0.2419759,0.2038224,0.1647074,0.1718662,0.1888174,0.2313568,0.2204289,0.2121486,0.1838082,0.2006693,0.2129014,0.1493887,0.1755051,0.1938570,0.1077486,0.1764629
ydeP,0.0629064,0.0271962,0.0512425,0.0212312,0.0281138,0.0482225,0.1911971,0.3262412,0.3649960,0.5011615,0.4521202,0.5178014,0.6206721,0.6919935,0.5313164,0.6762858,0.7525877,0.6698851,0.7281128,0.5494133,0.6274612,0.6903813,0.6611797,0.6043647,0.7189004,0.7446697,0.6249350,0.7306505,0.6592462,0.6375247,0.7118419,0.6862309,0.7048718,0.7096433,0.6525848,0.6416669,0.5763990,0.7184310,0.7718954,0.8377702,0.5974785,0.6964928,0.8231401,0.5808714,0.6851003,0.8082449,0.6108710,0.7468431,0.7337838,0.7362443,0.8682844,0.7197818,0.7093396,0.6816114,0.6384301,0.7314543
livH,0.0870992,0.0517093,0.0638554,0.0466080,0.0812634,0.1240703,0.0922416,0.0914346,0.0835003,0.1138209,0.1268125,0.1204251,0.1246724,0.2091729,0.1806632,0.1439021,0.2378116,0.1789135,0.2028105,0.1922277,0.1631272,0.1797860,0.2459122,0.2298942,0.1734159,0.2216012,0.3197288,0.3234307,0.1928663,0.2100959,0.1890273,0.2169663,0.1465687,0.1267332,0.0751743,0.1562192,0.0649421,0.0665037,0.0676801,0.0695497,0.1018545,0.0587233,0.0703556,0.0828728,0.1058597,0.1066149,0.0470837,0.0509981,0.0583329,0.0672911,0.0664319,0.1528526,0.0434312,0.0693596,0.0295804,0.0544526
sdaA,0.3622170,0.4471168,0.4708512,0.4404872,0.4398566,0.4322399,0.5352562,0.4049036,0.5274484,0.4892794,0.4732206,0.7229728,0.5551039,0.6984462,0.5755422,0.5338346,0.6141033,0.5016377,0.5529015,0.7462348,0.5786039,0.6016740,0.5263682,0.6634820,0.6009370,0.5827803,0.6038392,0.6072176,0.7625569,0.6215110,0.5686854,0.5395975,0.4677091,0.5610662,0.3973455,0.3421214,0.3609365,0.3908852,0.4918364,0.4430444,0.4169226,0.3969148,0.3439994,0.4160757,0.3555360,0.4221080,0.3146325,0.3294978,0.2983106,0.3902885,0.3655096,0.3866235,0.3292466,0.2719870,0.3122258,0.3936719
kbl,0.4927694,0.5825461,0.6175278,0.5452085,0.5257180,0.5491356,0.5957641,0.4633519,0.3803643,0.3949602,0.5431327,0.3982830,0.3921834,0.3464460,0.4357387,0.3477630,0.2384077,0.4197686,0.3740601,0.3947451,0.3498161,0.3765744,0.3264715,0.3603159,0.3266641,0.2472152,0.2889534,0.3692470,0.3652406,0.3440558,0.3274789,0.4453258,0.5505643,0.5972783,0.5894035,0.6230519,0.6900552,0.7013269,0.6630942,0.5877034,0.5895056,0.7423392,0.6885425,0.5648115,0.5924315,0.5870993,0.7472293,0.7174650,0.6608754,0.6210493,0.6268875,0.6841551,0.6428743,0.5417710,0.6769630,0.6114640
livJ,0.0332787,0.0517567,0.0378340,0.0304904,0.0214037,0.0345532,0.0464983,0.0596369,0.0802381,0.0280793,0.0243253,0.0167600,0.0441771,0.0576616,0.0279855,0.0194036,0.0728008,0.0330506,0.0538155,0.0369001,0.0223488,0.0662604,0.1017973,0.0623305,0.0238015,0.0247164,0.0330258,0.0365413,0.0286816,0.0317037,0.0139991,0.0252617,0.0187185,0.0100849,0.0338973,0.0220580,0.0361161,0.0284193,0.0224414,0.0216888,0.0296938,0.0219113,0.0142844,0.0121977,0.0315456,0.0291189,0.0178215,0.0339795,0.0462668,0.0325279,0.0124717,0.0175773,0.0149434,0.0063839,0.0439244,0.0267863
livF,0.1205659,0.1451966,0.1197324,0.1293305,0.1408157,0.1613436,0.1488197,0.1548371,0.1952273,0.1808889,0.1728667,0.1288555,0.1632526,0.1155651,0.1920237,0.1324578,0.1664163,0.2090357,0.1104981,0.1151378,0.1530553,0.1878516,0.2246961,0.1764328,0.1876921,0.1681774,0.1772061,0.2058760,0.2285320,0.1879480,0.2176846,0.2375151,0.2329750,0.2546832,0.1902884,0.1562212,0.1752259,0.1909390,0.1331558,0.1426170,0.1914184,0.2078192,0.2102739,0.2608550,0.2094074,0.2767432,0.1622614,0.1557228,0.1223281,0.1238825,0.1591061,0.1448613,0.1660359,0.2027419,0.1764486,0.1145741
malZ,0.8620981,0.7954634,0.7134465,0.6288265,0.7358334,0.7277701,0.6895351,0.7606414,0.7708050,0.7746789,0.6982932,0.6571296,0.6851654,0.7010739,0.6763189,0.7152044,0.7169072,0.8472881,0.7055289,0.8808601,0.8151257,0.7354704,0.7712396,0.6709306,0.6518588,0.7476884,0.7680258,0.7947586,0.6376525,0.6555477,0.7036792,0.6874701,0.6836890,0.7699889,0.9108550,0.7912048,0.8121003,0.7663034,0.7247337,0.6870531,0.7965277,0.8830049,0.8437517,0.6299445,0.7862015,0.7689927,0.6667984,0.7152121,0.7252701,0.7574159,0.6952431,0.8127756,0.7312606,0.6873699,0.8698684,0.7014843
gnd,0.7206606,0.7160433,0.6506591,0.6193781,0.6609606,0.5789962,0.5417410,0.6322806,0.6873508,0.5881842,0.6800574,0.5767284,0.6240269,0.7341633,0.6535499,0.6929125,0.6999947,0.6512905,0.6660726,0.6645331,0.7103691,0.7273980,0.7187448,0.7928322,0.6253552,0.8119878,0.7469138,0.6522036,0.5849778,0.5779297,0.5825952,0.5945829,0.6247366,0.6931200,0.6330923,0.6764972,0.6031041,0.6897793,0.5676715,0.7709960,0.6544482,0.6010294,0.6895492,0.6941797,0.6791025,0.6602165,0.6884700,0.6658392,0.6602484,0.6642569,0.6935993,0.6905064,0.5390856,0.4847812,0.5074301,0.6045326
adrA,0.3023175,0.3059597,0.2924661,0.2975387,0.2825425,0.2745283,0.2830212,0.3012701,0.2638727,0.2131328,0.1504967,0.1969323,0.1256560,0.1193418,0.0768331,0.1278759,0.1337343,0.1278557,0.0931676,0.0819498,0.0654417,0.0708844,0.1185155,0.0971722,0.0597728,0.0550102,0.0706602,0.0558019,0.0496625,0.1172682,0.0420455,0.0605403,0.0672103,0.1059116,0.0940813,0.1232316,0.2206308,0.1300250,0.1598326,0.1945508,0.2197787,0.2499821,0.2501266,0.1826272,0.2613425,0.2905753,0.1970413,0.2122852,0.2254310,0.2325970,0.3147223,0.3268444,0.2935685,0.3403934,0.2013775,0.3826341
ybaT,0.0746705,0.0641666,0.0385663,0.0508186,0.0648938,0.0658064,0.0481587,0.0631210,0.0566771,0.0345923,0.0465888,0.0500646,0.0360563,0.0336294,0.0385319,0.0414335,0.0556163,0.0446791,0.0476275,0.0303983,0.0563242,0.0355470,0.0453796,0.0457295,0.0659087,0.1327948,0.0555238,0.0767669,0.0576392,0.1042254,0.0832955,0.0547672,0.0829676,0.0813802,0.0661050,0.1137354,0.0641314,0.0695426,0.0519178,0.0458650,0.0501239,0.0361908,0.0495298,0.0784655,0.0903854,0.0553474,0.0462441,0.0788893,0.0659889,0.0555117,0.0462016,0.0414942,0.0422450,0.0499180,0.0676438,0.0654085
yegR,0.0465698,0.2582115,0.3726628,0.6031883,0.5468688,0.6002260,0.7211238,0.7531721,0.6178569,0.5633434,0.7375726,0.6376045,0.7422496,0.7121164,0.5923856,0.7133333,0.7023275,0.7448235,0.6673645,0.6057274,0.7072481,0.7598150,0.7028370,0.7190914,0.7014161,0.7423036,0.7642531,0.7670284,0.8506596,0.7509760,0.7412676,0.7892517,0.6431082,0.6757839,0.5616634,0.6351454,0.6613300,0.7421503,0.7341491,0.6246543,0.7117113,0.6539871,0.8115548,0.8055682,0.7401249,0.6990113,0.6855378,0.7160342,0.6623015,0.6765512,0.6817802,0.5380524,0.6360447,0.7553428,0.6031837,0.6426263
ybaS,0.0100558,0.0177358,0.0239138,0.0061730,0.0022902,0.0089004,0.0113971,0.0099285,0.0072796,0.0081255,0.0180703,0.0234102,0.0136292,0.0032399,0.0177644,0.0249020,0.0040877,0.0058051,0.0081803,0.0171691,0.0076321,0.0044236,0.0220955,0.0081707,0.0279724,0.0145069,0.0044203,0.0099739,0.0502937,0.0361649,0.0179989,0.0103456,0.0104664,0.0137750,0.0206509,0.0176853,0.0105224,0.0143805,0.0158129,0.0035414,0.0170481,0.0402899,0.0086713,0.0109920,0.0121239,0.0037538,0.0046506,0.0054527,0.0069702,0.0112281,0.0087836,0.0144581,0.0095586,0.0068984,0.0075425,0.0071704
yneN,0.1460745,0.1789801,0.4017736,0.6341622,0.7059415,0.7487218,0.9065894,0.7717896,0.7474318,0.8447424,0.7245586,0.6999395,0.7036107,0.6589732,0.7690278,0.6764641,0.6252355,0.7295959,0.6785409,0.6391653,0.5691895,0.6832405,0.8380603,0.6645710,0.6372684,0.6772952,0.7426191,0.7933424,0.6417179,0.8458428,0.5986473,0.6030768,0.6709745,0.8266095,0.9046433,0.7160508,0.6443682,0.6747488,0.9063468,0.7846121,0.7339811,0.7302753,0.7292958,0.7250420,0.8427884,0.7014703,0.7715734,0.7022484,0.7744388,0.6915098,0.7709533,0.7845049,0.7052394,0.7730713,0.8806268,0.6996989
pepD,0.2797259,0.3452982,0.2554299,0.2995846,0.3303504,0.3929419,0.3800277,0.3071733,0.4363582,0.4938105,0.4979289,0.6744275,0.7144085,0.5911317,0.5756318,0.7292756,0.6310999,0.6722614,0.6859576,0.8350792,0.8007205,0.6464210,0.6398976,0.6646221,0.7105048,0.7718580,0.6948448,0.8045200,0.7435322,0.7731715,0.7372738,0.8375552,0.6665285,0.5435467,0.5644222,0.5846748,0.5625452,0.6572812,0.5096495,0.4452982,0.4509799,0.5256700,0.5481866,0.4373792,0.5418459,0.4574025,0.4833343,0.5425268,0.4387835,0.4515823,0.3954232,0.3733229,0.4031063,0.4085704,0.3499367,0.3699836
yojI,0.5675769,0.5364384,0.5544268,0.5454848,0.5153330,0.5124788,0.4170801,0.6405678,0.5373812,0.4635650,0.4681064,0.4838424,0.4653382,0.4459986,0.4450267,0.4083263,0.4480416,0.4212801,0.3716034,0.4632860,0.4982571,0.4673306,0.4039768,0.4376485,0.4580178,0.3841380,0.4175662,0.5335390,0.3880803,0.5994174,0.5072415,0.4635325,0.4559758,0.5702086,0.5691704,0.4804775,0.5847786,0.7591713,0.5214119,0.5020974,0.4809099,0.6205241,0.5139970,0.5463579,0.6349447,0.5191793,0.4957150,0.5620464,0.6307602,0.6061586,0.6412392,0.5708268,0.4847331,0.5598551,0.5330646,0.4459609
