,C0,C20,C40,C60,C80,C100,C120,C140,C160,C180,C200,C220,C240,C260,C280,C300,C320,C340,C360,C380,C400,C420,C440,C460,C480,C500,C520,C540,C560,C580,C600,C620,C640,C660,C680,C700,C720,C740,C760,C780,C800,C820,C840,C860,C880,C900,C920,C940,C960,C980,C1000,C1020,C1040,C1060,C1080,C1100
rbsB,0.7299534,0.6956986,0.7972393,0.6835503,0.7715081,0.8477864,0.6803430,0.7310019,0.7146012,0.8238804,0.8478567,0.7414001,0.8796448,0.7578745,0.7031135,0.7633460,0.6905515,0.8371655,0.7887069,0.7369827,0.8287901,0.6087603,0.5615825,0.7887440,0.7480007,0.6972649,0.6336787,0.8244843,0.6985798,0.7914034,0.8156978,0.6911574,0.5675796,0.6448709,0.6966167,0.8458078,0.7806298,0.7005568,0.7115511,0.9115368,0.7517763,0.6631746,0.6861353,0.7204363,0.7640132,0.6493323,0.6383321,0.8171496,0.8162567,0.5911035,0.7550212,0.8093650,0.8218658,0.7138512,0.6718741,0.6979554
fucP,0.0421905,0.0164976,0.0586450,0.1220945,0.1678534,0.2195147,0.2424271,0.3309520,0.3272928,0.3261453,0.4025703,0.4113642,0.5439405,0.4182360,0.4702641,0.4901873,0.4717437,0.6208672,0.4373631,0.6087390,0.4503493,0.5412095,0.5387356,0.5655673,0.6093756,0.5273130,0.6771312,0.6502310,0.6229997,0.6285573,0.5577640,0.3938587,0.5886294,0.3897490,0.4703502,0.4949855,0.6044105,0.5204762,0.5856426,0.4985680,0.5277227,0.4754378,0.5443319,0.3965137,0.5520603,0.5169100,0.4897640,0.5624896,0.4959739,0.4309949,0.3477059,0.5396492,0.4395138,0.4888358,0.4891821,0.4165560
ascB,0.0938961,0.0298402,0.0686255,0.0831717,0.1091298,0.1812041,0.2996175,0.3810216,0.4702168,0.5290087,0.4427638,0.5390050,0.6255007,0.5020065,0.4654136,0.3732048,0.5217453,0.4926158,0.4630842,0.4484813,0.5838567,0.5935292,0.5198946,0.4695850,0.5802505,0.5910494,0.5719779,0.6768116,0.5427538,0.4913937,0.4433692,0.5496037,0.5777078,0.4995826,0.4879783,0.4984301,0.5637838,0.4850474,0.4112911,0.4667972,0.4738335,0.4046641,0.4289952,0.4125864,0.4579857,0.4358657,0.4804772,0.3962441,0.3177649,0.3072181,0.3557386,0.4255558,0.3546400,0.3476624,0.3644226,0.3630490
melB,0.5788942,0.5784766,0.6944036,0.7691312,0.6300659,0.6226174,0.7195277,0.5846932,0.6443544,0.7217441,0.8022700,0.8073032,0.7692194,0.7372732,0.7118269,0.6906822,0.5309144,0.6546403,0.6558135,0.8023053,0.6825006,0.7802073,0.7980618,0.8439684,0.7141168,0.6243578,0.6560901,0.8285486,0.7163429,0.7596732,0.6846128,0.7267878,0.7717269,0.7645241,0.6406696,0.8395867,0.6754338,0.7087569,0.7151304,0.8655682,0.6838103,0.6355109,0.7301315,0.6770195,0.7355116,0.7632072,0.7448293,0.9168213,0.8430586,0.8530592,0.7329206,0.6634157,0.6954595,0.6900125,0.7148538,0.7134591
rbsK,0.4340535,0.4411694,0.6248122,0.5850172,0.6209333,0.6470948,0.5734133,0.7199917,0.7958274,0.7514967,0.7147619,0.8418569,0.8405234,0.6716467,0.6755694,0.7764346,0.6989614,0.5990699,0.7599428,0.6554395,0.6025265,0.6509622,0.7128600,0.7403101,0.7419881,0.7224566,0.5737720,0.5904525,0.6906920,0.7525220,0.7271711,0.6781688,0.7476679,0.7130491,0.6906437,0.7391386,0.5720268,0.7756424,0.6370649,0.6938309,0.5870990,0.5940045,0.7124109,0.7866971,0.7305315,0.6738330,0.7357414,0.6012339,0.5780060,0.7260966,0.6118285,0.7188729,0.6829660,0.7044432,0.8703758,0.9025394
prpB,0.3458157,0.4855373,0.4328814,0.5775393,0.5146784,0.7289640,0.6343575,0.6700372,0.6703070,0.7151196,0.7516691,0.7967588,0.7525802,0.7637594,0.7132860,0.6914116,0.7249768,0.6712895,0.7473535,0.7276872,0.7241419,0.6904817,0.6416839,0.6920384,0.6076478,0.7482722,0.6724894,0.6369142,0.7652942,0.7501715,0.6548562,0.6888986,0.9590727,0.6253893,0.8683788,0.8167665,0.6821434,0.7909407,0.7366234,0.6555385,0.6570284,0.7127727,0.6871402,0.4861949,0.6943013,0.7642165,0.6201968,0.6457599,0.6807490,0.6949146,0.7339249,0.7513652,0.6983985,0.6284777,0.7158694,0.7846237
rbsC,0.4846645,0.6801583,0.5647512,0.7123632,0.5634629,0.8137144,0.7300759,0.8177380,0.6470436,0.6093995,0.5812610,0.6752838,0.6262225,0.6077053,0.5405256,0.5251493,0.5664668,0.6542266,0.5869289,0.5265548,0.5247358,0.5452658,0.6817795,0.7331352,0.6030770,0.7232700,0.5377847,0.7200943,0.6838777,0.6329634,0.6454020,0.5763243,0.4548216,0.4633054,0.4210366,0.4572151,0.5038018,0.5005444,0.4421403,0.4755434,0.5573516,0.4382487,0.4428583,0.4855982,0.4326319,0.3651930,0.4715911,0.3880618,0.3808088,0.3931635,0.4223926,0.4902758,0.5401722,0.4501473,0.4879525,0.4808439
fucU,0.0246375,0.0292922,0.0427419,0.0981539,0.2745785,0.2764303,0.2740165,0.3619304,0.5513495,0.5241031,0.6602857,0.6392843,0.6714689,0.6723897,0.7855011,0.7912970,0.7248301,0.6329549,0.6823510,0.7161894,0.7110822,0.6454498,0.6884354,0.7237696,0.4835001,0.7276309,0.6960635,0.6106356,0.7515931,0.6460074,0.6607172,0.7313832,0.6897884,0.7319696,0.6622885,0.6477150,0.7205136,0.6234533,0.6655698,0.6298951,0.5845654,0.6927003,0.6596777,0.8211490,0.7378933,0.6723330,0.5837202,0.7764565,0.7529228,0.9210239,0.7153195,0.7925557,0.8092094,0.7436764,0.8160647,0.7191051
rhaB,0.0521119,0.0422779,0.0792456,0.0648610,0.0423990,0.0526463,0.0577793,0.0228104,0.0478045,0.1856438,0.4662810,0.5315737,0.6120973,0.5508278,0.6999932,0.7258659,0.8593424,0.7801603,0.6832649,0.7101682,0.7363531,0.7390184,0.7604917,0.6743780,0.6816231,0.7934368,0.6708741,0.6843565,0.6912809,0.6801055,0.6312332,0.7155233,0.7036324,0.7999753,0.7156870,0.7584922,0.7772391,0.6176471,0.8970452,0.7752428,0.7844939,0.7168470,0.7619588,0.7889057,0.7401597,0.7565072,0.6981429,0.7054554,0.6818311,0.8194687,0.7109186,0.8623932,0.7992573,0.8429611,0.8343127,0.7886991
malX,0.0207016,0.0178053,0.0411463,0.0911558,0.1002348,0.1323495,0.1616342,0.2151644,0.2506422,0.2823885,0.2731637,0.3830055,0.3388888,0.3873500,0.4193537,0.4056830,0.3959077,0.3428078,0.4307089,0.3103202,0.4213292,0.3610596,0.3638228,0.3659376,0.3848136,0.4006808,0.3927959,0.5203610,0.4653986,0.5209747,0.4628325,0.4657057,0.4019822,0.3274898,0.2580949,0.3139080,0.3082402,0.2632559,0.2443865,0.2388282,0.2250105,0.2020136,0.2496167,0.3037196,0.2487616,0.2974024,0.2814962,0.2902321,0.2514764,0.2584349,0.2469740,0.2349981,0.3976509,0.2172183,0.2912285,0.2743161
fucA,0.0419370,0.0367635,0.0185117,0.0143317,0.0189216,0.0817671,0.0376552,0.0150034,0.0181948,0.0195059,0.0297980,0.0313392,0.0430847,0.0545408,0.0687824,0.0346692,0.0359844,0.0596010,0.0643124,0.0545128,0.1280777,0.1407259,0.1413992,0.1323893,0.1736937,0.1444049,0.1663389,0.1500962,0.1528449,0.1396486,0.1229554,0.1728246,0.1424342,0.1693737,0.1358258,0.1121828,0.1629015,0.1097755,0.1495622,0.1742598,0.1685345,0.1315919,0.0724954,0.1354035,0.1339959,0.1049973,0.1210574,0.0693762,0.1338362,0.1084401,0.0726983,0.0594491,0.1412202,0.0699843,0.0677771,0.0645697
prpE,0.0652325,0.0501296,0.0671609,0.0724467,0.0479035,0.0573097,0.0952494,0.1402260,0.1876544,0.2731495,0.2551991,0.4281524,0.4649848,0.5631304,0.5659620,0.5935284,0.4984671,0.5424264,0.4165386,0.4882044,0.5224314,0.6079257,0.6447150,0.5156964,0.7061789,0.4729605,0.6019655,0.5654229,0.5010180,0.5887898,0.5296426,0.5425883,0.5152090,0.4720811,0.4453408,0.4789082,0.3624063,0.3728812,0.4360356,0.3623241,0.4306462,0.4170620,0.3419145,0.3776533,0.2397194,0.2198525,0.2236695,0.2601633,0.2143757,0.1664166,0.1808043,0.2247217,0.2119349,0.2208768,0.2946439,0.2216679
rbsA,0.0648778,0.0693063,0.0680344,0.1464530,0.1342606,0.1885787,0.2422222,0.2842096,0.3510633,0.2608966,0.2183533,0.2070559,0.2084997,0.1436034,0.1408062,0.1132673,0.1782947,0.2499969,0.1303265,0.1746880,0.2453270,0.1563633,0.1379025,0.1372197,0.1219996,0.1360891,0.1330048,0.1540158,0.1543475,0.1613167,0.1538721,0.1578911,0.1315725,0.1196921,0.1364409,0.1277293,0.1391725,0.1151946,0.1641406,0.1527472,0.1321904,0.1898721,0.1297135,0.1239769,0.1203908,0.1601056,0.1529849,0.1895586,0.0954199,0.2184579,0.1880071,0.2043745,0.1387687,0.1946046,0.1891273,0.2236546
nagA,0.7372285,0.6593339,0.5956627,0.6459761,0.6355060,0.7363803,0.7061868,0.7932839,0.7498032,0.7167152,0.7407187,0.7499532,0.6792439,0.9416021,0.7387150,0.8084193,0.7854123,0.8490269,0.5752408,0.7498180,0.6836696,0.6939373,0.6723151,0.6607736,0.8716490,0.7971671,0.7291769,0.7261165,0.6897320,0.7963150,0.7537565,0.7316550,0.7163680,0.8504223,0.7553932,0.6862971,0.7461464,0.7248861,0.8269334,0.7300482,0.6920212,0.7774849,0.7267238,0.8181636,0.5892148,0.6939595,0.7603467,0.6940729,0.7792499,0.8205625,0.7200550,0.7282862,0.7323248,0.7879536,0.7682406,0.7651737
nanM,0.1628884,0.1471776,0.1484975,0.1358195,0.1962515,0.2800013,0.2991016,0.2589323,0.4028627,0.4638697,0.3323454,0.4194904,0.4369747,0.4106972,0.4838102,0.4191422,0.3828290,0.4585590,0.5363215,0.4706007,0.4520636,0.4451390,0.4545814,0.5094744,0.5308883,0.3786635,0.5155171,0.4679607,0.4407913,0.5013722,0.4419968,0.4754429,0.4404577,0.4477780,0.4909569,0.4701327,0.4873634,0.5560562,0.4444710,0.5119002,0.4914618,0.4614447,0.5516571,0.5305531,0.4328792,0.4405660,0.4149264,0.4937172,0.4679005,0.4423712,0.4057522,0.5275607,0.5724417,0.4934970,0.4428354,0.4396492
nanC,0.2969873,0.2181863,0.2494046,0.2318243,0.2885573,0.3933270,0.3940475,0.6077220,0.4916978,0.3857668,0.4866757,0.4933847,0.4905498,0.5755431,0.4609997,0.5581518,0.4501275,0.4892290,0.5976423,0.5532898,0.5160222,0.6276575,0.5261855,0.5340909,0.5503520,0.5524310,0.4520325,0.5690569,0.5309250,0.5399599,0.4744676,0.5378414,0.5630501,0.5067555,0.4206262,0.5121128,0.5391778,0.4694005,0.5183650,0.4394803,0.4781532,0.4871187,0.4610522,0.4913203,0.4625591,0.5466635,0.4592758,0.4568290,0.4261874,0.4014819,0.4342657,0.4709647,0.5139104,0.3808429,0.4254088,0.4646250
rhaT,0.1329990,0.1152931,0.1429514,0.1256495,0.1324556,0.1384881,0.2251612,0.1279461,0.1673799,0.2405472,0.5173321,0.5081726,0.6391926,0.5816863,0.5748008,0.5867875,0.6144603,0.5682940,0.7766341,0.6207964,0.6112721,0.5790776,0.4937178,0.5540371,0.6611791,0.5866475,0.6206463,0.4812321,0.5544432,0.5315826,0.6440068,0.6095253,0.5013019,0.5535141,0.5684732,0.5168916,0.5112932,0.5355758,0.5011923,0.4842834,0.5898741,0.5438365,0.4955833,0.5892512,0.5039512,0.5581886,0.6465662,0.5964492,0.5371996,0.5850322,0.4601071,0.4449510,0.4679863,0.5907675,0.5925232,0.5159461
manX,0.2610881,0.3673496,0.3576187,0.3538909,0.3666099,0.3436268,0.3470159,0.4285129,0.5879760,0.6200043,0.6092965,0.5607824,0.5777529,0.6929690,0.7786411,0.6086209,0.6973420,0.6107021,0.6107942,0.6876561,0.6376658,0.6628394,0.6726413,0.6164939,0.6453554,0.5736427,0.5592435,0.6187286,0.5246114,0.5645002,0.5849072,0.5679170,0.5519141,0.6099902,0.5376111,0.6390689,0.6600729,0.5550987,0.5179739,0.5545777,0.6568557,0.5742857,0.5660811,0.6066168,0.4248219,0.5987005,0.5625569,0.5151773,0.6257429,0.5931038,0.4800046,0.5351641,0.5132112,0.4217625,0.6131413,0.5830787
mtlD,0.3614946,0.3273324,0.2310546,0.2712165,0.2445656,0.2920655,0.3926249,0.3648785,0.2932508,0.3391734,0.3187871,0.3353982,0.3365288,0.4107005,0.3853192,0.3609767,0.4556245,0.2838798,0.3890195,0.3505421,0.4454718,0.4022123,0.3373705,0.4774320,0.3695840,0.4124384,0.3370138,0.3488784,0.3785577,0.5465043,0.6073727,0.7431024,0.7184524,0.6126071,0.6520826,0.7542526,0.7174020,0.6461414,0.7622442,0.8162798,0.5821840,0.6787503,0.9456466,0.7937647,0.7367010,0.6595288,0.7977637,0.8035794,0.7933730,0.7923193,0.7477421,0.6241597,0.7415887,0.5496678,0.7369199,0.6071961
manZ,0.2815002,0.3701310,0.4680042,0.6035953,0.6156458,0.5857885,0.7183939,0.6463681,0.9344229,0.7499694,0.5562892,0.6144582,0.8735553,0.7121929,0.8383971,0.7392185,0.7682016,0.6714930,0.7766226,0.6827333,0.6333624,0.6283407,0.6372308,0.7172495,0.6609451,0.7230699,0.6364328,0.7574925,0.7956106,0.6958323,0.8212714,0.8111465,0.7449919,0.6238743,0.6888962,0.6360729,0.8343052,0.6980265,0.7994323,0.6624121,0.6620662,0.5689314,0.7467587,0.7141879,0.6310520,0.6527973,0.6853444,0.7793886,0.7723048,0.6516287,0.6869230,0.6899436,0.6299131,0.5976141,0.7688296,0.6690157
mtlA,0.3233023,0.2083667,0.1683203,0.1147227,0.0725950,0.0894500,0.0692852,0.0785052,0.0661416,0.0783252,0.0645860,0.1213009,0.0898410,0.1498084,0.1235804,0.1019540,0.0898277,0.1178168,0.1301169,0.1344222,0.0686277,0.1292140,0.1119205,0.0930191,0.1111024,0.1141046,0.0754928,0.1099299,0.1264572,0.2232122,0.3717991,0.4743531,0.4453799,0.3751407,0.4601823,0.5329034,0.4484159,0.5320374,0.4570037,0.4669013,0.3960431,0.5363977,0.4320944,0.4699200,0.4158926,0.4625286,0.3101838,0.3951620,0.3327841,0.3238043,0.3341620,0.3679992,0.3497523,0.4366801,0.3815421,0.4048528
manY,0.2437797,0.1924706,0.2344835,0.1451410,0.2643438,0.2976914,0.4127581,0.3564669,0.5278213,0.4499775,0.4727082,0.4476796,0.4314349,0.4151646,0.5317782,0.3642836,0.3902108,0.4898994,0.4859310,0.3594633,0.4490983,0.3278416,0.5306664,0.5278885,0.4205750,0.4325716,0.3297980,0.3673215,0.3277122,0.4505410,0.5346936,0.4997472,0.5265680,0.5798026,0.4559087,0.6035781,0.5337485,0.6055002,0.5183793,0.4441757,0.5875038,0.4817209,0.5414256,0.5635790,0.5466117,0.4963407,0.6752707,0.4766445,0.4960531,0.5549561,0.4907274,0.5209055,0.5324657,0.5390306,0.4411138,0.6398708
galP,0.4321623,0.5604127,0.4669642,0.5714610,0.5043496,0.6262351,0.5386232,0.6983494,0.7295169,0.6270952,0.6370443,0.7202524,0.8023896,0.6976017,0.7840647,0.7677029,0.7087627,0.7902793,0.8343492,0.6860201,0.8055133,0.6858733,0.7977579,0.7174464,0.6930134,0.6728487,0.6829373,0.7102412,0.7384266,0.7058243,0.6462032,0.6200941,0.7450260,0.6865166,0.7419088,0.5015888,0.6230477,0.6245137,0.7191849,0.7079862,0.7871454,0.5968032,0.6241582,0.4777277,0.5802775,0.6385869,0.5727494,0.7285703,0.6243180,0.5972905,0.6613457,0.6547414,0.7372653,0.6914333,0.6763034,0.7331841
marB,0.0523649,0.1173853,0.1931313,0.2824020,0.1513990,0.1950997,0.2579318,0.2656257,0.3057289,0.3877847,0.4267123,0.3784712,0.4190448,0.3203163,0.3429871,0.3828221,0.4628461,0.3356777,0.4499696,0.4842493,0.4004425,0.3941058,0.4177244,0.4026946,0.4064079,0.3537466,0.3417005,0.3676493,0.3390638,0.3254269,0.1904475,0.1704298,0.1887205,0.1548542,0.1705242,0.1177428,0.1405849,0.0940121,0.1168789,0.1960940,0.1246452,0.1823940,0.1293382,0.1748975,0.1392597,0.1472552,0.1157621,0.1104672,0.1070977,0.0989814,0.0933832,0.1358542,0.1636496,0.1455607,0.1138183,0.1498466
