,C0,C20,C40,C60,C80,C100,C120,C140,C160,C180,C200,C220,C240,C260,C280,C300,C320,C340,C360,C380,C400,C420,C440,C460,C480,C500,C520,C540,C560,C580,C600,C620,C640,C660,C680,C700,C720,C740,C760,C780,C800,C820,C840,C860,C880,C900,C920,C940,C960,C980,C1000,C1020,C1040,C1060,C1080,C1100
cadB,0.4169753,0.6184950,0.5558707,0.5592326,0.5577773,0.5405395,0.5466209,0.6135723,0.6093412,0.4947233,0.5861435,0.5527613,0.4643350,0.5540038,0.5119588,0.5665602,0.5400666,0.5758181,0.5915657,0.5417194,0.5787889,0.6247176,0.5574302,0.5573198,0.4812203,0.5805819,0.6052913,0.5009141,0.6269460,0.5441884,0.4809250,0.4789193,0.4638227,0.4740916,0.4262070,0.4146666,0.4480210,0.3789462,0.3957649,0.3443684,0.2936268,0.4025301,0.4122266,0.4268386,0.3530938,0.4116092,0.4372025,0.3274169,0.4651812,0.4176708,0.4825269,0.4649205,0.4819016,0.3443855,0.3100361,0.3281553
sra,0.6647330,0.6008619,0.5960905,0.7036789,0.6086272,0.5902332,0.6201906,0.7579277,0.6390547,0.5283544,0.5790086,0.5673715,0.5162451,0.6514772,0.5906635,0.5852474,0.5588970,0.5741446,0.6250926,0.5625532,0.5410003,0.5989907,0.6800597,0.6401364,0.4617011,0.6562005,0.7409372,0.6276525,0.5560426,0.5810773,0.4939207,0.5396260,0.6022447,0.5716110,0.6403468,0.7148822,0.5190396,0.5416684,0.5851245,0.5515972,0.6427021,0.4950062,0.5942251,0.5293780,0.6133002,0.6230533,0.6498635,0.6340427,0.5636175,0.4874553,0.5984607,0.5462300,0.4967587,0.5745927,0.5694962,0.6598226
wza,0.5842819,0.4030082,0.4605235,0.4101079,0.4690828,0.4182669,0.4098905,0.3570857,0.2978790,0.3581498,0.3348548,0.4396053,0.4946168,0.4899657,0.4210462,0.4802815,0.5080349,0.5365857,0.5112430,0.4740686,0.5267446,0.4795895,0.4156999,0.4461210,0.4504009,0.4329883,0.4146666,0.3654144,0.5235880,0.5242725,0.5522082,0.4602367,0.5296941,0.6451216,0.4257435,0.5857918,0.4720147,0.5221453,0.5405498,0.5323589,0.4825840,0.4141007,0.4907230,0.4332718,0.3042173,0.4263474,0.5436688,0.5347546,0.5232599,0.5010601,0.4659456,0.4625479,0.5127650,0.4356616,0.4321729,0.3963860
wcaA,0.2583338,0.2326614,0.1760314,0.2420526,0.1988838,0.2352872,0.2351506,0.2599564,0.2237336,0.2203861,0.1980473,0.2405903,0.2744538,0.2149586,0.2150735,0.2019150,0.2675134,0.2781573,0.2978633,0.3125418,0.2689239,0.2661163,0.2238873,0.2348773,0.2205564,0.2380344,0.2577457,0.1944528,0.1875196,0.3011027,0.3245841,0.2482584,0.2724647,0.2783324,0.2334364,0.3385303,0.3722125,0.2767777,0.3127461,0.2673315,0.2541210,0.2898428,0.2649646,0.2735886,0.3078946,0.3056803,0.4123273,0.3778163,0.2692370,0.3747323,0.2403549,0.2295565,0.3299530,0.2098202,0.2454667,0.2295417
wzb,0.6008011,0.6527639,0.6565670,0.6784624,0.6108961,0.6834727,0.7216996,0.5616800,0.6511400,0.6168218,0.6811608,0.6262001,0.6964244,0.6110485,0.6807663,0.6319511,0.6022046,0.6461033,0.6649255,0.6079070,0.6038474,0.7314016,0.6362816,0.6017459,0.7311357,0.6244416,0.6874244,0.5870085,0.7994015,0.7279528,0.6803522,0.6046702,0.6905400,0.6627308,0.6566442,0.7873022,0.6464230,0.6931520,0.6149085,0.6007474,0.7550516,0.5691017,0.6948267,0.7100903,0.6425027,0.6438085,0.7183274,0.5833525,0.7773254,0.6660189,0.8984519,0.7827674,0.6900538,0.7008397,0.6750296,0.5785354
wzc,0.5169764,0.5423126,0.5401100,0.4565433,0.4951148,0.5252701,0.6197856,0.5642076,0.6275939,0.5660988,0.5314673,0.5424218,0.6526822,0.5081280,0.4950500,0.6323666,0.6633549,0.5063498,0.5003537,0.6041953,0.5790784,0.6167893,0.5927608,0.6229540,0.5656769,0.5859536,0.6391874,0.5803910,0.6404128,0.6553325,0.5738537,0.5401166,0.6220886,0.6468923,0.6032703,0.6326214,0.5668390,0.5971805,0.6433835,0.5252720,0.6293670,0.7508139,0.6113753,0.6733098,0.6204674,0.6428230,0.5848086,0.6073985,0.5489387,0.5813626,0.6058977,0.4724652,0.6499116,0.5485529,0.6712746,0.5719642
osmB,0.6532383,0.6094933,0.7130003,0.5533248,0.7062345,0.5675610,0.6187713,0.6843686,0.8376183,0.6065107,0.6665275,0.6482864,0.7834013,0.6848460,0.5980955,0.6024417,0.5557069,0.6712749,0.6723819,0.7864593,0.8611182,0.6044565,0.7599236,0.8427717,0.7267828,0.7331729,0.6590297,0.7256966,0.6889090,0.6180080,0.6511537,0.8619686,0.7860834,0.7809423,0.7013295,0.8502337,0.5805528,0.7578889,0.7564981,0.7434725,0.7770458,0.6755951,0.7590461,0.7367085,0.7581048,0.7137139,0.7761888,0.7338776,0.6561602,0.7745094,0.6474802,0.7524637,0.6849614,0.8067506,0.7831370,0.8289414
nemA,0.7053189,0.7856682,0.7689962,0.7012642,0.6981977,0.7353895,0.6823282,0.7601871,0.7502667,0.7319022,0.5810837,0.7578921,0.5581749,0.6704701,0.6330107,0.7125951,0.7060057,0.6069347,0.6923765,0.7130617,0.7304786,0.8206019,0.7096840,0.8094147,0.7314494,0.8004771,0.6733843,0.7526145,0.7869877,0.7682911,0.7189526,0.7361668,0.7136432,0.7127997,0.7067461,0.5872329,0.6793264,0.7042821,0.6899770,0.6176250,0.7222004,0.6487817,0.6857590,0.6144962,0.6505035,0.6311474,0.6574266,0.7123025,0.6718443,0.5778273,0.7875792,0.5305014,0.7027287,0.7065526,0.7253362,0.6940037
lldP,0.2464932,0.2674290,0.3366314,0.3120751,0.3272235,0.3089398,0.3307684,0.2672078,0.3624391,0.3660655,0.3230266,0.3671661,0.4073269,0.4321892,0.4089518,0.3929229,0.4406636,0.3998618,0.3703757,0.3213927,0.3611885,0.2949577,0.2846604,0.3403011,0.4453625,0.4059765,0.4016101,0.3297179,0.4155708,0.3750827,0.3502133,0.3331087,0.3132430,0.3030286,0.3235166,0.3391990,0.2977476,0.3461819,0.2601892,0.4052381,0.3528128,0.3944294,0.3805774,0.4244525,0.4116479,0.4070856,0.4012650,0.4653173,0.3348285,0.4212441,0.2977656,0.3798909,0.3795895,0.3189545,0.3073796,0.2779372
wcaB,0.5547956,0.4745983,0.4437751,0.4383691,0.4146864,0.3939393,0.4050590,0.2683624,0.3781787,0.3526500,0.3788920,0.4267183,0.5210633,0.4316921,0.4516497,0.4496429,0.3832666,0.4010204,0.5183682,0.4917151,0.3984499,0.4679152,0.5075235,0.4952610,0.4053080,0.4171963,0.3777347,0.4923461,0.3667838,0.4355190,0.5585267,0.5176478,0.4701863,0.4720830,0.4664146,0.4537051,0.4755551,0.5504083,0.5455787,0.6638066,0.5935453,0.4487643,0.4056250,0.6603138,0.4608412,0.4874222,0.4285311,0.5250961,0.5488413,0.4300038,0.4119319,0.3201908,0.4333445,0.3467337,0.4462255,0.4597874
betA,0.1427272,0.1220103,0.1524785,0.1317070,0.1028041,0.1714894,0.1474891,0.1997984,0.1152090,0.1301501,0.1407537,0.0947975,0.1175697,0.1473782,0.1399832,0.1392782,0.4887481,0.4647340,0.4385259,0.4411887,0.4800571,0.2337004,0.1666953,0.1467721,0.2309970,0.2339464,0.2325218,0.3493084,0.2508710,0.1642563,0.1458463,0.1741934,0.1430997,0.1996123,0.1552574,0.1719339,0.1447236,0.1675713,0.1396779,0.1170120,0.1663082,0.0782653,0.1538379,0.1130993,0.1074348,0.1168000,0.1400618,0.1074805,0.1420625,0.0753106,0.1486251,0.1358169,0.0882073,0.1216418,0.1362379,0.1541506
betB,0.2206281,0.1999335,0.2402053,0.2923791,0.2898277,0.2591925,0.2987011,0.3094204,0.2716958,0.3871285,0.2879270,0.2557759,0.3038984,0.2664254,0.2192716,0.2545755,0.3102056,0.2878863,0.2893365,0.3015999,0.2410125,0.3009170,0.2362674,0.3547010,0.2829184,0.2924026,0.3005802,0.2796231,0.2780664,0.1730398,0.2834122,0.2143641,0.2320216,0.2793865,0.2559038,0.2192544,0.1995158,0.2198597,0.2567604,0.1619781,0.2752356,0.1780781,0.1952331,0.2180018,0.2858690,0.2471705,0.2932625,0.1995715,0.2230944,0.1910771,0.3044815,0.1561804,0.2113248,0.2555270,0.2461089,0.2215160
lldD,0.2561585,0.2504336,0.3262377,0.2496969,0.2024080,0.2298201,0.1938643,0.2213177,0.2237421,0.1962190,0.1396518,0.2456671,0.1388683,0.0890175,0.1432957,0.0980844,0.1252527,0.1540280,0.2115427,0.2625528,0.1841398,0.2861511,0.1713877,0.3135858,0.2723107,0.1942898,0.2165556,0.2200666,0.1941322,0.2799487,0.2339662,0.2044707,0.2389214,0.2533135,0.2586255,0.2145152,0.2475881,0.2143164,0.2433138,0.1892712,0.1548271,0.2206997,0.1642301,0.2745822,0.2584947,0.2986184,0.2631462,0.1932271,0.2057240,0.2254273,0.3608501,0.2577733,0.2986363,0.3064301,0.3072000,0.2764810
rprA,0.5990011,0.5403489,0.7233933,0.7377154,0.6804261,0.6740976,0.6105861,0.5794594,0.7211995,0.6149607,0.6934812,0.6077279,0.6467327,0.8210987,0.6911305,0.6745405,0.8365140,0.6542460,0.6910296,0.7825697,0.6996405,0.7212392,0.7382415,0.7197382,0.7468160,0.7201178,0.7828178,0.6222992,0.6889806,0.7733234,0.4689796,0.6551760,0.5647879,0.5955925,0.6361345,0.6588188,0.5596095,0.6207229,0.5576179,0.6873324,0.5911255,0.6651288,0.6130135,0.6641910,0.5764133,0.6747327,0.5870886,0.7283077,0.6554734,0.6558287,0.6391511,0.6286967,0.6089924,0.6828173,0.5950076,0.5748848
bdm,0.4259803,0.4567016,0.4614148,0.5556910,0.4646448,0.4288548,0.3961690,0.4339994,0.4695880,0.3490715,0.4237140,0.3485762,0.3404982,0.4213771,0.4471581,0.4372151,0.4164748,0.4853371,0.4468724,0.3788194,0.4739762,0.4227642,0.3944269,0.3923389,0.3994740,0.3138121,0.3791609,0.3586380,0.3898078,0.4081870,0.5005651,0.4242535,0.3974001,0.4338421,0.3654030,0.4116900,0.4597898,0.5218550,0.4659012,0.4171704,0.4406438,0.4438792,0.3463899,0.3894363,0.3829617,0.4448476,0.4950707,0.4104426,0.4719373,0.3705692,0.3901155,0.4231968,0.3508072,0.5151681,0.5463564,0.4248999
betT,0.1848759,0.1054265,0.1508754,0.1353992,0.1788287,0.2949019,0.2393933,0.3369076,0.3835126,0.4249489,0.4709333,0.6179161,0.4997582,0.6307542,0.6523636,0.5784336,0.7301467,0.6031970,0.7026029,0.6169506,0.6523680,0.6445914,0.6366057,0.6334945,0.7423735,0.8981932,0.7002078,0.6591095,0.6407666,0.5619619,0.6036317,0.6016926,0.4656551,0.4012545,0.2622089,0.2341146,0.2311890,0.2611707,0.1888043,0.1671713,0.1558925,0.1180979,0.2191565,0.1949613,0.1161958,0.0928718,0.1763593,0.0756657,0.1432495,0.1596069,0.1661039,0.1519491,0.1673267,0.1097206,0.1453104,0.1210186
gadY,0.4138498,0.4884032,0.5513706,0.5786137,0.4376425,0.5780119,0.5104538,0.5973724,0.5475156,0.7168601,0.6612851,0.5179829,0.7705482,0.6237766,0.7315611,0.5600515,0.5900355,0.6961108,0.4844625,0.6279354,0.5670769,0.7051568,0.5756568,0.6599490,0.6901379,0.5219229,0.4710354,0.6082714,0.6001209,0.5702881,0.5305567,0.4675153,0.4594319,0.4950787,0.4972038,0.4380564,0.4986171,0.4266300,0.3892709,0.4433371,0.3575347,0.3408374,0.3563661,0.4476611,0.3741736,0.3975095,0.4178777,0.5012359,0.4243634,0.4384126,0.5468649,0.4182139,0.4386303,0.4924273,0.3674727,0.3455476
treB,0.3863586,0.3036526,0.3978431,0.4653657,0.3576638,0.4190619,0.3419893,0.3532308,0.4123272,0.4156567,0.3445714,0.3424339,0.3924074,0.3226310,0.3945835,0.4177683,0.4370974,0.4995745,0.4325577,0.4845515,0.4531462,0.3448479,0.4532527,0.4044125,0.3646237,0.4005964,0.4929097,0.3817324,0.4288939,0.3710791,0.4158423,0.4667728,0.4155274,0.4887117,0.4713466,0.4308273,0.3647255,0.4203622,0.3135407,0.4115066,0.4057717,0.3880025,0.3559486,0.4264823,0.3775097,0.3758855,0.3961869,0.4783121,0.4329511,0.4326723,0.3396730,0.4739038,0.4502933,0.3968858,0.3940722,0.3938769
hdeD,0.6490984,0.6506052,0.6280012,0.5895667,0.6732813,0.5394260,0.6471867,0.7017448,0.6109669,0.5827362,0.5671164,0.6761076,0.5916861,0.6322790,0.5745662,0.6686327,0.6899024,0.6032989,0.5244195,0.6558730,0.6585442,0.5653006,0.7346969,0.6099900,0.6677110,0.5250928,0.5964832,0.6179002,0.5995813,0.6794273,0.6555883,0.7043457,0.6430448,0.7263405,0.6190598,0.6525890,0.6375326,0.6225341,0.6826295,0.5009828,0.5491971,0.6419719,0.7307510,0.5623944,0.6184764,0.5816772,0.5772708,0.5509031,0.5010937,0.7101157,0.5910086,0.5451912,0.5956868,0.5220847,0.5940119,0.4453637
slp,0.3405676,0.2890680,0.3235222,0.3514916,0.3535810,0.4474251,0.3309644,0.4326885,0.4841871,0.4680560,0.3281525,0.4627046,0.4791618,0.5055120,0.3748178,0.5029661,0.3632015,0.4371054,0.5751739,0.4740552,0.4591837,0.4025717,0.6076926,0.5007246,0.4599728,0.4977970,0.5135310,0.3975003,0.4350616,0.3676588,0.4589929,0.4213540,0.3529861,0.3989448,0.4845131,0.3555688,0.3982035,0.3440876,0.3101296,0.3819349,0.3691902,0.3114957,0.3656352,0.2795982,0.3273245,0.3135928,0.3328998,0.4407349,0.4576308,0.4242391,0.3833365,0.5083414,0.3854868,0.2974135,0.3241338,0.3382873
treC,0.1732571,0.1479802,0.2047359,0.1974653,0.1396435,0.1370765,0.1512545,0.1175769,0.1400707,0.1538441,0.2058548,0.2016413,0.1568145,0.1467038,0.1627571,0.1781572,0.1339340,0.1933846,0.1697770,0.2048038,0.1704353,0.1425211,0.1716193,0.1538543,0.1756251,0.1326642,0.1498969,0.1600764,0.1277388,0.2038929,0.1341440,0.1808530,0.0909223,0.1500793,0.1107864,0.1522759,0.1383691,0.1311085,0.1433427,0.1728926,0.1366823,0.1660492,0.1500641,0.1640938,0.1620179,0.1882761,0.1392293,0.1738793,0.1361880,0.0989963,0.1245279,0.1248098,0.1686243,0.1438827,0.1044258,0.1043235
dctR,0.4276848,0.2927565,0.2820181,0.2983716,0.3724450,0.2758099,0.2860670,0.3231685,0.3188158,0.3270900,0.2985348,0.3259854,0.3143875,0.3484665,0.3392473,0.4077633,0.3361220,0.4141909,0.3450993,0.2775774,0.4339132,0.3811148,0.4026931,0.4286821,0.2595484,0.4377910,0.2783545,0.3849597,0.2988102,0.3276417,0.3214281,0.2410348,0.4436725,0.3955573,0.3462142,0.3482764,0.3212713,0.2999731,0.2784854,0.1998350,0.2632614,0.3772822,0.3313844,0.2953935,0.2534653,0.2364881,0.3244964,0.3619996,0.3631500,0.2934501,0.3263220,0.2799961,0.2633564,0.2755262,0.2985628,0.3565943
yjbE,0.7432546,0.7414626,0.6332039,0.6261572,0.7275688,0.7730220,0.5761799,0.6691720,0.7246733,0.6546891,0.5933186,0.7641556,0.5236801,0.7082461,0.6870765,0.6950030,0.7116813,0.7778257,0.6222389,0.6867987,0.7358078,0.7777418,0.7092857,0.7175417,0.7367198,0.7475074,0.6886883,0.7609512,0.7126688,0.6658066,0.7581151,0.7135522,0.9697768,0.7533327,0.7326606,0.6728125,0.7648781,0.7999547,0.6919911,0.6640527,0.7096506,0.6927122,0.7551460,0.7103393,0.6219529,0.7219210,0.6971495,0.6631308,0.6731012,0.7269269,0.6786953,0.6543668,0.6596442,0.7415282,0.6497994,0.8441148
yjbF,0.5841326,0.5868019,0.5676697,0.6267811,0.6636744,0.5585155,0.5247303,0.6764436,0.6404059,0.6111551,0.6684342,0.5837102,0.7157711,0.5156462,0.6427101,0.6755436,0.6507626,0.7051608,0.6809433,0.6917603,0.5981795,0.5765247,0.6244805,0.5602658,0.5919482,0.5956776,0.7381888,0.6309504,0.6404581,0.5582215,0.5795713,0.6804300,0.6591386,0.6194394,0.5167927,0.6114174,0.5206262,0.4985113,0.5912823,0.6347230,0.6187239,0.6862283,0.6392805,0.5943052,0.7496252,0.5635826,0.6196220,0.5729719,0.5927962,0.7060416,0.6746449,0.5971412,0.6680759,0.6517245,0.6776780,0.6137645
