,C0,C20,C40,C60,C80,C100,C120,C140,C160,C180,C200,C220,C240,C260,C280,C300,C320,C340,C360,C380,C400,C420,C440,C460,C480,C500,C520,C540,C560,C580,C600,C620,C640,C660,C680,C700,C720,C740,C760,C780,C800,C820,C840,C860,C880,C900,C920,C940,C960,C980,C1000,C1020,C1040,C1060,C1080,C1100
gadC,0.0451157,0.0329851,0.0474992,0.0501926,0.0491206,0.0825034,0.1014490,0.0773829,0.1154726,0.1105517,0.0963127,0.1101769,0.1135128,0.1666706,0.1695473,0.2123830,0.1090645,0.1015060,0.1492009,0.1775090,0.2053060,0.1418094,0.1779367,0.1375534,0.1662160,0.2294987,0.1991259,0.1752595,0.1697110,0.2073546,0.2009092,0.2107551,0.1344625,0.2231919,0.1717132,0.1728248,0.1660857,0.1446790,0.0812450,0.0605338,0.0375371,0.0539528,0.0789371,0.0510498,0.0644880,0.0420758,0.0589281,0.0299156,0.0332723,0.0332037,0.0514656,0.0365600,0.0317285,0.0468189,0.1039696,0.0329219
sra,0.0422470,0.0218706,0.0208110,0.0321347,0.0288613,0.0251153,0.0412024,0.0601323,0.0600270,0.0430617,0.0437015,0.0238045,0.0535499,0.0334480,0.0557934,0.0473555,0.0723723,0.0317795,0.0447643,0.1043885,0.0420934,0.0399316,0.0353488,0.0346009,0.0491657,0.0456640,0.0304310,0.0417218,0.0440266,0.0492124,0.0558416,0.0456836,0.0432406,0.0488012,0.0558569,0.0537408,0.0523440,0.0692181,0.0627619,0.0382147,0.0286116,0.0424186,0.0496097,0.0335134,0.0540633,0.0666882,0.0325445,0.0255138,0.0621213,0.0379310,0.0430246,0.0498826,0.0222568,0.0252510,0.0587816,0.0563092
rprA,0.1743846,0.2799735,0.3831142,0.4404342,0.5775159,0.6216891,0.6188289,0.5450529,0.6658408,0.7372049,0.8388709,0.6496334,0.7106866,0.8269583,0.7690652,0.6335417,0.6486309,0.7345631,0.7444753,0.7117946,0.7205410,0.8218510,0.7195132,0.5478705,0.5577885,0.7184309,0.7935402,0.6907989,0.7170182,0.8569968,0.7062571,0.7453860,0.6959913,0.8087052,0.7510424,0.6304805,0.6562813,0.6777147,0.7207384,0.7182817,0.7537087,0.6163946,0.5864387,0.5745026,0.5811358,0.6016276,0.4531545,0.4636374,0.4585404,0.3597175,0.3236984,0.3259248,0.4089309,0.4774676,0.4025073,0.4219479
nemA,0.3160590,0.2993044,0.2518341,0.2535722,0.2640848,0.2336620,0.2789470,0.2297151,0.2658302,0.2547825,0.2544621,0.2446781,0.2161404,0.1958520,0.2469573,0.2484657,0.2383751,0.2119041,0.2297858,0.3024601,0.2900493,0.2604785,0.2719057,0.3096183,0.2646441,0.3187540,0.2861660,0.2485442,0.2918174,0.2541417,0.3398221,0.3142199,0.2431215,0.2662813,0.2526046,0.3031529,0.2035193,0.2755045,0.2883485,0.2565056,0.3785277,0.2848407,0.2478428,0.4110001,0.3162068,0.3443068,0.3846248,0.3185491,0.2877365,0.2897737,0.2888318,0.3395677,0.2169611,0.2340717,0.2598292,0.2185433
wcaB,0.3682212,0.2984759,0.3143399,0.3992319,0.3913265,0.4595284,0.4858291,0.5947213,0.5171603,0.6227554,0.6274606,0.5469676,0.6007728,0.6714585,0.6721934,0.6889939,0.5597195,0.6661340,0.6464063,0.6660662,0.6634888,0.7204524,0.7392191,0.5512718,0.5560193,0.5282516,0.6696504,0.6642139,0.5984082,0.6620709,0.5934462,0.6716004,0.6465714,0.5945202,0.5595955,0.7120318,0.6310638,0.5024146,0.5754885,0.5502595,0.5664046,0.4382075,0.4007793,0.4240104,0.3388289,0.3051673,0.3904057,0.3163088,0.3544131,0.2810986,0.2483671,0.3696343,0.2060147,0.3490431,0.2798154,0.3575264
wza,0.3947314,0.5163607,0.5000868,0.6812823,0.6991783,0.7573855,0.6862381,0.6443089,0.7598575,0.7396167,0.7102337,0.6778934,0.7523323,0.6294722,0.8158207,0.7216156,0.6524562,0.7057676,0.7454093,0.6177418,0.6978370,0.7958554,0.9124541,0.7691098,0.7383756,0.7219197,0.7518813,0.6013842,0.8618094,0.5912517,0.4846652,0.5562708,0.3884582,0.4460970,0.4625445,0.3819030,0.3413294,0.3068080,0.3764085,0.4250373,0.3421012,0.2570334,0.3560890,0.2816781,0.2512459,0.2585270,0.2048225,0.3965229,0.3288028,0.3007834,0.2734794,0.3318749,0.3668183,0.3423760,0.3230449,0.3566585
lldP,0.5199240,0.4998338,0.5542917,0.5269197,0.5014136,0.5711701,0.6101224,0.6407497,0.5005951,0.5388180,0.5593066,0.6271109,0.6372167,0.5836336,0.5485092,0.5615446,0.5218899,0.4711835,0.5409244,0.5349974,0.5650231,0.5690565,0.5596525,0.4819338,0.5031413,0.6074994,0.4909161,0.5953964,0.6390081,0.5274318,0.5458044,0.5468013,0.5460444,0.5386029,0.4640507,0.5306633,0.4058233,0.5272045,0.5329260,0.4262154,0.5567376,0.5090118,0.4032558,0.5223800,0.5387056,0.3835499,0.5136508,0.5112426,0.3961868,0.4581388,0.4063602,0.4838952,0.4940956,0.3760079,0.4777110,0.4325313
osmB,0.5633433,0.6027019,0.6372081,0.7310353,0.8008171,0.7710170,0.6929230,0.5745684,0.7368216,0.7834434,0.7462575,0.8003516,0.7524876,0.7381726,0.6093243,0.6955344,0.6309536,0.7576540,0.8083450,0.7339605,0.7934150,0.8099141,0.7536240,0.8098497,0.7855067,0.7269455,0.7342219,0.5687226,0.6125556,0.5656244,0.6751683,0.6200712,0.6758708,0.6478064,0.6577457,0.6467671,0.6646160,0.6791486,0.5542921,0.7316149,0.6930116,0.5632908,0.4914235,0.5173301,0.6229494,0.6397142,0.7468084,0.5952162,0.6360595,0.6657516,0.5520418,0.5400646,0.8023979,0.7417893,0.5853329,0.5563468
betT,0.1482290,0.0957592,0.0426950,0.0644356,0.0301512,0.0311208,0.0217586,0.0234259,0.0225856,0.0148103,0.0040094,0.0081416,0.0143141,0.0020112,0.0008730,0.0022826,0.0188508,0.0048201,0.0058253,0.0051175,0.0082799,0.0091386,0.0075371,0.0031426,0.0090178,0.0031923,0.0001485,0.0011381,0.0002765,0.0899657,0.0875698,0.1201099,0.1620307,0.1621580,0.1595708,0.2103368,0.1232048,0.0994578,0.1721230,0.1369686,0.1428227,0.1034402,0.1690074,0.1379517,0.1602571,0.1285684,0.1413375,0.1398019,0.1683099,0.1041310,0.1304093,0.0811625,0.0923583,0.1575202,0.1217918,0.0999924
betB,0.3882998,0.3823145,0.4961690,0.3901967,0.4883201,0.4254961,0.4711200,0.4954798,0.4022785,0.4563200,0.5155123,0.5188531,0.5155898,0.4706552,0.4234486,0.4624898,0.5010318,0.5061159,0.4985902,0.5092457,0.5144295,0.4438867,0.4238897,0.3009033,0.3867187,0.4304960,0.3846781,0.4160377,0.4953340,0.3485460,0.3562149,0.4392697,0.4004750,0.3997553,0.3864121,0.4145828,0.4022635,0.4199912,0.3659331,0.2928847,0.3222515,0.3972631,0.3017994,0.3393060,0.4124927,0.3942663,0.3683277,0.4670081,0.3328098,0.3541992,0.4064279,0.3165484,0.3997936,0.3927628,0.4031838,0.3384667
wcaA,0.4396981,0.4907721,0.4977920,0.5714318,0.5691789,0.5762915,0.6037763,0.5240948,0.6179037,0.6501104,0.5218845,0.5888924,0.7079728,0.6444826,0.7303111,0.6172943,0.6678023,0.6173474,0.6054688,0.5571196,0.6058681,0.6020625,0.5107747,0.6250665,0.5030611,0.5915723,0.5029622,0.5953366,0.5438307,0.6487948,0.6907783,0.6798050,0.5511240,0.6465621,0.5542025,0.6142176,0.6852473,0.7008424,0.5863844,0.6053406,0.5658422,0.5575960,0.5393060,0.5250939,0.5690529,0.5375543,0.4956803,0.5257656,0.5757927,0.4882406,0.4857551,0.4941158,0.4321952,0.5133504,0.5161605,0.5367547
wzc,0.4979734,0.4784503,0.5080589,0.5476514,0.6088694,0.4348148,0.6410727,0.5686652,0.5462041,0.6847114,0.6132362,0.6517957,0.4700716,0.6084301,0.6012955,0.6717483,0.6092847,0.5744499,0.6217426,0.5996884,0.5944505,0.5973287,0.5514550,0.5409863,0.5399524,0.4399237,0.5814540,0.6884626,0.6890634,0.6203756,0.6450525,0.6758673,0.4448153,0.5879929,0.5802230,0.6134330,0.5703239,0.5610997,0.5244983,0.6090090,0.5560975,0.5498788,0.6185534,0.5551802,0.3929174,0.4662985,0.4876869,0.4370055,0.4435736,0.4402828,0.4550970,0.4696162,0.4418960,0.4231203,0.5001137,0.4462745
gadY,0.3210598,0.4006288,0.3723618,0.4171181,0.3778284,0.3809002,0.3576258,0.3647766,0.4711642,0.3770420,0.3735747,0.4277226,0.4994009,0.5762837,0.4001462,0.4075975,0.4944245,0.4551429,0.4303265,0.3959081,0.5077781,0.3577289,0.4387947,0.3692467,0.3893232,0.3993921,0.4596688,0.4063670,0.3585044,0.4122182,0.3654360,0.4675434,0.4296228,0.2660936,0.3548550,0.3318161,0.2840963,0.3743415,0.3681376,0.4068526,0.3674430,0.4035585,0.4224504,0.3724495,0.3621151,0.3813811,0.2888629,0.3732753,0.4206627,0.3774327,0.3597056,0.3515138,0.3722221,0.2986330,0.3242265,0.3123173
wzb,0.6426894,0.9166270,0.7171636,0.6358107,0.7219929,0.7960813,0.7913693,0.6421104,0.6877397,0.5874992,0.6526723,0.7422744,0.5223005,0.6804838,0.6020130,0.6621648,0.6131220,0.6630280,0.5379068,0.6919095,0.5822487,0.5673735,0.5393684,0.7313192,0.8003725,0.6046017,0.7065926,0.6867098,0.6635934,0.6796204,0.7220838,0.7674486,0.7138378,0.8154043,0.6759874,0.6494065,0.6908207,0.7775974,0.6858979,0.8906581,0.6546865,0.6981797,0.6859614,0.7579202,0.5934857,0.8031254,0.6868610,0.6812863,0.6735457,0.7743451,0.7151596,0.7450720,0.6786448,0.7012399,0.7189558,0.6498169
betA,0.2407109,0.2806547,0.3465199,0.2387551,0.2463049,0.2480520,0.2151952,0.2419608,0.2626893,0.2458839,0.2803129,0.3356707,0.3476852,0.3136507,0.2961032,0.3089228,0.3007706,0.2976995,0.2979140,0.2830687,0.2898326,0.4829894,0.3615786,0.3502759,0.2464477,0.2451367,0.1977494,0.2052782,0.2411427,0.2842325,0.2738616,0.1768202,0.2585589,0.2417894,0.2091990,0.2559310,0.3222266,0.2570250,0.3111366,0.2725070,0.2317709,0.2322042,0.1996732,0.2802147,0.3107904,0.2230262,0.2859175,0.2206224,0.2205206,0.2324353,0.1908753,0.2134463,0.2172321,0.2615543,0.2258460,0.2539725
lldD,0.0678823,0.0517602,0.0190839,0.0225971,0.0372876,0.0312105,0.0435235,0.0296368,0.0607177,0.0822954,0.1666466,0.2075629,0.0899931,0.1127890,0.0897724,0.0796121,0.1262071,0.1452018,0.2074686,0.2374310,0.1894825,0.1993209,0.2181108,0.1439710,0.1645079,0.1470940,0.1314963,0.1198376,0.1851635,0.3124138,0.3280628,0.2269342,0.1619373,0.1294095,0.0862225,0.1214493,0.1111423,0.0561606,0.0785599,0.0521379,0.0884536,0.0933212,0.0685228,0.0574974,0.0648091,0.0880369,0.0464160,0.0586434,0.0795381,0.0704717,0.0416924,0.0588969,0.0618914,0.0755076,0.0641685,0.0627224
bdm,0.5498439,0.6909465,0.6262991,0.5539586,0.6492869,0.7929514,0.6090819,0.6328135,0.6965637,0.8219386,0.7726211,0.6833611,0.7592822,0.6700564,0.7474638,0.7209565,0.5820410,0.6748698,0.6223219,0.6943315,0.8389276,0.7953842,0.6851683,0.6893702,0.7405772,0.7009669,0.7908508,0.6652529,0.6501725,0.8064262,0.7257428,0.6129424,0.7110624,0.7733918,0.5677943,0.7166184,0.7284127,0.6209539,0.6772353,0.5485894,0.7599685,0.5395837,0.6072058,0.6106425,0.6857163,0.6345628,0.6678570,0.7215177,0.6118555,0.5986747,0.6865715,0.5525927,0.5331578,0.6812724,0.5434784,0.5258710
treC,0.3729957,0.3483558,0.4770306,0.3900661,0.5044982,0.3863480,0.6529180,0.5431115,0.5359972,0.5066005,0.4304749,0.4605819,0.5208271,0.4748227,0.5522984,0.4039641,0.4245176,0.3846842,0.4830659,0.5061415,0.5150488,0.3431575,0.4428059,0.4837759,0.5260680,0.5027275,0.4936611,0.3942820,0.5512306,0.3644830,0.4493202,0.4414865,0.4889816,0.4449831,0.4291665,0.4694739,0.4589905,0.3405565,0.3608508,0.4413852,0.3976174,0.3994036,0.4191151,0.4145441,0.2986053,0.3298462,0.3544816,0.3993902,0.4168018,0.4284317,0.3698688,0.4169262,0.3516197,0.4090675,0.3655231,0.3939771
slp,0.7951940,0.6694854,0.5813171,0.7030692,0.6673650,0.6787389,0.6237745,0.6854686,0.7474623,0.6843815,0.7710113,0.7084187,0.6115366,0.7174341,0.6844632,0.8239691,0.7145523,0.7779546,0.6428949,0.8059708,0.7066081,0.8563359,0.6975122,0.8347276,0.6317072,0.5872389,0.8304813,0.7637390,0.7547155,0.7570691,0.7357931,0.7539551,0.5912021,0.7672074,0.6963516,0.7464291,0.7090574,0.5697551,0.6767945,0.7267303,0.6693706,0.7734664,0.7908773,0.8087514,0.7727493,0.8246414,0.7258002,0.7935175,0.7506819,0.6131967,0.7665125,0.7763049,0.6926481,0.9208038,0.7422568,0.6508518
hdeD,0.5979761,0.5145964,0.6284302,0.5744859,0.6351263,0.4931950,0.4765518,0.5503271,0.5078181,0.6111352,0.5404972,0.5374694,0.5303371,0.6461488,0.6949876,0.5723833,0.5462408,0.5469990,0.5704499,0.5439903,0.5971798,0.6053971,0.6436418,0.6526806,0.6668917,0.7634583,0.6078515,0.5991492,0.7222747,0.5829322,0.5947386,0.5015863,0.5225022,0.5284491,0.4907997,0.4446147,0.5302297,0.4561552,0.5220811,0.5168225,0.5698818,0.4183271,0.5432387,0.4946674,0.4336364,0.4570891,0.4696524,0.4664421,0.5334890,0.6314769,0.5423842,0.5897431,0.5841084,0.4430039,0.4756639,0.4916391
treB,0.5239855,0.6627973,0.5129784,0.4974568,0.5379136,0.5471607,0.4860011,0.5264996,0.5856514,0.5106538,0.5475355,0.5327802,0.4881285,0.6359454,0.5395972,0.4513486,0.4813161,0.4978099,0.4029301,0.4109445,0.4992520,0.4254092,0.3561973,0.5142959,0.4854667,0.5319059,0.4348847,0.4370888,0.4253789,0.5175969,0.4853096,0.5493398,0.4743263,0.4622808,0.4786596,0.4990137,0.5455204,0.4314024,0.4502784,0.5136308,0.6007252,0.5212792,0.4891634,0.5194086,0.4116399,0.4447677,0.5213592,0.4634687,0.5332996,0.5520545,0.4028793,0.4265375,0.5397885,0.4887468,0.3890823,0.3982079
dctR,0.4101083,0.4261322,0.4309332,0.3873651,0.4771937,0.3621123,0.3237553,0.3872067,0.4584853,0.4745670,0.5093009,0.4692991,0.4254082,0.4427872,0.5365715,0.4504094,0.3987628,0.4590072,0.5216371,0.4580685,0.4829011,0.4094139,0.4506425,0.4046877,0.4052503,0.3363711,0.4438143,0.3454686,0.4431217,0.3635382,0.2314865,0.2854980,0.2309751,0.2732546,0.1899016,0.3618759,0.3324207,0.3071023,0.3759491,0.4183222,0.5509437,0.3574313,0.3717562,0.3035355,0.3296588,0.2584509,0.2362898,0.2411511,0.2361542,0.2479105,0.1783615,0.2285403,0.2729381,0.2750464,0.2384786,0.3108289
rpoS,0.4436431,0.3903330,0.2904462,0.3729359,0.2620508,0.3357188,0.3155807,0.4008866,0.4295787,0.2140913,0.3241918,0.3966197,0.3203234,0.3137204,0.2483074,0.3912346,0.3497401,0.4464108,0.3343078,0.3021509,0.3039186,0.2615204,0.3170219,0.3346612,0.2532667,0.3414813,0.3800686,0.2932761,0.3403532,0.4094648,0.3793746,0.3289175,0.3970072,0.4001918,0.3701346,0.4386978,0.3907206,0.3526588,0.3749490,0.3761085,0.3134304,0.4227809,0.4582942,0.3598949,0.4085342,0.4394045,0.4139714,0.3413175,0.4079747,0.3642458,0.3683312,0.3792169,0.4482670,0.4121626,0.3653851,0.3943489
yjbF,0.6261650,0.7521714,0.7640466,0.7087155,0.7832324,0.8146439,0.7125615,0.7181390,0.6725284,0.6167448,0.7169687,0.7460191,0.7862068,0.7281337,0.7601615,0.6795132,0.7602479,0.7380013,0.7538388,0.8243176,0.7732859,0.8275184,0.7859280,0.7202284,0.8230628,0.7590702,0.6857172,0.7098149,0.6879021,0.6784401,0.6533856,0.7735265,0.6797552,0.7330263,0.7801693,0.7152607,0.7870352,0.7142214,0.6406510,0.6883387,0.6392685,0.7052103,0.7012225,0.7776089,0.7483080,0.6582681,0.8898488,0.6877279,0.6996172,0.6546803,0.6379509,0.7103482,0.6717271,0.6363288,0.6061851,0.6410459
