,C0,C20,C40,C60,C80,C100,C120,C140,C160,C180,C200,C220,C240,C260,C280,C300,C320,C340,C360,C380,C400,C420,C440,C460,C480,C500,C520,C540,C560,C580,C600,C620,C640,C660,C680,C700,C720,C740,C760,C780,C800,C820,C840,C860,C880,C900,C920,C940,C960,C980,C1000,C1020,C1040,C1060,C1080,C1100
wzc,0.5284900,0.4779622,0.5395170,0.4765635,0.4574206,0.5439324,0.4302936,0.5130972,0.5144327,0.3822904,0.3948163,0.4545696,0.4263463,0.5416313,0.4052884,0.4851564,0.4459433,0.4379656,0.3569405,0.4887769,0.3858549,0.4158567,0.5155260,0.5739487,0.3939517,0.3316709,0.4081968,0.4630269,0.3434429,0.4296961,0.5064572,0.4311090,0.4461914,0.4693862,0.4060844,0.4139409,0.5038138,0.4039080,0.4416959,0.4749721,0.5232915,0.4759976,0.5035569,0.5496785,0.4454048,0.5691895,0.4344210,0.5078836,0.4376448,0.4705476,0.5124033,0.3825066,0.5327221,0.4654419,0.5145170,0.4975558
wcaB,0.6621098,0.7124704,0.5498396,0.7915674,0.6731217,0.7814026,0.7950088,0.7467128,0.6596544,0.6619898,0.6903856,0.8319210,0.6287336,0.7469782,0.6328614,0.6135207,0.5375629,0.6583671,0.6919756,0.4616803,0.4616357,0.4222873,0.5840038,0.4748643,0.5001609,0.5928309,0.4919090,0.4894958,0.5386927,0.6644642,0.4983027,0.6663443,0.5889613,0.5833706,0.6191177,0.6087411,0.5956868,0.6151877,0.6040361,0.6753688,0.7050053,0.6777342,0.6696226,0.6342055,0.7180475,0.6556897,0.6852351,0.6311618,0.5995061,0.5856390,0.6685353,0.6432114,0.6638701,0.6287551,0.6241236,0.6916400
wza,0.5806094,0.5306609,0.5883516,0.5106433,0.5558963,0.4830847,0.5000605,0.4683481,0.5060056,0.4132309,0.4716096,0.3501398,0.3716859,0.4350680,0.4024554,0.4249229,0.4191314,0.3698613,0.4027551,0.3263553,0.3437161,0.4245450,0.3579436,0.2814088,0.3534373,0.3660406,0.3582046,0.3681596,0.4316693,0.3351265,0.3206441,0.3805727,0.3729581,0.5197998,0.4403783,0.4613617,0.4352783,0.3433412,0.4342276,0.3623471,0.4704281,0.5585100,0.4207833,0.4923297,0.5167281,0.5051625,0.4588177,0.5453486,0.5421676,0.4186237,0.4877999,0.5306995,0.4997636,0.4916772,0.4420047,0.5247601
wcaA,0.1419623,0.1313567,0.1846689,0.1907053,0.1749019,0.1692711,0.1040612,0.1143573,0.1275464,0.1113998,0.1528165,0.1203424,0.1074480,0.1145443,0.1399454,0.1227747,0.0758497,0.0902973,0.0717697,0.0430426,0.0507560,0.0348207,0.0790692,0.0531358,0.0484153,0.0226717,0.0680623,0.0538475,0.0646045,0.0646326,0.1038903,0.0823484,0.0688330,0.0920873,0.1095632,0.0545642,0.0882979,0.1055652,0.0963108,0.0834962,0.1033658,0.1001333,0.1012932,0.1320202,0.1413827,0.1494207,0.1123601,0.1188756,0.1567136,0.1271940,0.1540580,0.1278596,0.1068931,0.1049759,0.1034150,0.1170675
bdm,0.4523419,0.5754423,0.6817321,0.7195502,0.5969587,0.6212841,0.6097560,0.6383423,0.6125083,0.7101249,0.6949242,0.5959560,0.7595860,0.7402628,0.6244588,0.6907169,0.6627412,0.6909382,0.7119960,0.8380802,0.8281803,0.5850821,0.6903457,0.6368474,0.6227425,0.6168429,0.6338857,0.6250501,0.7282950,0.5585628,0.4984192,0.3887762,0.3813958,0.3388866,0.3389431,0.3282605,0.3263137,0.4597835,0.4282704,0.2813675,0.3346024,0.3296433,0.3546478,0.3523024,0.4031528,0.4553814,0.4445977,0.4583293,0.4603509,0.4369144,0.4878628,0.4707467,0.5329665,0.4774631,0.5111068,0.3637686
hyfA,0.5928366,0.7061851,0.7298442,0.7027203,0.6669788,0.5255744,0.7097496,0.7803903,0.6399230,0.6051845,0.8177425,0.7362870,0.7501911,0.6998536,0.8153284,0.8922895,0.6183979,0.5976233,0.6504573,0.6361327,0.6358551,0.7211105,0.6164579,0.6042997,0.6548503,0.7049151,0.8344226,0.8128552,0.6665272,0.6855233,0.6646917,0.6221308,0.5685119,0.5652272,0.7404633,0.5700776,0.6229878,0.7594621,0.7990550,0.7188281,0.7181872,0.5581614,0.7068759,0.6853698,0.5813427,0.7333171,0.9259479,0.6988288,0.7809786,0.5651275,0.5723766,0.6845525,0.6950170,0.5549075,0.6616605,0.6620585
sgbE,0.6568124,0.6872853,0.6646694,0.6278629,0.7101374,0.7005639,0.5583912,0.6033997,0.6218732,0.6092968,0.7803480,0.7039489,0.6216592,0.6460824,0.5586757,0.7341369,0.7337624,0.7567954,0.6946736,0.6729767,0.5551964,0.7515922,0.6311499,0.6785001,0.6646115,0.5615716,0.5757648,0.6486168,0.5954561,0.6129163,0.5263472,0.6122931,0.5117498,0.5974298,0.6128062,0.5865939,0.5800102,0.7801736,0.6603990,0.6342430,0.6824169,0.6137684,0.5441761,0.5817377,0.5627192,0.5757547,0.6845839,0.6062988,0.7164800,0.5901530,0.5152161,0.6869526,0.6466484,0.5587703,0.6381553,0.7377109
yiaO,0.3771667,0.2930637,0.1845499,0.2624132,0.2676396,0.2642534,0.2863385,0.2936009,0.2718030,0.2848394,0.3750850,0.2371086,0.2461496,0.2979466,0.3709606,0.3361007,0.3519259,0.2835491,0.2666058,0.3174671,0.3571483,0.3869250,0.2643658,0.2039590,0.2986803,0.3306732,0.2475441,0.3426844,0.3232173,0.3211380,0.2133722,0.2686706,0.2662731,0.1564685,0.2141435,0.2491287,0.2861807,0.2538674,0.2429923,0.2148521,0.2211184,0.2608487,0.3150587,0.3487802,0.3876398,0.4267181,0.3624955,0.3435211,0.3220116,0.3543345,0.3259519,0.2681106,0.3328309,0.3265916,0.3247638,0.3841818
yiaK,0.2914299,0.2578856,0.2397832,0.2173394,0.2529571,0.2548199,0.2359996,0.2699624,0.2318276,0.2137669,0.3221740,0.3040949,0.1927586,0.2596471,0.2100985,0.2371362,0.1895799,0.2809849,0.2933443,0.2869700,0.3100046,0.3225008,0.2725379,0.2673533,0.3492416,0.2503342,0.2785347,0.3819118,0.3576226,0.2340023,0.2975210,0.2758954,0.2478645,0.2767135,0.2576677,0.2247467,0.3089036,0.2789459,0.2407113,0.2541611,0.3137330,0.2860200,0.2821738,0.3109414,0.2812246,0.3415655,0.3235693,0.3183339,0.3470969,0.3523333,0.3776198,0.2746965,0.3337602,0.3822183,0.2767986,0.3397149
hyfI,0.6535575,0.5948179,0.7665268,0.7436946,0.7051804,0.7551695,0.7247948,0.7891251,0.7223268,0.6395549,0.7320801,0.6782158,0.7405392,0.6055343,0.7256824,0.6878327,0.7239931,0.6938681,0.7052573,0.7022719,0.6600089,0.7407749,0.6829894,0.8599975,0.7005803,0.6395371,0.6133852,0.6149124,0.7212348,0.7448681,0.7718421,0.5885229,0.7095637,0.6413959,0.5909295,0.6334910,0.6048086,0.6352988,0.6812121,0.6760397,0.6326984,0.7302659,0.7047955,0.6780803,0.6546451,0.7605391,0.7711082,0.6907387,0.6724385,0.6827369,0.7267793,0.5646533,0.6305639,0.6443428,0.6642482,0.6653782
hyfJ,0.7833993,0.6256471,0.4729338,0.6123482,0.6504978,0.5964138,0.6198963,0.6022451,0.5633773,0.7081653,0.5096786,0.4908704,0.5407717,0.5799675,0.5260166,0.4766095,0.5918289,0.5108319,0.6434413,0.5859201,0.4666878,0.6194489,0.6468925,0.6242573,0.5304919,0.5950495,0.5070032,0.5674280,0.5751105,0.5455289,0.6385333,0.6746356,0.5499649,0.5887322,0.5390897,0.5460575,0.5935386,0.5658776,0.6885060,0.6441283,0.6030561,0.6526339,0.6307152,0.6833309,0.6394722,0.4899963,0.6268308,0.6028282,0.6399536,0.5852517,0.7048148,0.6223541,0.5994112,0.4923648,0.4218057,0.4570970
ftsZ,0.4707734,0.6250653,0.5214420,0.6536990,0.6003158,0.6263264,0.5958170,0.6054389,0.5359290,0.5858053,0.4973642,0.4088388,0.5437254,0.4026976,0.4652820,0.4908120,0.4745123,0.4042121,0.4962980,0.4854134,0.5296980,0.4905503,0.5291103,0.3971596,0.5283435,0.6028176,0.4487556,0.5363246,0.5071843,0.4823854,0.3057362,0.2488998,0.3101757,0.3058520,0.2541397,0.3081649,0.3027807,0.2497094,0.2588892,0.2814517,0.3207267,0.3257817,0.3409278,0.3228382,0.2838928,0.3082997,0.3725292,0.4492363,0.3768966,0.3846966,0.4568735,0.3703337,0.3414057,0.3285808,0.3163239,0.3354317
focB,0.5308631,0.5008545,0.3900127,0.4942633,0.5903734,0.7466512,0.6047982,0.4967007,0.5065290,0.5141686,0.6089982,0.4668125,0.5082078,0.5023114,0.5804789,0.4001827,0.4390301,0.3991481,0.4638816,0.5010762,0.4037510,0.4990242,0.4507968,0.3575697,0.2863060,0.4535874,0.5606498,0.4530654,0.4977442,0.4532679,0.4615326,0.4838755,0.4190885,0.3767088,0.5382016,0.4313690,0.5063479,0.5472886,0.4800892,0.4862583,0.6910472,0.5515093,0.4621091,0.4223818,0.5713569,0.6206385,0.5716014,0.6283334,0.5359290,0.4504127,0.5127006,0.5176877,0.5652564,0.5688145,0.4417497,0.4458731
hyfG,0.6633597,0.6095940,0.5996260,0.5423687,0.6620687,0.5571089,0.6581259,0.6410041,0.6255547,0.6231353,0.7053046,0.7147654,0.6502110,0.7051637,0.6949462,0.6903493,0.7868845,0.7488611,0.6624799,0.7289754,0.7110536,0.7764870,0.6750627,0.6808168,0.6968780,0.9219406,0.7761073,0.7456918,0.6462864,0.7692016,0.6357773,0.6403981,0.6290141,0.7024358,0.6642708,0.6146172,0.6573577,0.6293749,0.5738365,0.7435561,0.6770162,0.6578234,0.6024325,0.6509432,0.5796777,0.7233627,0.6773764,0.6353151,0.6636150,0.6783593,0.5063029,0.6960939,0.5452398,0.5940553,0.6826434,0.6970832
yiaL,0.0825802,0.1160099,0.1579259,0.2119958,0.1865973,0.1715497,0.1734063,0.1880128,0.2278921,0.1614246,0.2805425,0.2322785,0.2199280,0.1757630,0.1717975,0.2215967,0.1687530,0.1750208,0.1840657,0.1772735,0.1645719,0.2169613,0.1965502,0.2228969,0.1752329,0.2074263,0.2022255,0.1763756,0.1900257,0.1599329,0.1447863,0.0898815,0.0611591,0.0502364,0.0577652,0.0693628,0.0737734,0.1238021,0.0561640,0.0841908,0.0505037,0.0819169,0.0785591,0.0789719,0.0578879,0.0689470,0.1031079,0.0743222,0.0771848,0.0920164,0.0837946,0.0960480,0.0768531,0.0819373,0.0680997,0.1191086
yiaN,0.5961681,0.6069667,0.5858571,0.5904842,0.5242970,0.5310120,0.4879072,0.5441953,0.5224954,0.5895615,0.6247889,0.6235088,0.5524183,0.5637543,0.6353163,0.6230684,0.6859407,0.4475433,0.5610058,0.5792396,0.5668356,0.4985250,0.5544750,0.6124239,0.5769525,0.5932153,0.5876581,0.6617313,0.5783456,0.6217465,0.5939185,0.6541355,0.5838961,0.6049235,0.6502898,0.7404341,0.6168291,0.6361361,0.5706475,0.5657237,0.5629610,0.5999721,0.5756945,0.7079322,0.6622463,0.5821370,0.5721355,0.6627091,0.6991994,0.6315606,0.5770474,0.6485949,0.5854094,0.6412845,0.7536825,0.7293725
hyfE,0.6285789,0.6214209,0.4953075,0.6239310,0.7530861,0.6071432,0.6014489,0.5254906,0.7180822,0.5950703,0.6188042,0.5929449,0.7563381,0.6434488,0.7844090,0.6464471,0.6207614,0.6820996,0.6724376,0.5028797,0.7226943,0.6627271,0.6054976,0.7020534,0.7977066,0.6676199,0.6036761,0.6872247,0.7459944,0.6065789,0.5963924,0.7563522,0.7082106,0.5713446,0.6970410,0.6272150,0.6472712,0.6671556,0.6515066,0.6267605,0.6911671,0.6592519,0.6813512,0.6619051,0.6519752,0.6093146,0.5853916,0.6151075,0.7169026,0.8597192,0.7407649,0.8032446,0.6193769,0.5876572,0.7639252,0.7146031
hyfB,0.5432414,0.6051482,0.6029705,0.5396427,0.6351773,0.6396796,0.7165375,0.7591036,0.7893108,0.7274982,0.7025554,0.5584815,0.6666145,0.6102004,0.7408611,0.6450200,0.6483307,0.6729715,0.6260321,0.6526510,0.6227060,0.6533763,0.5996317,0.6312793,0.6440544,0.8030668,0.7082816,0.6798791,0.6837335,0.5758238,0.5219573,0.4930387,0.5041291,0.4564371,0.5112154,0.4898176,0.4353921,0.4927284,0.5659588,0.4090956,0.4739937,0.5220362,0.4720088,0.5543074,0.5814207,0.5308295,0.5797927,0.6312731,0.7217232,0.5608961,0.5581772,0.4923708,0.6234238,0.5842119,0.4550369,0.5215454
sgbU,0.2721428,0.2440890,0.2737744,0.1984708,0.2188864,0.2547072,0.2520272,0.2156486,0.2442281,0.2047366,0.2237882,0.3066913,0.2340826,0.2366190,0.2214419,0.2322485,0.2591666,0.2192111,0.3408060,0.2836374,0.3827285,0.2856006,0.2292654,0.2659899,0.2129516,0.1911873,0.2931863,0.1895290,0.1918717,0.2053706,0.1855509,0.2072592,0.2110816,0.2716793,0.1771119,0.2047288,0.2604023,0.2784396,0.2526777,0.1806384,0.2154611,0.2318636,0.2710392,0.2473064,0.2542829,0.2386551,0.2605531,0.3601332,0.3418786,0.3665792,0.2968112,0.2942655,0.2527803,0.2774178,0.3394605,0.3278290
ftsA,0.6355172,0.6218502,0.6224810,0.7450217,0.8077984,0.7002150,0.6632997,0.6210650,0.7981169,0.8150272,0.6588126,0.7500551,0.7551545,0.7181167,0.7229025,0.6928115,0.6502493,0.6630748,0.7318945,0.6910145,0.8115681,0.7325466,0.8452612,0.5699525,0.6801728,0.6346457,0.5584528,0.6913394,0.6593983,0.5604247,0.6311473,0.6026898,0.6396542,0.5973803,0.6792120,0.7619678,0.7598250,0.6069451,0.6605894,0.7136697,0.6656317,0.7118445,0.6194330,0.6301098,0.6631238,0.6563500,0.7339528,0.6842311,0.5968769,0.6547880,0.6536165,0.6988422,0.6928799,0.6247765,0.8318143,0.7104254
hyfD,0.5416505,0.5008795,0.5305201,0.5101131,0.5577425,0.5179050,0.5589596,0.6182774,0.4957578,0.5011963,0.5672623,0.5448451,0.5225073,0.3769423,0.4628069,0.3686776,0.3634046,0.4546770,0.5117588,0.3985522,0.3684914,0.4061503,0.5708858,0.4902748,0.3604770,0.4867289,0.5678257,0.4564203,0.4502263,0.4272324,0.4579453,0.4498920,0.5458219,0.4500932,0.4440979,0.4248285,0.4633580,0.4156558,0.4798859,0.5269515,0.5070571,0.6671529,0.5608114,0.5519953,0.6575979,0.5378169,0.5124765,0.5200191,0.4859587,0.4990239,0.4738791,0.4951218,0.5362362,0.4958633,0.5803467,0.5020301
hyfC,0.5903569,0.6841754,0.7262494,0.6105836,0.6963617,0.7976006,0.7235675,0.7023678,0.7228744,0.8148566,0.7966879,0.8491385,0.6517092,0.6494256,0.6543927,0.6111330,0.6851406,0.5452489,0.7617207,0.6200829,0.7883203,0.6392143,0.6670092,0.8382342,0.6721749,0.6320132,0.8156543,0.6928062,0.6465659,0.5675369,0.5956310,0.5892121,0.4555232,0.6044094,0.6498391,0.6841231,0.6004458,0.6383623,0.7039794,0.6917227,0.7699292,0.6161117,0.7693584,0.8557581,0.7235511,0.8604649,0.7361692,0.8001483,0.6461932,0.7387671,0.7576354,0.6412534,0.6879323,0.6522604,0.7546979,0.6381006
lyxK,0.4729481,0.5160065,0.4462758,0.4405646,0.4166255,0.4303379,0.4448861,0.3096650,0.3898757,0.3761951,0.3638466,0.3467197,0.3884354,0.4196923,0.4571978,0.4787498,0.3807110,0.3894580,0.4125867,0.3708896,0.5118864,0.3601864,0.4369241,0.3823285,0.4006164,0.2854796,0.4631533,0.3560482,0.3861025,0.4466434,0.5401826,0.4870716,0.4662996,0.6150172,0.6153109,0.5464295,0.5323946,0.6683505,0.5734204,0.6200511,0.5304822,0.5231173,0.5591110,0.6142718,0.6108510,0.5639895,0.5639626,0.5590346,0.5566090,0.5460786,0.6420095,0.5759454,0.6291023,0.6199366,0.5722407,0.6051523
sgbH,0.6032693,0.6881813,0.6144649,0.6757975,0.6228836,0.5665687,0.6457370,0.5649060,0.6391672,0.6122307,0.5253888,0.6427189,0.6674855,0.5764804,0.6268018,0.6281103,0.6602564,0.5427194,0.5868029,0.5564174,0.6514638,0.7968433,0.5713674,0.6524532,0.5634583,0.6317983,0.6082011,0.6795477,0.5983038,0.6562765,0.5982401,0.5380528,0.5076079,0.5492336,0.5999475,0.5708704,0.4741670,0.5791108,0.6911963,0.7190071,0.6122259,0.6603695,0.5570879,0.5792080,0.6085266,0.6471696,0.6119908,0.6267304,0.6842169,0.7215635,0.6735702,0.6701490,0.7294748,0.5627647,0.7537071,0.5662052
