,C0,C20,C40,C60,C80,C100,C120,C140,C160,C180,C200,C220,C240,C260,C280,C300,C320,C340,C360,C380,C400,C420,C440,C460,C480,C500,C520,C540,C560,C580,C600,C620,C640,C660,C680,C700,C720,C740,C760,C780,C800,C820,C840,C860,C880,C900,C920,C940,C960,C980,C1000,C1020,C1040,C1060,C1080,C1100
fliH,0.5111376,0.4773617,0.5389199,0.5314647,0.4740835,0.5271330,0.3786531,0.4396332,0.3832954,0.4755925,0.4795468,0.4317832,0.6063485,0.5591293,0.5074229,0.4679511,0.6767180,0.5056751,0.6114093,0.4510203,0.5095374,0.6012752,0.5926914,0.6247577,0.4721914,0.5402667,0.5467465,0.5022020,0.5786670,0.5219004,0.4710417,0.4951157,0.6247477,0.5545743,0.5609117,0.4797702,0.5701097,0.5946910,0.5359577,0.4881776,0.4357470,0.4542512,0.4949905,0.4225390,0.5537198,0.3509996,0.4557213,0.4238769,0.4036583,0.3738561,0.4522839,0.4545779,0.5771693,0.4647875,0.4672123,0.5659322
flgE,0.2767682,0.4603749,0.2835239,0.2735083,0.3272670,0.3875279,0.1937445,0.2561723,0.2219867,0.2783903,0.2254895,0.2684610,0.2905298,0.2907202,0.3195829,0.3106373,0.3200800,0.2654505,0.3806134,0.3246440,0.3038630,0.2857246,0.2920402,0.3351279,0.2272765,0.2498386,0.2885760,0.3207241,0.2825316,0.3134722,0.3478704,0.2866621,0.3135284,0.3356554,0.2945793,0.3109920,0.4077904,0.3749600,0.4351102,0.3195793,0.3192773,0.4025144,0.3178366,0.3687551,0.3569610,0.3921956,0.3524207,0.3467149,0.3924449,0.4327960,0.4223289,0.4413997,0.4157473,0.3604432,0.3569260,0.2871018
flgN,0.0627388,0.0893600,0.0709168,0.0938222,0.0934018,0.0575318,0.0565786,0.0707930,0.1148508,0.0869076,0.0688254,0.1393868,0.1257414,0.1179899,0.1588093,0.1146900,0.1448571,0.2101678,0.2627113,0.1518913,0.2051603,0.2225160,0.1865815,0.2194286,0.2272694,0.2199012,0.1972768,0.2799615,0.2257776,0.3112871,0.2441681,0.2369152,0.1978048,0.2365097,0.2530145,0.1753271,0.1813191,0.1512512,0.0716711,0.0920441,0.0544814,0.1050826,0.0885438,0.1184236,0.0780559,0.1027675,0.0630821,0.0555554,0.0614664,0.1257236,0.1344376,0.0532227,0.0570767,0.0767435,0.1174634,0.0836922
wzc,0.2588819,0.2872977,0.2674400,0.2917419,0.3212670,0.1754642,0.1340482,0.1192226,0.1485459,0.1159416,0.1034010,0.0723646,0.1041233,0.1380739,0.1191311,0.0797969,0.0416230,0.0446645,0.0889092,0.0532305,0.0738889,0.0573921,0.0538519,0.0994939,0.0556345,0.0895010,0.0274874,0.0608155,0.0405435,0.0296707,0.0295031,0.1172165,0.0968546,0.1514524,0.2218868,0.2322710,0.2513462,0.2664491,0.3080857,0.2165125,0.2480274,0.1929007,0.3380064,0.2551874,0.3363847,0.3207091,0.2750799,0.2639766,0.2417900,0.2041143,0.2806226,0.3307849,0.2796151,0.2482184,0.3039294,0.4225797
flgH,0.0752754,0.0409964,0.0144676,0.0496831,0.0238984,0.0308482,0.0676872,0.0328170,0.0482791,0.0281177,0.0460256,0.0430204,0.0440614,0.0351593,0.0670569,0.0410329,0.0688635,0.0486280,0.0736365,0.0526125,0.0725533,0.0566747,0.1210012,0.0924076,0.0929567,0.1100047,0.1138747,0.1191002,0.0846244,0.0610882,0.0495298,0.0662535,0.0376079,0.0460526,0.0497344,0.0594790,0.0323600,0.0341020,0.0403729,0.0334652,0.0582118,0.0207836,0.0321761,0.0442326,0.0461513,0.0719335,0.0689251,0.0445972,0.0228845,0.0444895,0.0433098,0.0555821,0.0609285,0.0524935,0.0404229,0.0359053
fliK,0.5275810,0.4444576,0.2896709,0.3004572,0.4022454,0.3846764,0.3256689,0.3825783,0.3367699,0.4328070,0.4424343,0.3434918,0.3888453,0.3879696,0.4742600,0.5192825,0.4412642,0.5185202,0.4362226,0.4922126,0.4227516,0.4989850,0.4570902,0.4427394,0.4615074,0.3969030,0.3652895,0.4338162,0.4405882,0.6112719,0.4874449,0.4480561,0.5619088,0.4549108,0.4377214,0.5444875,0.4596663,0.5275137,0.4464454,0.4931840,0.4505650,0.4678570,0.4841939,0.5380782,0.3987138,0.4443527,0.3218044,0.3831215,0.4591195,0.4026856,0.4921414,0.4132220,0.4478184,0.4961258,0.4095288,0.4445974
gltI,0.0499272,0.0327377,0.0438848,0.0417019,0.0482024,0.0234689,0.0240498,0.0587872,0.1184741,0.2120209,0.2798020,0.2388838,0.3471068,0.4312424,0.4338101,0.4040037,0.5692613,0.4933101,0.5154466,0.5977743,0.4386868,0.3893328,0.3378460,0.5307742,0.4132582,0.5716343,0.4785516,0.4554882,0.4382295,0.4661248,0.4406864,0.5426963,0.6850717,0.7050008,0.6228399,0.6858348,0.5710910,0.4989734,0.3529831,0.2491822,0.2347978,0.1729809,0.1107881,0.0738318,0.0765870,0.0683242,0.0881108,0.0779543,0.0519658,0.0679036,0.0266510,0.0424304,0.0466661,0.0216160,0.0341424,0.0176528
yhjH,0.0168153,0.0202290,0.0371354,0.0446725,0.0279076,0.0102390,0.0256931,0.1122795,0.1759924,0.0981745,0.1648091,0.1595112,0.2420854,0.2416858,0.2597167,0.2765014,0.2970651,0.3041338,0.3281266,0.3658517,0.3386220,0.2348144,0.2513504,0.3563161,0.2932240,0.3094285,0.3688791,0.4358786,0.3479018,0.3186492,0.2949946,0.2957539,0.2274177,0.3020111,0.2092472,0.1689397,0.1571321,0.1426525,0.0973183,0.0741656,0.0679930,0.0513105,0.0426686,0.0512325,0.0552173,0.0205117,0.0349963,0.0235946,0.0093921,0.0168831,0.0409993,0.0394163,0.0569729,0.0436487,0.0197195,0.0190317
osmB,0.5262049,0.6632276,0.5746542,0.5976135,0.4783512,0.6296070,0.6122882,0.6045276,0.7275349,0.5937199,0.5653598,0.4712400,0.4451538,0.5502711,0.5129041,0.5468698,0.5947295,0.6619771,0.5532185,0.6635199,0.5217756,0.5182985,0.5097984,0.5983564,0.6402744,0.6876083,0.5631443,0.5706883,0.6604306,0.4528747,0.4926635,0.4934387,0.5334209,0.4480205,0.5717390,0.5255738,0.6134621,0.5673487,0.5542864,0.5670205,0.5905746,0.6496610,0.5713801,0.5887715,0.6485785,0.5398342,0.6380470,0.5941350,0.5920120,0.6172943,0.6034568,0.5365958,0.5483451,0.5369728,0.5631546,0.5361507
flhB,0.0099480,0.1552653,0.2818322,0.3026817,0.3308639,0.3087192,0.2854204,0.3353826,0.4206587,0.5231313,0.4053212,0.3878975,0.3793578,0.4606566,0.5358776,0.5241438,0.4886597,0.5153887,0.5407655,0.5551093,0.5155111,0.5339311,0.4339786,0.4351089,0.5715277,0.5292142,0.4716988,0.4163775,0.5053861,0.4189744,0.3581997,0.3430857,0.3115418,0.3212151,0.1905895,0.1805944,0.2200630,0.1592840,0.1312330,0.0921058,0.0676531,0.0670712,0.0642235,0.0557763,0.0274502,0.0451994,0.0352015,0.0450137,0.0561666,0.0525867,0.0355679,0.0536310,0.0270012,0.0352244,0.0699495,0.0372322
fliN,0.0778593,0.0602229,0.0938672,0.1143053,0.1619979,0.1981052,0.3659978,0.4113743,0.6392852,0.4997008,0.7501130,0.6101599,0.8043354,0.6394374,0.8291558,0.8634206,0.7761072,0.6925234,0.6567433,0.7693855,0.8054697,0.6552846,0.7058531,0.6332751,0.6816211,0.7454620,0.7058308,0.7673280,0.7023913,0.6687145,0.8001642,0.6587247,0.7255401,0.8209638,0.7354761,0.8186338,0.7334601,0.6331705,0.6238893,0.6099877,0.6238470,0.4347284,0.3474720,0.3007145,0.4585663,0.2578683,0.2234674,0.2148714,0.1532508,0.1251300,0.1022484,0.1250420,0.1755709,0.2084881,0.1783472,0.1267369
recC,0.0036611,0.0036374,0.0016228,0.0015146,0.0273183,0.0029641,0.0130976,0.0413291,0.0879975,0.2607502,0.3591259,0.3803801,0.6242419,0.5845036,0.6060370,0.6683050,0.5857276,0.6340548,0.6232696,0.6985474,0.7195506,0.6518820,0.6782263,0.5878805,0.7117926,0.6867865,0.7634860,0.6953110,0.6091926,0.6289975,0.6189626,0.5510230,0.6425341,0.6586491,0.5437269,0.4590738,0.3951693,0.2673809,0.1340817,0.1012667,0.0361281,0.0208835,0.0262018,0.0123767,0.0037212,0.0024294,0.0062018,0.0004227,0.0001930,0.0130262,0.0158971,0.0194608,0.0139773,0.0065987,0.0017480,0.0053820
flgD,0.0601673,0.2004556,0.2892946,0.2826789,0.4156718,0.4405963,0.3318200,0.3957833,0.3529917,0.4043291,0.4834533,0.3344218,0.5251238,0.5347416,0.5576099,0.4298004,0.5705038,0.4794130,0.4886250,0.4579918,0.4717672,0.5992442,0.5629392,0.5277874,0.5401332,0.5506413,0.4333801,0.5922025,0.4959320,0.3746811,0.3977336,0.3639327,0.4437838,0.4127921,0.3385991,0.2942323,0.2124685,0.0987400,0.0669373,0.0651511,0.0839250,0.1033607,0.0432280,0.0252248,0.0555104,0.0615938,0.0547699,0.0536641,0.0345191,0.0537415,0.0244841,0.0642922,0.0685863,0.0400593,0.0725922,0.0893419
flgI,0.0509582,0.0624060,0.0422832,0.0649470,0.0390878,0.0315147,0.0361981,0.0548767,0.0667036,0.0449379,0.0441510,0.0619239,0.0480028,0.0712619,0.0745653,0.1028508,0.0771701,0.0820658,0.0615347,0.0570522,0.0473465,0.0450532,0.0724899,0.0596127,0.0547244,0.0792477,0.0878836,0.0720316,0.0504871,0.0599122,0.0529110,0.0354922,0.0762082,0.1169332,0.0581328,0.0922070,0.0497006,0.0807192,0.0464152,0.0567098,0.0815220,0.0487659,0.0470662,0.0395368,0.0524943,0.0456473,0.0710711,0.0547579,0.0926012,0.0637401,0.0626341,0.0352808,0.0466056,0.0579179,0.0338878,0.0314918
fliG,0.0194985,0.0080651,0.0176445,0.0428326,0.0437662,0.0558242,0.0951581,0.2199312,0.2907682,0.3820580,0.4289804,0.5607999,0.5303691,0.5504726,0.5462255,0.5863158,0.5987223,0.6963104,0.6081933,0.5480704,0.5787285,0.7032729,0.7012211,0.7092281,0.6717161,0.7585757,0.7240997,0.5955551,0.6193267,0.8102191,0.6777396,0.8420939,0.6424825,0.7652083,0.6736267,0.6644455,0.6335741,0.6481613,0.6263452,0.4363346,0.3850671,0.3271338,0.2603997,0.2143693,0.1696117,0.1266380,0.0697130,0.0627821,0.0769002,0.0560178,0.0397218,0.0287889,0.0691823,0.0449567,0.0316065,0.0106309
fliF,0.4602953,0.7081837,0.5727079,0.6693914,0.6354806,0.6464813,0.6917878,0.6460257,0.7581212,0.7238281,0.6622042,0.7406087,0.6583922,0.6419869,0.7190051,0.6418037,0.6534725,0.8003770,0.7324554,0.6766654,0.7117510,0.6761075,0.6528902,0.6218661,0.6461635,0.7431642,0.8011061,0.5874320,0.8042146,0.7775413,0.6280773,0.7501953,0.6918755,0.7694046,0.7471160,0.6828632,0.6618381,0.7894851,0.6837583,0.6367416,0.6622264,0.5689024,0.5305580,0.5161046,0.6356345,0.6492652,0.5402170,0.5249337,0.5606647,0.8608269,0.5142262,0.6649662,0.6775743,0.6251191,0.6124389,0.5614137
fliT,0.0051832,0.3344637,0.5117838,0.5455714,0.4877667,0.5451978,0.5500065,0.5128812,0.6591232,0.6168901,0.5221578,0.5835018,0.6031338,0.6432627,0.5132492,0.5660828,0.6626742,0.6760205,0.6647605,0.4866644,0.6242010,0.7057672,0.7411652,0.6525735,0.6083704,0.7440289,0.6964571,0.7216077,0.6120635,0.3524933,0.1943761,0.1163544,0.0893056,0.0406541,0.0564853,0.0451044,0.0210634,0.0107707,0.0077626,0.0119890,0.0089570,0.0077389,0.0041568,0.0016203,0.0137160,0.0089989,0.0096334,0.0156483,0.0203721,0.0085710,0.0235653,0.0095985,0.0059468,0.0041936,0.0049821,0.0032784
fliD,0.0283838,0.0669008,0.0755858,0.1081327,0.1038730,0.1443071,0.1392940,0.2862262,0.3146579,0.4013048,0.4623829,0.4568064,0.5016932,0.5384352,0.6444720,0.5831331,0.5833511,0.6578661,0.5616603,0.5821731,0.5813757,0.5213378,0.4682815,0.4174136,0.6117121,0.5815132,0.4226799,0.4731802,0.5778743,0.6821570,0.5917842,0.6885718,0.5618187,0.5697984,0.6268418,0.6234905,0.5829684,0.5652639,0.4032105,0.3869442,0.3102426,0.2604695,0.2445381,0.1944998,0.1661683,0.1547539,0.0743673,0.0772502,0.0831164,0.0916833,0.0610858,0.0395459,0.0840224,0.1039778,0.0961524,0.0255456
bdm,0.4096488,0.4749708,0.4309373,0.3453836,0.3041027,0.3968467,0.3255768,0.4143400,0.3242393,0.2258072,0.2825113,0.2614521,0.2903745,0.2536316,0.2037628,0.1828917,0.2230859,0.2156758,0.2542541,0.2988427,0.2345533,0.2373350,0.2631828,0.2709745,0.2582061,0.2257563,0.2667465,0.2246565,0.2230751,0.2354080,0.2462980,0.2518526,0.3513191,0.2981278,0.2991860,0.3373844,0.3457661,0.3539190,0.3152073,0.3836721,0.3029736,0.4073745,0.3988754,0.4055721,0.4639655,0.3090769,0.3837447,0.3493380,0.4245044,0.4411448,0.3345156,0.3593862,0.3256790,0.2812122,0.2674727,0.3894497
flhA,0.0193782,0.0521840,0.0421979,0.0359862,0.0775518,0.0208054,0.0315265,0.0397514,0.0251416,0.0255497,0.0146576,0.0418302,0.0181705,0.0220781,0.0242887,0.0310698,0.0216057,0.0507670,0.0630379,0.0933029,0.0383329,0.0545408,0.0832508,0.0283060,0.1227097,0.0388135,0.0197282,0.0342795,0.0176943,0.0303999,0.0518754,0.0398692,0.0205610,0.0266189,0.0177892,0.0233171,0.0322967,0.0215467,0.0186735,0.0182290,0.0469863,0.0236486,0.0499609,0.0580824,0.0248547,0.0391379,0.0521874,0.0358083,0.0298834,0.0343099,0.0144336,0.0173943,0.0508709,0.0115639,0.0242032,0.0075398
ppdC,0.0063302,0.0029102,0.0025467,0.0109443,0.0028349,0.0018122,0.0136182,0.0087562,0.0317091,0.0325349,0.0600537,0.0798041,0.0942107,0.1273076,0.1860482,0.2121114,0.2575113,0.2223459,0.2033144,0.2530388,0.2496153,0.2592570,0.2713124,0.2660489,0.2591801,0.3048734,0.2993843,0.3130363,0.3517236,0.2794425,0.3089963,0.2428647,0.2348425,0.2210811,0.1609740,0.1169593,0.0859052,0.0579268,0.0550210,0.0461505,0.0304843,0.0367724,0.0096652,0.0154064,0.0084697,0.0024137,0.0091971,0.0033381,0.0071967,0.0036696,0.0105579,0.0017476,0.0025472,0.0015170,0.0008174,0.0049358
gadY,0.6175739,0.6023272,0.5628830,0.7402972,0.8090391,0.7149198,0.7478598,0.5580910,0.6633235,0.6727552,0.5799992,0.6764249,0.6143572,0.6203017,0.6687586,0.6844465,0.7582316,0.6612213,0.6889609,0.7311956,0.6923796,0.6179570,0.6927631,0.7834949,0.6194067,0.7122381,0.6702501,0.6414713,0.7565678,0.6490436,0.6330462,0.9794897,0.7499351,0.7931457,0.6159858,0.7531703,0.5976144,0.6934128,0.5264452,0.6008210,0.6601352,0.5866422,0.6375288,0.7389485,0.8211385,0.7466895,0.7122228,0.6876058,0.6913280,0.6642404,0.6560096,0.7918725,0.7611432,0.7537490,0.5556670,0.5974159
flgA,0.0131234,0.0080981,0.0141095,0.0118794,0.0044393,0.0173411,0.0200075,0.0241089,0.0140104,0.0589037,0.1320387,0.1433208,0.1891159,0.1903961,0.2533405,0.3490005,0.3075749,0.4949213,0.3853733,0.3587153,0.3899494,0.2742220,0.3970115,0.3193442,0.3319687,0.3137081,0.4045659,0.3200775,0.4041828,0.3610132,0.4878641,0.4523818,0.5068219,0.4773478,0.3385982,0.1885069,0.2106195,0.0937763,0.0800607,0.0242499,0.0274654,0.0191077,0.0255794,0.0097804,0.0146055,0.0109320,0.0042333,0.0081961,0.0122320,0.0106282,0.0066265,0.0051701,0.0036215,0.0136045,0.0202029,0.0083423
flgG,0.0260412,0.0339647,0.0224966,0.0307229,0.0150029,0.0396888,0.0314164,0.0351441,0.0733076,0.0606409,0.1472891,0.1648064,0.2128671,0.1964977,0.2985816,0.2997319,0.3353067,0.3759562,0.3169970,0.3769801,0.3744869,0.3720209,0.2751149,0.3547440,0.3314891,0.3199019,0.3253578,0.3197593,0.3795677,0.2893955,0.3617600,0.3585842,0.4576232,0.3880717,0.2897186,0.3909585,0.2048953,0.2307729,0.1727040,0.1311932,0.0753163,0.1029460,0.0462909,0.0581796,0.0320275,0.0270663,0.0145334,0.0254595,0.0307977,0.0318920,0.0219224,0.0249423,0.0300885,0.0537812,0.0284458,0.0240708
