Gene1,Gene2
MXI1,GABRB3
MXI1,TMEM64
MXI1,JAKMIP2
MXI1,CCDC81
MXI1,SPP1
MXI1,SLC35F1
NANOG,OTX2
NANOG,PRICKLE1
NANOG,CER1
NANOG,AK4
NANOG,DCLK1
NANOG,ETV1
NANOG,ODF2
NANOG,TNC
NANOG,CDC14B
NANOG,SFRP2
NANOG,RGS5
NANOG,PDPN
NANOG,WDHD1
NANOG,RBM47
NANOG,PPM1K
NANOG,IAH1
NANOG,RGMB
NANOG,ST8SIA4
NANOG,RGPD2
NANOG,SYT1
NANOG,KLHL4
NANOG,PLAGL1
NANOG,IFI16
NANOG,AKAP2
NANOG,WLS
NANOG,GOLGB1
NANOG,IGDCC4
NANOG,CD200
NANOG,USP44
NANOG,ZNF3
NANOG,PAM
NANOG,PHLDB2
NANOG,PPM1H
NANOG,FOXP1
NANOG,SALL2
NANOG,PDE4D
NANOG,ADAMTS3
NANOG,TTC39B
NANOG,NEDD9
NANOG,LPIN1
NANOG,ID1
NANOG,ANXA3
NANOG,PALLD
NANOG,VIM
NANOG,USP1
NANOG,GCNT2
NANOG,BAMBI
NANOG,ATP2B4
NANOG,LIX1
NANOG,PFKFB2
NANOG,RABGAP1L
NANOG,C4orf46
NANOG,CCDC50
NANOG,NUP54
NANOG,POLR1B
NANOG,SAMD3
NANOG,PPIL1
NANOG,RNF19A
NANOG,VEZT
NANOG,FGD6
NANOG,TFB2M
NANOG,PRCP
NANOG,UNC5D
NANOG,DKK1
NANOG,NIN
NANOG,MAT2B
NANOG,THY1
NANOG,PITX2
NANOG,ASNS
NANOG,PODXL
NANOG,CLCN3
NANOG,SEL1L
NANOG,CCNE2
NANOG,STX6
NANOG,EPCAM
NANOG,PHLPP1
NANOG,NIF3L1
NANOG,FN1
NANOG,CDC7
NANOG,LRP12
NANOG,ESRP1
NANOG,GALM
NANOG,IFRD2
NANOG,CCNA2
NANOG,SCO1
NANOG,PALB2
NANOG,DSCC1
NANOG,CAD
NANOG,CHD9
NANOG,RPE
NANOG,PREPL
NANOG,SART3
NANOG,SPRY2
NANOG,ARHGAP42
NANOG,ENC1
NANOG,NCAM1
NANOG,RMI1
NANOG,KIF2C
NANOG,KLHL12
NANOG,CNTRL
NANOG,CCDC6
NANOG,ATG4C
NANOG,NECAP2
NANOG,ZFP62
NANOG,NHSL1
NANOG,KLHL28
NANOG,RPF2
NANOG,ANKRD28
NANOG,MAPRE2
NANOG,EARS2
NANOG,ZWINT
NANOG,PMAIP1
NANOG,ARL4A
NANOG,POLDIP3
NANOG,TBX3
NANOG,RPA2
NANOG,MBIP
NANOG,EXOSC3
NANOG,BBS4
NANOG,SCG3
NANOG,BUB1B
NANOG,RHOBTB3
NANOG,KIF15
NANOG,BCAS2
NANOG,SLC18B1
NANOG,ZNF92
NANOG,MIA3
NANOG,BET1
NANOG,PROM1
NANOG,RAD54L
NANOG,PRDM1
NANOG,PDCD2
NANOG,CHEK2
NANOG,ZNF521
NANOG,NCAPG
NANOG,RAE1
NANOG,FNDC3B
NANOG,TWISTNB
NANOG,PRIM1
NANOG,CDC25C
NANOG,PAIP2B
NANOG,MFAP4
NANOG,RAD51AP1
NANOG,GGCT
NANOG,PNPLA8
NANOG,NUCB2
NANOG,RRAS2
NANOG,FAM117B
NANOG,PHLDA1
NANOG,NUMB
NANOG,FIG4
NANOG,ADD2
NANOG,MEX3C
NANOG,ZNF146
NANOG,VRK1
NANOG,CCNG2
NANOG,HAS2
NANOG,POLQ
NANOG,KAT7
NANOG,KIAA1324L
NANOG,ARHGAP28
NANOG,HPS5
NANOG,SLC35A3
NANOG,EIF5A2
NANOG,GXYLT1
NANOG,MRPL1
NANOG,KIFAP3
NANOG,TRIAP1
NANOG,ELMOD2
NANOG,EXO1
NANOG,CYYR1
NANOG,MXI1
NANOG,ZNF30
NANOG,STT3B
NANOG,FBXO34
NANOG,SEMA3E
NANOG,CCDC82
NANOG,FER
NANOG,ARID5B
NANOG,LRAT
NANOG,IQGAP2
NANOG,BOD1
NANOG,TMEM39A
NANOG,LTV1
NANOG,OSBPL3
NANOG,TRIM37
NANOG,POLR2M
NANOG,PGAP2
NANOG,ELL2
NANOG,CREB3L2
NANOG,COPS3
NANOG,NUP35
NANOG,TJP2
NANOG,KIF23
NANOG,SATB1
NANOG,CCDC138
NANOG,MRPS30
NANOG,SEMA6A
NANOG,PGAP1
NANOG,VASH2
NANOG,ZSWIM6
NANOG,NBPF10
NANOG,ANKRD50
NANOG,NUFIP1
NANOG,HECW2
NANOG,NXF1
NANOG,CYP1B1
NANOG,SECISBP2L
NANOG,DNAAF2
NANOG,TIMM21
NANOG,CSPP1
NANOG,NOP16
NANOG,CEP85L
NANOG,CDC6
NANOG,TUBE1
NANOG,GPR83
NANOG,MRPS35
NANOG,BLM
NANOG,TRUB1
NANOG,WDR35
NANOG,MYOCD
NANOG,GPC6
NANOG,ZNF83
NANOG,SNX18
NANOG,S100A10
NANOG,TOP2A
NANOG,KLHL24
NANOG,ZNF691
NANOG,PCNA
NANOG,NDC80
NANOG,NOL11
NANOG,CDKN3
NANOG,ACTL6A
NANOG,FAM83D
NANOG,THYN1
NANOG,URB2
NANOG,JAKMIP2
NANOG,TRIM2
NANOG,WDFY1
NANOG,AGPAT5
NANOG,CALCOCO2
NANOG,C18orf21
NANOG,GATM
NANOG,ECHDC1
NANOG,CENPK
NANOG,RAD50
NANOG,FARSB
NANOG,DNAJC11
NANOG,KIF21A
NANOG,ITPR2
NANOG,SNX14
NANOG,FAM135A
NANOG,NAV2
NANOG,SKA3
NANOG,PKIG
NANOG,ACBD3
NANOG,OIP5
NANOG,NUSAP1
NANOG,CLGN
NANOG,COL1A2
NANOG,TGFBR3
NANOG,CD9
NANOG,EHD3
NANOG,CDH2
NANOG,CAMK2D
NANOG,METTL1
NANOG,CCNB2
NANOG,POLA1
NANOG,LCMT1
NANOG,PLK1
NANOG,JPH1
NANOG,ACOX3
NANOG,TDRD7
NANOG,DUSP4
NANOG,ZNF518B
NANOG,VWA5A
NANOG,LGR5
NANOG,NAT10
NANOG,ATP11C
NANOG,TK1
NANOG,KLF8
NANOG,MND1
NANOG,DLGAP5
NANOG,ZNF317
NANOG,CAPN2
NANOG,HEATR1
NANOG,BHLHB9
NANOG,MAK16
NANOG,COL4A2
NANOG,COL4A1
NANOG,SH3PXD2A
NANOG,DCAF6
NANOG,TDP2
NANOG,SLC39A14
NANOG,SIRT1
NANOG,PLOD2
NANOG,XPO5
NANOG,THAP9
NANOG,TATDN1
NANOG,ITGA4
NANOG,FBXO36
NANOG,POLR1C
NANOG,C2orf69
NANOG,TBC1D4
NANOG,UTP15
NANOG,LRRCC1
NANOG,WDR12
NANOG,TRIP11
NANOG,SLC46A3
NANOG,DEPDC1B
NANOG,RCAN2
NANOG,DCAF5
NANOG,RBM12
NANOG,SEMA6D
NANOG,NOC3L
NANOG,TMEM64
NANOG,PLS1
NANOG,DMXL2
NANOG,CDK6
NANOG,SOS2
NANOG,DAAM1
NANOG,GLDC
NANOG,EPHA2
NANOG,CLDN10
NANOG,LAMB1
NANOG,CEP55
NANOG,APC
NANOG,SERTAD2
NANOG,LBH
NANOG,UTP14A
NANOG,NTS
NANOG,KLHL7
NANOG,ITGAV
NANOG,TMEM237
NANOG,RRN3
NANOG,NFKBIA
NANOG,RFC3
NANOG,DPH2
NANOG,DNA2
NANOG,CDCA2
NANOG,RIOK1
NANOG,CPVL
NANOG,ARHGAP29
NANOG,ACBD6
NANOG,TIAM1
NANOG,RALB
NANOG,UTP18
NANOG,TIPIN
NANOG,MBTD1
NANOG,PRMT3
NANOG,SH3RF1
NANOG,PABPC4L
NANOG,LAP3
NANOG,GRPR
NANOG,MICU1
NANOG,DYNC2LI1
NANOG,NOP2
NANOG,RASGRP3
NANOG,INSIG2
NANOG,ELOVL2
NANOG,TXLNG
NANOG,IFT80
NANOG,BTBD10
OTX2,MLLT3
OTX2,PLAGL1
OTX2,ECHDC1
OTX2,TMEM177
OTX2,CCNA2
OTX2,RABGAP1L
OTX2,SDC2
OTX2,PCNA
OTX2,PALLD
OTX2,POLQ
OTX2,ZNF124
OTX2,GOLGB1
OTX2,CCPG1
OTX2,ATF6
OTX2,USP1
OTX2,C4orf46
OTX2,SNX18
OTX2,ZNF93
OTX2,EMB
OTX2,MIA3
OTX2,COL1A2
OTX2,CCNG2
OTX2,EIF5A2
OTX2,CDC25C
OTX2,CLCN3
OTX2,DPYSL3
OTX2,RNF19A
OTX2,TK1
OTX2,NHSL1
OTX2,SYT1
OTX2,TNC
OTX2,SETD7
OTX2,ARHGAP28
OTX2,TWISTNB
OTX2,PRMT3
OTX2,RBM47
OTX2,TADA1
OTX2,RAD51AP1
OTX2,CEP290
OTX2,CNKSR3
OTX2,CD9
OTX2,PRIM1
OTX2,CDC20
OTX2,CDCA2
OTX2,RPF2
OTX2,WDR3
OTX2,RGPD2
OTX2,FLRT3
OTX2,UNC5D
OTX2,MRPL1
OTX2,KIFAP3
OTX2,PLCE1
OTX2,NUP54
OTX2,RND3
OTX2,PRCP
OTX2,CHN1
OTX2,EARS2
OTX2,TMEM39A
OTX2,SEL1L
OTX2,NAV2
OTX2,NEDD4
OTX2,PFKFB2
OTX2,BET1
OTX2,PLXNA2
OTX2,RNF138
OTX2,ZNF691
OTX2,ANKRD28
OTX2,TIPIN
OTX2,KIF2C
OTX2,NAGA
OTX2,XRN1
OTX2,ATP11B
OTX2,PDE4D
OTX2,APC
OTX2,IQGAP2
OTX2,TRIP11
OTX2,WDR12
OTX2,FIG4
OTX2,SAMD8
OTX2,TFB2M
OTX2,AADAT
OTX2,STX6
OTX2,CER1
OTX2,TRIM2
OTX2,IFRD2
OTX2,SLC39A11
OTX2,BOD1
OTX2,ACOX3
OTX2,NCAPG
OTX2,PALB2
OTX2,PAK1IP1
OTX2,CDCA5
OTX2,ATP11C
OTX2,PNPLA8
OTX2,OTUD6B
OTX2,BUB1B
OTX2,NOP16
OTX2,ZFC3H1
OTX2,NBEAL1
OTX2,CDC6
OTX2,PIP4K2A
OTX2,NRIP1
OTX2,LGR4
OTX2,REV3L
OTX2,LCMT1
OTX2,POLR2M
OTX2,EXO1
OTX2,BCAS2
OTX2,RPA2
OTX2,BBS4
OTX2,SECISBP2L
OTX2,KLHL12
OTX2,NOL11
OTX2,ATG4C
OTX2,BCL11B
OTX2,PHLPP1
OTX2,KLHL28
OTX2,KLHL4
OTX2,ST5
OTX2,CREB3L2
OTX2,DOK6
OTX2,NIPSNAP1
OTX2,RBM12
OTX2,PELI2
OTX2,FAM135A
OTX2,HPS5
OTX2,NANOG
OTX2,METTL1
OTX2,RFPL2
OTX2,KIF15
OTX2,ARL4D
OTX2,TBC1D4
OTX2,DTL
OTX2,GATM
OTX2,PLK1
OTX2,CALB1
OTX2,STX12
OTX2,MCCC1
OTX2,ARL4A
OTX2,ZWINT
OTX2,NUFIP1
OTX2,OPTN
OTX2,NAT10
OTX2,SPRED2
OTX2,WLS
OTX2,NUP35
OTX2,FNDC3B
OTX2,SEMA3A
OTX2,GALM
OTX2,IFT80
OTX2,PGAP1
OTX2,PAM
OTX2,PPP1R9A
OTX2,ELL2
OTX2,DNAAF2
OTX2,FBXO5
OTX2,ATP2B4
OTX2,DCAF6
OTX2,SVIL
OTX2,WDHD1
OTX2,WWP1
OTX2,ID1
OTX2,CHD9
OTX2,SLC19A2
OTX2,SPRY2
OTX2,LTBP1
OTX2,NUMB
OTX2,SIRT1
OTX2,SLC39A8
OTX2,CHEK2
OTX2,MXI1
OTX2,EPB41L3
OTX2,GPM6B
OTX2,VEZT
OTX2,FGD6
OTX2,TOP2A
OTX2,PROM1
OTX2,HSD17B11
OTX2,RTKN2
OTX2,ZNF317
OTX2,RFC4
OTX2,GPR83
OTX2,PAIP2B
OTX2,BBIP1
OTX2,PPIC
OTX2,ALG6
OTX2,YPEL5
OTX2,FBXO36
OTX2,VWA5A
OTX2,OIP5
OTX2,NUSAP1
OTX2,UNC13B
OTX2,ACTL6A
OTX2,SATB1
OTX2,ENC1
OTX2,DMXL2
OTX2,STC1
OTX2,CDKN3
OTX2,MBIP
OTX2,FBN1
OTX2,DDHD2
OTX2,RAD54L
OTX2,SKA3
OTX2,CEP55
OTX2,CEP85L
OTX2,ZNF92
OTX2,PDPN
OTX2,ZNF3
OTX2,DEPDC1B
OTX2,ALDOC
OTX2,TIAM1
OTX2,DLGAP5
OTX2,NEDD9
OTX2,S100A10
OTX2,SLC18B1
OTX2,NOC3L
OTX2,TTC39B
OTX2,MAT2B
OTX2,CPD
OTX2,PPM1H
OTX2,PREPL
OTX2,TUBE1
OTX2,NIF3L1
OTX2,RGMB
OTX2,CA14
OTX2,ZNF146
OTX2,LIX1
OTX2,GDAP1
OTX2,FBXO28
OTX2,VPS13C
OTX2,FER
OTX2,MEX3C
OTX2,SLC35F1
OTX2,MRPS35
OTX2,COMMD10
OTX2,ALPK2
OTX2,GCNT2
OTX2,KRCC1
OTX2,RASGRP3
OTX2,CCDC82
OTX2,COL5A2
OTX2,WEE1
OTX2,FOXP1
OTX2,NLGN4X
OTX2,LRRCC1
OTX2,ITPR2
OTX2,HAS2
OTX2,FAM83D
OTX2,RABEPK
OTX2,ZNF83
OTX2,PRICKLE1
OTX2,NOP2
OTX2,KIF23
OTX2,SALL2
OTX2,MAPRE2
OTX2,RAD50
OTX2,METAP1
OTX2,NCAM1
OTX2,C2orf69
OTX2,SART3
OTX2,FBN2
OTX2,DENND1A
OTX2,FOXN2
OTX2,TMSB15B
OTX2,LRR1
OTX2,CALCOCO2
OTX2,ST8SIA1
OTX2,CDC14B
OTX2,NR3C1
OTX2,SLC29A1
OTX2,C3orf14
OTX2,USP44
OTX2,DCLK1
OTX2,LAP3
OTX2,ADAMTS3
OTX2,TSPAN12
OTX2,SCG3
OTX2,ZNF30
OTX2,ANKRD50
OTX2,SEMA6D
OTX2,ACBD3
OTX2,RNF13
OTX2,KLHL24
OTX2,RGS5
OTX2,ODF2
OTX2,THAP9
OTX2,DKK4
OTX2,GULP1
OTX2,ARHGAP42
OTX2,HECA
OTX2,KIAA1324L
OTX2,TRAPPC8
OTX2,IFI16
OTX2,AGL
OTX2,MPHOSPH6
OTX2,PGAP2
OTX2,CCDC6
OTX2,VSNL1
OTX2,PGM2
OTX2,CCNE2
OTX2,CLDN11
OTX2,HEATR1
OTX2,TJP2
OTX2,AHNAK
OTX2,NECAP2
OTX2,MED12L
OTX2,ZCCHC24
OTX2,UTP14A
OTX2,P4HA1
OTX2,CAP2
OTX2,GRPR
OTX2,CPVL
OTX2,CDK6
OTX2,EPHA1
OTX2,CCDC80
OTX2,ALCAM
OTX2,MAN1A1
OTX2,ITGA6
OTX2,C1GALT1
OTX2,MORC4
OTX2,AURKB
OTX2,COL5A1
OTX2,BMP4
OTX2,SH3BGRL2
OTX2,COL1A1
OTX2,RCAN2
OTX2,PLOD2
OTX2,ENOPH1
OTX2,ZEB1
OTX2,PLCB4
OTX2,GPC4
OTX2,AK4
OTX2,RHOBTB3
OTX2,DBF4
OTX2,EHD3
OTX2,DSE
OTX2,CDCA7L
OTX2,CD200
OTX2,PIM2
OTX2,ZFP62
OTX2,SGCE
OTX2,JPH1
OTX2,TXLNG
OTX2,SEMA5A
OTX2,ST8SIA4
OTX2,IAH1
OTX2,BAMBI
OTX2,UNG
OTX2,OSBPL10
OTX2,DPY19L1
OTX2,ESRP1
OTX2,PTPRZ1
OTX2,COL4A6
OTX2,COL4A5
OTX2,ZNF518B
OTX2,RIOK1
OTX2,SRGAP1
OTX2,SH3PXD2A
OTX2,RRAS2
OTX2,ISCA1
OTX2,PGM1
OTX2,MXRA5
OTX2,FLVCR2
OTX2,DLC1
OTX2,ADD2
OTX2,PIK3R5
OTX2,MATN3
OTX2,NLRP2
OTX2,TUBA4A
OTX2,MMP16
OTX2,NFATC3
OTX2,TMEM64
OTX2,RBM24
OTX2,ZKSCAN1
OTX2,FRZB
OTX2,ANKRD6
OTX2,GCA
OTX2,ITGAV
OTX2,QPCT
OTX2,DSCC1
OTX2,BHLHB9
OTX2,PHLDB2
OTX2,PDCD2
OTX2,NTN4
OTX2,TRPC4
OTX2,SLC39A14
OTX2,SERPINE2
OTX2,ETV1
OTX2,VIM
PRDM1,MIA3
PRDM1,PCNA
PRDM1,FOXP1
PRDM1,RGPD2
PRDM1,RND3
PRDM1,CNKSR3
PRDM1,SH2B3
PRDM1,HOOK1
PRDM1,PREPL
PRDM1,CDCA7
PRDM1,CER1
PRDM1,CLGN
PRDM1,SEMA3E
PRDM1,ANGPT2
EGR1,ITGB3BP
EGR1,SFRP2
EGR1,SERPINB1
NANOG,NFE2L3
NANOG,KLF6
MXI1,PHLDA1
MXI1,COL4A1
MXI1,ITGAV
MXI1,CDCA2
MXI1,CDCA5
MXI1,DPYSL3
MXI1,TEX10
MXI1,BET1
MXI1,CLU
MXI1,TIPARP
MXI1,CEP55
MXI1,FBXO36
MXI1,AADAT
MXI1,SLC39A14
MXI1,ITPR2
MXI1,AP1M2
MXI1,CAMK2D
MXI1,IMPAD1
MXI1,ANKRD26
MXI1,WDFY1
MXI1,ECHDC1
MXI1,CPVL
MXI1,OSBPL10
MXI1,NFATC3
MXI1,EXOSC3
MXI1,EXO1
MXI1,MYOCD
MXI1,SEMA6D
MXI1,SEMA6A
MXI1,DDHD2
MXI1,EOMES
MXI1,ZNF92
MXI1,SETD7
MXI1,FAM162A
MXI1,RCHY1
MXI1,ANXA3
MXI1,BAMBI
MXI1,RRAGD
MXI1,PIM2
MXI1,TOP2A
MXI1,SDC2
MXI1,PAQR3
MXI1,STK38L
MXI1,TMSB15B
MXI1,DYNC1I1
MXI1,NRP2
MXI1,CER1
MXI1,PLEKHA6
MXI1,MCM5
MXI1,SPRY2
MXI1,ARHGAP42
MXI1,ANKRD44
MXI1,VRK1
MXI1,MOB3B
MXI1,GPSM2
MXI1,DNA2
MXI1,MLLT3
MXI1,S100A10
MXI1,EPHA2
MXI1,SEMA3A
MXI1,BHLHB9
MXI1,CDKN3
MXI1,DPY19L1
MXI1,TMEM39A
MXI1,WLS
MXI1,CPD
MXI1,NOB1
MXI1,INSIG2
MXI1,KLHL24
MXI1,CDC6
MXI1,RRN3
MXI1,TSPAN12
MXI1,KIAA1324L
MXI1,SMYD2
MXI1,CNKSR3
MXI1,NDC80
MXI1,EGR1
MXI1,MAN1A1
MXI1,HECA
MXI1,FNDC3B
MXI1,SNX18
MXI1,MICU1
MXI1,RHOBTB3
MXI1,LIG4
MXI1,ZKSCAN1
MXI1,XRN1
MXI1,EHD3
MXI1,GPC6
MXI1,BBS4
MXI1,ACTL6A
BCL11A,PAM
BCL11A,KLF6
BCL11A,TJP2
BCL11A,NUP54
BCL11A,USP44
BCL11A,SNX16
BCL11A,SFRP2
BCL11A,CER1
BCL11A,ZNF3
