Gene1,Gene2
DPPA4,ENAH
DPPA4,CDC42SE2
DPPA4,CCND3
DPPA4,ETV4
DPPA4,NKTR
DPPA4,SUN1
DPPA4,ITPK1
DPPA4,REV1
DPPA4,SLC7A6
DPPA4,HDLBP
DPPA4,PTPN14
DPPA4,MANBA
DPPA4,EPS8
DPPA4,DNMT3A
DPPA4,RMC1
DPPA4,EHD1
DPPA4,SETX
DPPA4,GRB10
DPPA4,PXDN
DPPA4,FAM102A
DPPA4,PLXNB2
DPPA4,CCNE1
DPPA4,ZFPM1
DPPA4,FNDC3B
DPPA4,RBPMS2
DPPA4,TIMP2
DPPA4,GLIPR2
DPPA4,TMEM9
DPPA4,WDR1
DPPA4,BEX3
DPPA4,PITPNC1
DPPA4,MRAS
DPPA4,TUBB6
DPPA4,TMEM214
DPPA4,SNX2
DPPA4,CALU
DPPA4,SURF4
DPPA4,TYRO3
DPPA4,ZBTB10
DPPA4,P3H4
DPPA4,P4HA2
DPPA4,CALM2
DPPA4,ADGRE5
DPPA4,RPN1
DPPA4,MGST3
DPPA4,ACTL6A
DPPA4,POFUT2
DPPA4,NDRG1
DPPA4,ARHGAP21
DPPA4,NSMAF
DPPA4,BNC2
DPPA4,APP
DPPA4,MAPKAPK2
DPPA4,EED
DPPA4,EVA1A
DPPA4,DNAJC10
DPPA4,CTNNAL1
DPPA4,DDX21
DPPA4,CREB3L2
DPPA4,ATG16L2
DPPA4,SEC23A
DPPA4,SORD
DPPA4,ARF4
DPPA4,CDIPT
DPPA4,PFKP
DPPA4,SDF2L1
DPPA4,KRT19
DPPA4,MOV10
DPPA4,LY6E
DPPA4,PFAS
DPPA4,UAP1
DPPA4,ULK1
DPPA4,APLP1
DPPA4,TSPAN4
DPPA4,MYLPF
DPPA4,CTDSPL
DPPA4,GCNT1
DPPA4,PLK2
DPPA4,GLS
DPPA4,GGTA1
DPPA4,SEC31A
DPPA4,TPM4
DPPA4,SSR3
DPPA4,PDCD4
DPPA4,LDLRAP1
DPPA4,MYH9
DPPA4,AKT1
DPPA4,SH3PXD2B
DPPA4,PDGFA
DPPA4,CRYAB
DPPA4,SINHCAF
DPPA4,FAM129B
DPPA4,BEND5
DPPA4,PARVA
DPPA4,CD63
DPPA4,HMGA1B
DPPA4,HMGA1
DPPA4,4930402H24RIK
DPPA4,UBALD2
DPPA4,KLF4
DPPA4,KLF3
DPPA4,DAP
DPPA4,RAB11A
DPPA4,MCM6
DPPA4,STMN1
DPPA4,ANP32A
DPPA4,SPOCK1
DPPA4,AMOTL2
DPPA4,SHISA5
EHMT2,CDH1
EHMT2,ZFP990
ESRRB,ICAM1
ESRRB,MTF2
ESRRB,SPP1
ESRRB,FABP3
ESRRB,LDHB
ESRRB,PHC1
ESRRB,TFRC
ESRRB,MKRN1
ESRRB,UPP1
ESRRB,RBM47
ESRRB,SGK1
ESRRB,LY6G6E
ESRRB,CALU
ESRRB,IGFBP2
ESRRB,RIF1
ESRRB,FBXO15
ESRRB,ZFP42
ESRRB,SLC25A4
ESRRB,MYLPF
ESRRB,GOT1
ESRRB,ACP6
ESRRB,CST3
ESRRB,MME
ESRRB,4930402H24RIK
ESRRB,ZFPM1
ESRRB,SHISA5
ESRRB,ACADM
ESRRB,MYMX
ESRRB,MSH6
ESRRB,SFI1
ESRRB,PCOLCE
ESRRB,PDK1
ESRRB,TDGF1
ESRRB,PARVB
ESRRB,OPLAH
ESRRB,RBPJ
ESRRB,FBLIM1
ESRRB,ASNS
ESRRB,STMN1
ESRRB,CCNE1
ESRRB,ID2
ESRRB,PSAP
ESRRB,SLC25A5
ESRRB,CLTC
ESRRB,NR0B1
ESRRB,LASP1
ESRRB,SLC6A6
ESRRB,DENND2C
ESRRB,CBX7
ESRRB,COBLL1
ESRRB,SUN1
ESRRB,HSPA8
ESRRB,DDAH2
ESRRB,CSRP2
ESRRB,DPPA2
ESRRB,CRYBG2
ESRRB,RBPMS2
ESRRB,MSI2
ESRRB,PLK2
ESRRB,RASGRP2
ESRRB,CDH1
ESRRB,BCL3
ESRRB,HSPA5
ESRRB,POU5F1
ESRRB,2410141K09RIK
ESRRB,RBMS1
ESRRB,GABBR1
ESRRB,EIF4A2
ESRRB,ATP1B1
ESRRB,SLC16A1
ESRRB,STAG3
ESRRB,FGFR4
ESRRB,HMCES
ESRRB,CCN2
ESRRB,SAT1
ESRRB,ABCC5
ESRRB,HELLS
ESRRB,ELOVL6
ESRRB,OAT
ESRRB,BUB1B
ESRRB,CKB
ESRRB,IFRD1
ESRRB,NANOG
ESRRB,HSPB1
ESRRB,NKTR
ESRRB,BCAM
ESRRB,ACTG1
ESRRB,CAR2
ESRRB,PMM1
ESRRB,TPD52
ESRRB,TCF15
ESRRB,ZIC3
ESRRB,GALNT2
ESRRB,TMEM150A
ESRRB,COX7A1
ESRRB,CDC20
ESRRB,ATG16L2
ESRRB,PIPOX
ESRRB,CTSA
ESRRB,UAP1
ESRRB,PCSK6
ESRRB,SLC1A5
ESRRB,CALR
ESRRB,UNG
ESRRB,XAF1
ESRRB,SUSD2
ESRRB,TCEA3
ESRRB,ENAH
ESRRB,ZFP532
ESRRB,KHDC3
ESRRB,ZFP57
ESRRB,HIST1H1B
ESRRB,PLOD1
ESRRB,TDH
ESRRB,GNPDA1
ESRRB,SLC20A1
ESRRB,PDPN
ESRRB,ZSCAN10
ESRRB,BMPER
ESRRB,ETV4
ESRRB,RDM1
ESRRB,SRI
ESRRB,SPRY4
ESRRB,FRRS1
ESRRB,SLC7A3
ESRRB,UBE2C
ESRRB,MGST3
ESRRB,SEPT1
ESRRB,HNF1B
ESRRB,EPAS1
ESRRB,TRIM2
ESRRB,FKBP11
ESRRB,TINAGL1
ESRRB,TSPAN9
ESRRB,ZFP710
ESRRB,MDN1
ESRRB,TXNDC12
ESRRB,MT1
ESRRB,SLC35F5
ESRRB,PDIA3
ESRRB,HSD17B14
ESRRB,SFMBT2
ESRRB,TNS1
ESRRB,EPS8L2
ESRRB,DUSP9
ESRRB,CENPV
ESRRB,MDM2
ESRRB,ST5
ESRRB,AMOTL2
ESRRB,RBBP7
ESRRB,HIST1H2BK
ESRRB,GDPD5
ESRRB,EDEM1
ESRRB,SLC26A10
ESRRB,GLS
ESRRB,ASAH1
ESRRB,KDM3A
ESRRB,SLC5A11
ESRRB,ARF4
ESRRB,DKK1
ESRRB,MYO1C
ESRRB,PATJ
ESRRB,MRPS5
ESRRB,TCF7L2
ESRRB,CITED2
ESRRB,GATA6
ESRRB,THBD
ESRRB,NEU1
ESRRB,TOP2A
ESRRB,HERPUD1
ESRRB,ITGA9
ESRRB,SMS
ESRRB,HIST1H4K
ESRRB,MDK
ESRRB,HIST1H1A
ESRRB,GAA
ESRRB,FAHD2A
ESRRB,DNMT3A
ESRRB,TMEM9
ESRRB,LIFR
ESRRB,QDPR
ESRRB,RETREG1
ESRRB,TMEM231
ESRRB,EPHA2
ESRRB,NRG2
ESRRB,MSC
ESRRB,SINHCAF
ESRRB,SHROOM3
ESRRB,IFITM1
ESRRB,VSIR
ESRRB,TMEM144
ESRRB,CTSL
ESRRB,SPRY2
ESRRB,SORD
ESRRB,ADAM19
ESRRB,SELENOK
ESRRB,ANXA5
ESRRB,IL33
ESRRB,PML
ESRRB,SELENOW
ESRRB,NASP
ESRRB,HIST1H2BF
ESRRB,APOBEC3
ESRRB,TGIF1
ESRRB,KRT19
ESRRB,ARHGAP21
ESRRB,GFPT2
ESRRB,F3
ESRRB,GATA4
ESRRB,FAM83D
ESRRB,SERPING1
ESRRB,RFFL
ESRRB,KAT6B
ESRRB,CRIP2
ESRRB,BCAT1
ESRRB,FGF10
ESRRB,SLCO3A1
ESRRB,NDRG4
ESRRB,TNK2
ESRRB,LAMA1
ESRRB,KLF4
ESRRB,CDH6
ESRRB,MYH9
ESRRB,GSTA4
ESRRB,AHCY
ESRRB,CCNG1
ESRRB,TIMP3
ESRRB,HSP90B1
ESRRB,GABARAPL1
ESRRB,RPP25
ESRRB,MSANTD3
ESRRB,CALD1
ESRRB,DNAJC10
ESRRB,LRPAP1
ESRRB,MPZL2
ESRRB,PRDX1
ESRRB,MANBA
ESRRB,CSTB
ESRRB,LRRC2
ESRRB,HK2
ESRRB,SRM
ESRRB,TMED9
ESRRB,GAS6
ESRRB,LY6E
ESRRB,SMAD7
ESRRB,ZFP600
ESRRB,EPHA4
ESRRB,AMPD2
ESRRB,CCND3
ESRRB,KLF6
ESRRB,WDR45
ESRRB,IER2
ESRRB,TCL1
ESRRB,ETL4
ESRRB,RCN3
ESRRB,RBM38
ESRRB,TAX1BP3
ESRRB,PLEKHA7
ESRRB,CYBA
ESRRB,ADGRE5
ESRRB,IDI1
ESRRB,TAGLN2
ESRRB,ITPK1
ESRRB,SURF4
ESRRB,CNDP2
ESRRB,CHCHD10
ESRRB,LAMB1
ESRRB,TLE1
ESRRB,COLGALT1
ESRRB,LGMN
ESRRB,2200002D01RIK
ESRRB,RANBP17
ESRRB,AKAP12
ESRRB,TUBA4A
ESRRB,TCN2
ESRRB,NIPSNAP1
ESRRB,ID3
ESRRB,MSH2
ESRRB,S100A6
ESRRB,LAMP1
ESRRB,WDR1
ESRRB,NAGK
ESRRB,PPP2R5A
ESRRB,KDELR2
ESRRB,GGA2
ESRRB,GABARAP
ESRRB,APOE
ESRRB,TFEB
ESRRB,STXBP2
GABBR1,SOAT1
GABBR1,CCNB2
GABBR1,TPX2
GABBR1,OAT
GABBR1,MFGE8
GABBR1,ITM2B
GABBR1,SRPRB
GABBR1,GAS6
GABBR1,SELENOS
GABBR1,CPM
GABBR1,BUB1B
GABBR1,MSMO1
GABBR1,NFATC2IP
GABBR1,DAP
GABBR1,FAHD2A
GABBR1,TMEM9
GABBR1,SDCBP
GABBR1,MCM10
GABBR1,SPC25
GABBR1,PDCD6IP
GABBR1,MFSD1
GABBR1,PDIA6
GABBR1,GNPDA1
GABBR1,GALK1
GABBR1,ARHGAP29
GABBR1,HOOK1
GABBR1,CST3
GABBR1,COTL1
GABBR1,RMC1
GABBR1,CREB3L2
GABBR1,RFFL
GABBR1,MCM6
GABBR1,CR1L
GABBR1,TMEM214
GABBR1,TMEM231
GABBR1,CNDP2
GABBR1,ACADM
GABBR1,CAMSAP3
GABBR1,ATP6V0A1
GABBR1,NIPSNAP1
GABBR1,CCNB1
GABBR1,MCFD2
GABBR1,GAA
GABBR1,PFKL
GABBR1,FAM234A
GABBR1,TXNDC5
GABBR1,BAG2
GABBR1,POFUT2
GABBR1,DNAJC3
GABBR1,RTN1
GABBR1,SHROOM3
GABBR1,WDFY1
GABBR1,QDPR
GABBR1,IDI1
GABBR1,NFXL1
GABBR1,LY75
GABBR1,CDC42SE2
GABBR1,TFRC
GABBR1,ASAH1
GABBR1,NPL
GABBR1,MARC2
GABBR1,PDIA5
GABBR1,ME1
GABBR1,FAM83D
GABBR1,UAP1
GABBR1,AKR1B3
GABBR1,SERPINE2
GABBR1,SHISA5
GABBR1,SNX2
GABBR1,DNAJC10
GABBR1,P4HA1
GABBR1,CCNG1
GABBR1,CRTAP
GABBR1,CDIPT
GABBR1,PSAP
GABBR1,GLDC
GABBR1,CTNNAL1
GABBR1,NUSAP1
GABBR1,DUSP3
GABBR1,RNPEP
GABBR1,SUN2
GABBR1,HDLBP
GABBR1,GGA2
GABBR1,FGFR4
GABBR1,CALU
GABBR1,ACTL6A
GABBR1,COLGALT1
GABBR1,VKORC1
GABBR1,PPIB
GABBR1,EDEM1
GABBR1,MSH2
GABBR1,BNIP3
GABBR1,MTF2
GABBR1,NEU1
GABBR1,CARHSP1
GABBR1,GHR
GABBR1,MGST3
GABBR1,TMED9
GABBR1,KDELR2
GABBR1,AHCY
GABBR1,PTTG1IP
GABBR1,LAMP1
GABBR1,P4HA2
GABBR1,MDN1
GABBR1,GLIPR2
GABBR1,PDIA4
GABBR1,RBMS1
GABBR1,PATJ
GABBR1,GNPTAB
GABBR1,TPM1
GABBR1,APAF1
GABBR1,RHPN1
GABBR1,CSTB
GABBR1,ALPL
GABBR1,GNG10
GABBR1,SELENOK
GABBR1,PRKAB1
GABBR1,5031439G07RIK
GABBR1,PDCD4
GABBR1,HIP1
GABBR1,D230025D16RIK
GABBR1,MYO6
GABBR1,SH3PXD2B
GABBR1,PNP
GABBR1,LOXL2
GABBR1,GSR
GABBR1,CTSL
GABBR1,TPD52
GABBR1,ABCC5
GABBR1,COPA
GABBR1,ECT2
GABBR1,GCLM
GABBR1,JPT1
GABBR1,GORASP2
GABBR1,LAMA1
GABBR1,PRDX4
GABBR1,ETS1
GABBR1,VANGL1
GABBR1,SDF2L1
GABBR1,MME
GABBR1,GABARAPL2
GABBR1,SETX
GABBR1,PDIA3
GABBR1,RANBP17
GABBR1,F3
GABBR1,ADAM23
GABBR1,RETREG1
GABBR1,LGMN
GABBR1,ECHDC2
GABBR1,RPN1
GABBR1,GABARAPL1
GABBR1,PMM1
GABBR1,CTSD
GABBR1,RAB11A
GABBR1,SURF4
GABBR1,ABHD5
GABBR1,RAB3IL1
GABBR1,LRPAP1
GABBR1,RNF157
GABBR1,TOP2A
GABBR1,SSR3
GABBR1,FRRS1
GABBR1,SEC23A
GABBR1,INSIG1
GABBR1,FZR1
GABBR1,ARFGAP1
GABBR1,AMFR
GABBR1,XBP1
GABBR1,ACP6
GABBR1,SLC25A4
GABBR1,TFCP2L1
GABBR1,TNS1
GABBR1,4930402H24RIK
GABBR1,SRI
GABBR1,PAFAH1B3
GABBR1,KPNA2
GABBR1,GALNT2
GABBR1,LPCAT1
GABBR1,ITGA6
GABBR1,SEC31A
GABBR1,CDCA7
GABBR1,FDPS
GABBR1,PFAS
GABBR1,STARD10
GABBR1,STXBP2
GABBR1,LAD1
GABBR1,ADAM15
GABBR1,SUN1
GABBR1,BSG
GABBR1,BTG2
GABBR1,PDK1
GABBR1,DDAH2
GABBR1,MANBA
GABBR1,TNK2
GABBR1,ITGAV
GABBR1,ASS1
GABBR1,TIMP3
GABBR1,HSPH1
GABBR1,UBE2C
GABBR1,CDC20
GABBR1,SLC7A6
GABBR1,CERS4
GABBR1,ASNS
GABBR1,TEX264
GABBR1,BEX4
GABBR1,NASP
GABBR1,WDR1
GABBR1,AARS
GABBR1,KANK3
GABBR1,P3H1
GABBR1,GCNT1
GABBR1,CALR
GABBR1,ARF4
GABBR1,ZFYVE21
GABBR1,RETREG2
GABBR1,CENPV
GABBR1,BEND5
GABBR1,GLMP
GABBR1,EPS8
GABBR1,APPBP2
GABBR1,TUBB6
GABBR1,SLC9A6
GABBR1,HERPUD1
GABBR1,TSPAN9
GABBR1,TMEM165
GABBR1,SUZ12
GABBR1,ANXA2
GABBR1,TMED2
GABBR1,BCAT1
GABBR1,LRRK1
GABBR1,ODC1
GABBR1,SLC35F5
GABBR1,GSN
GABBR1,F2R
GABBR1,CALM2
GABBR1,SPOCK1
GABBR1,ITGA9
GABBR1,RBM38
GABBR1,LDLRAP1
GABBR1,CRIP2
GABBR1,CAR2
GABBR1,SELENOW
GABBR1,NKTR
GABBR1,CD63
GABBR1,RRBP1
GABBR1,ILK
GABBR1,IFRD1
GABBR1,CYBA
GABBR1,CCNE1
GABBR1,RLIM
GABBR1,REV1
GABBR1,PLSCR1
GABBR1,TAX1BP3
GABBR1,MYO5B
GABBR1,PLOD2
GABBR1,LMF2
GABBR1,ST3GAL6
GABBR1,PSME2
GABBR1,TGFBR3
GABBR1,RRAS2
GABBR1,FNDC3A
GABBR1,NRG1
GABBR1,TIMP2
GABBR1,CCN2
GABBR1,MAPKAPK2
GABBR1,GFPT2
GABBR1,ZFP57
GABBR1,HYOU1
GABBR1,BEX1
GABBR1,SEC61A1
GABBR1,GPX3
GABBR1,PROS1
GABBR1,PGD
GABBR1,HELLS
GABBR1,FAM129B
GABBR1,SLC16A1
GABBR1,APLP1
GABBR1,TPM4
GABBR1,CKAP4
GABBR1,MAN1A2
GABBR1,SLC25A36
GABBR1,P3H2
GABBR1,CHN2
GABBR1,RESF1
GABBR1,LY6E
GABBR1,DDX21
GABBR1,FRMD4A
GABBR1,ATG16L2
GABBR1,SEC24D
GABBR1,ETV5
GABBR1,LRRC1
GABBR1,TYRO3
GABBR1,NID1
GABBR1,MYH9
GABBR1,PTPN14
GABBR1,CDH1
GABBR1,FAM102A
GABBR1,PLEKHA7
GABBR1,MSC
GABBR1,ERP29
GABBR1,LIFR
GABBR1,TMEM59
GABBR1,DKC1
GABBR1,SRM
GABBR1,PCOLCE2
GABBR1,ANK
GABBR1,FN1
GABBR1,LAMP2
GABBR1,CLCN5
GABBR1,VSIR
GABBR1,PRDX1
GABBR1,GFPT1
GABBR1,HSPG2
GABBR1,USP3
GABBR1,BEX3
GABBR1,ARPC1B
GABBR1,MDM2
GABBR1,SDC4
GABBR1,RIF1
GABBR1,IMPDH1
GABBR1,CD9
GABBR1,PARVA
GABBR1,MANF
GABBR1,GLS
GABBR1,SORD
GABBR1,RRM2
GABBR1,SLC25A5
GABBR1,HTRA1
GABBR1,HSPA5
GABBR1,PXDN
GABBR1,ADAM19
GABBR1,MOV10
GABBR1,PCSK6
GABBR1,DCXR
GABBR1,FNDC3B
GABBR1,TTC7
GABBR1,NAGK
GABBR1,CEMIP
GABBR1,SLC20A1
GABBR1,ILDR1
GABBR1,DAB2
GABBR1,HMCES
GABBR1,PLK2
GABBR1,P4HB
GABBR1,HSPB1
GABBR1,ZFPM1
GABBR1,PODXL
GABBR1,ISYNA1
GABBR1,CSRP2
GABBR1,BMPER
GABBR1,PLOD3
GABBR1,NFYA
GABBR1,TRIM2
GABBR1,COL4A2
GABBR1,COL4A1
GABBR1,B2M
GABBR1,SLC6A6
GABBR1,NSMAF
GABBR1,PLOD1
GABBR1,CARMIL1
GABBR1,PARP1
GABBR1,SFI1
GABBR1,TET2
GABBR1,SLC7A5
GABBR1,CTSZ
GABBR1,2410141K09RIK
GABBR1,UCHL1
GABBR1,SPNS2
GABBR1,EIF2S2
GABBR1,ZYX
GABBR1,MSANTD3
GABBR1,LEFTY2
GABBR1,GDPD5
GABBR1,DPPA4
GABBR1,NRG2
GABBR1,CTH
GABBR1,CALD1
GABBR1,LRP2
GABBR1,CDH6
GABBR1,ATP13A3
GABBR1,SGK1
GABBR1,NEDD4
GABBR1,MORC4
GABBR1,AMPD2
GABBR1,MYLPF
GABBR1,UBE2S
GABBR1,HS3ST1
GABBR1,ULK1
GABBR1,LRRC8D
GABBR1,RDM1
GABBR1,PIK3R1
GABBR1,PHLDB2
GABBR1,MRAS
GABBR1,STARD8
GABBR1,ARHGEF5
GABBR1,STAG3
GABBR1,EHD1
GABBR1,APP
GABBR1,SNX1
GABBR1,RBBP7
GABBR1,MT2
GABBR1,IQSEC1
GABBR1,ANXA5
GABBR1,KIT
GABBR1,LAMC1
GABBR1,UHRF1
GABBR1,RUNX1
GABBR1,CLTC
GABBR1,ARHGEF40
GABBR1,HSP90B1
GABBR1,HSP90AA1
GABBR1,EED
GABBR1,MYL6
GABBR1,TSPAN4
GABBR1,AKAP12
GABBR1,TUBA4A
GABBR1,NRF1
GABBR1,DDAH1
GABBR1,PPP2R5A
GABBR1,PLTP
GABBR1,PHLDA3
GABBR1,PCNA
GABBR1,MAN1A
GABBR1,BASP1
GABBR1,FBXO5
GABBR1,CTSA
GABBR1,ADGRE5
GABBR1,EMP2
GABBR1,CCND3
GABBR1,TAGLN2
GABBR1,GRAMD1A
GABBR1,UBALD2
GABBR1,TLE1
GABBR1,PLXNA1
GABBR1,AMOTL2
GABBR1,APOBEC3
GABBR1,TUBB4B
GABBR1,ZFP600
GABBR1,AGPAT4
GABBR1,ENAH
GABBR1,ATP6V0B
GABBR1,TMEM150A
GABBR1,TCF15
GABBR1,MRPS5
GABBR1,CALM1
GABBR1,CACHD1
GABBR1,SLC38A2
GABBR1,PRSS35
GABBR1,MSI2
GABBR1,COBL
GABBR1,CKB
GABBR1,SEMA4C
GABBR1,LAMA5
GABBR1,SHKBP1
GABBR1,RPP25
GABBR1,PDE4DIP
GABBR1,ID3
GABBR1,BNC2
GABBR1,FGFR3
GABBR1,KDM3A
GABBR1,KDELR3
GABBR1,COL27A1
GABBR1,L1TD1
GABBR1,RBM47
GABBR1,FGF10
GABBR1,AKT1
GABBR1,UNG
GABBR1,KRTCAP2
GABBR1,COBLL1
GABBR1,PFKP
GABBR1,NDRG4
GABBR1,GLUL
GABBR1,MSH6
GABBR1,RBPJ
GABBR1,KAT2B
GABBR1,PEG3
GABBR1,PLXNB2
GABBR1,ARHGAP21
GABBR1,SAT1
GABBR1,ESRRB
GABBR1,NUP210
GABBR1,MCAM
GABBR1,KHDC3
GABBR1,IGFBP2
GABBR1,HIRIP3
GABBR1,CTDSPL
GABBR1,LASP1
GABBR1,MPP1
GABBR1,JAM2
GABBR1,UTF1
GABBR1,SLC6A8
GABBR1,TXNIP
GABBR1,PHC1
GABBR1,KLF6
GABBR1,PLA2G1B
GABBR1,TFEB
GABBR1,TDH
GABBR1,CDKN1A
GABBR1,ATP1B1
GABBR1,SMS
GABBR1,FKBP11
GABBR1,SENP3
GABBR1,SLCO3A1
GABBR1,P3H4
GABBR1,LAMB1
GABBR1,SMARCA2
GABBR1,GPRC5C
GABBR1,EPAS1
GABBR1,WDR45
GABBR1,FXYD6
GABBR1,CAR4
GABBR1,MKRN1
GABBR1,NR0B1
GABBR1,SNURF
GABBR1,CREB3
GABBR1,UPP1
GABBR1,FBLIM1
GABBR1,EGR1
GABBR1,OBSL1
GABBR1,EIF4A2
GABBR1,SLC1A5
GABBR1,ITPK1
GABBR1,PITPNC1
GABBR1,ALG13
GABBR1,KAT6B
GABBR1,PARVB
GABBR1,UBQLN2
GABBR1,KLF3
GABBR1,GNAS
GABBR1,TCEA3
GABBR1,BCAM
GABBR1,DNMT3A
GABBR1,EFEMP2
GABBR1,MT1
GABBR1,TMEM144
GABBR1,MTCL1
GABBR1,RBPMS2
GABBR1,FGF4
GABBR1,TXNDC12
GABBR1,ICAM1
GABBR1,FST
GABBR1,COMMD3
GABBR1,TCF7L2
GABBR1,RPL39L
GABBR1,CUL7
GABBR1,MYBL2
GABBR1,GOT1
GABBR1,KDM5B
GABBR1,LDHB
GABBR1,SINHCAF
GABBR1,SFMBT2
GABBR1,IFITM2
GABBR1,TCN2
GABBR1,FGF3
GABBR1,CITED2
GABBR1,MYMX
GABBR1,ZBTB10
GABBR1,PRPS2
GABBR1,HSPA8
GABBR1,CHST15
GABBR1,SLC7A3
GABBR1,DKK1
GABBR1,PTH1R
GABBR1,GRB10
GABBR1,ACTG1
GABBR1,NDRG1
GABBR1,ETL4
GABBR1,KRT18
GABBR1,TUBB2B
GABBR1,EPHA2
GABBR1,FLRT3
GABBR1,PLAT
GABBR1,ETV4
GABBR1,FOXQ1
GABBR1,TCEAL9
GABBR1,MPZL2
GABBR1,TENM4
GABBR1,VEGFA
GABBR1,LGALS3
GABBR1,HIST1H1B
GABBR1,BCL3
GABBR1,GGTA1
GABBR1,NOTUM
GABBR1,MSL3
GABBR1,HIST1H2AC
GABBR1,PCBD1
GABBR1,KRT19
GABBR1,AQP3
GABBR1,KLF2
GABBR1,EVA1A
GABBR1,MDK
GABBR1,HK2
GABBR1,RENBP
GABBR1,ELOVL6
GABBR1,GATA4
GABBR1,FABP3
GABBR1,VILL
GABBR1,TRIM28
GABBR1,MYO1C
GABBR1,HIST1H2BK
GABBR1,VIM
GABBR1,ZFP979
GABBR1,GABARAP
GABBR1,HIST1H1D
GABBR1,CHCHD10
GABBR1,DPP4
GABBR1,MORF4L2
GABBR1,DTX1
GABBR1,TRP53
GABBR1,CALCOCO2
GABBR1,MCM2
GABBR1,GJB3
GABBR1,DUSP6
GABBR1,ZFP990
GABBR1,PDGFRA
GABBR1,S100A6
GABBR1,CBX7
GABBR1,ZFP42
GABBR1,ST5
GABBR1,SOCS2
GABBR1,PLAUR
GABBR1,GJA1
GABBR1,EHMT2
GABBR1,CNN2
GABBR1,RCC2
GABBR1,KCNG1
GABBR1,TRH
GABBR1,ID2
GABBR1,RASGRP2
GABBR1,STMN1
GABBR1,EPHA4
GABBR1,ZFP710
GABBR1,EPS8L2
GABBR1,GSTA4
GABBR1,SOX7
GABBR1,PDGFA
GABBR1,HSF2BP
GABBR1,NANOG
GABBR1,LAMB2
GABBR1,PIPOX
GABBR1,POU5F1
GABBR1,ELF3
GABBR1,SOX2
GABBR1,CYP26A1
GABBR1,SPRY4
GABBR1,COX7A1
GABBR1,EDA2R
GABBR1,CTBP2
GABBR1,RCN3
GABBR1,HMGA1B
GABBR1,HMGA1
GABBR1,DDIT3
GABBR1,FBXO15
GABBR1,PML
GABBR1,VAMP8
GABBR1,SPARC
GABBR1,IFI30
GABBR1,ZFP532
GABBR1,TET1
GABBR1,HIST1H4K
GABBR1,LAPTM5
GABBR1,DUSP9
GABBR1,MARCKS
GABBR1,GATA6
GABBR1,SERPING1
GABBR1,DPPA2
GABBR1,HIST1H2BL
GABBR1,HIST1H2AI
GABBR1,MYO7A
GABBR1,TBX3
GABBR1,SPP1
GABBR1,ZSCAN10
GABBR1,HIST1H3H
GABBR1,CITED1
GABBR1,TMSB4X
GABBR1,SPRY2
GABBR1,SERPINH1
GABBR1,APOE
GABBR1,IFITM1
GABBR1,KLF4
GABBR1,LTBP4
GABBR1,TDGF1
GABBR1,IER2
GABBR1,HIST1H2AF
GABBR1,MYC
GABBR1,ZIC3
GABBR1,JARID2
GABBR1,KRT8
GABBR1,IFITM3
GABBR1,CMKLR1
GABBR1,SLC17A9
GABBR1,HIST1H1A
GABBR1,IGF2
GABBR1,ANP32A
GABBR1,TGIF1
GABBR1,TCL1
GABBR1,MYCN
GABBR1,TINAGL1
GABBR1,CLIC1
GABBR1,HIST1H2BF
GABBR1,2200002D01RIK
GABBR1,TGM1
GABBR1,SMAD7
GABBR1,CRYAB
GABBR1,CCND2
GABBR1,CCND1
GABBR1,FOXH1
GABBR1,OPLAH
GABBR1,LY6G6E
GABBR1,PDPN
GABBR1,PCOLCE
GABBR1,HIST1H2BN
GABBR1,HIST1H2AK
GABBR1,ZFP462
GABBR1,HNF1B
GABBR1,DENND2C
GABBR1,AU018091
GABBR1,THBD
GABBR1,SRGN
GABBR1,AKR1B8
GABBR1,LEFTY1
GABBR1,CLDN6
GABBR1,FAM25C
GABBR1,SUSD2
GABBR1,BMP4
GABBR1,XAF1
GABBR1,ARHGAP45
GABBR1,SEPT1
GABBR1,CSRP1
GABBR1,KRT17
GABBR1,GPA33
GABBR1,HKDC1
GATA4,GOT1
GATA4,RDM1
GATA4,TOP2A
GATA4,ASAH1
GATA4,VKORC1
GATA4,CALM2
GATA4,FZR1
GATA4,UBE2C
GATA4,CCNB2
GATA4,ECT2
GATA4,COX7A1
GATA4,AKR1B3
GATA4,SFI1
GATA4,HERPUD1
GATA4,GAA
GATA4,TPX2
GATA4,NUSAP1
GATA4,CDC20
GATA4,UBE2S
GATA4,CLTC
GATA4,KPNA2
GATA4,NFATC2IP
GATA4,RUNX1
GATA4,HSP90B1
GATA4,HIST1H4K
GATA4,UBALD2
GATA4,SPC25
GATA4,HIST1H2AC
GATA4,HIST1H2BK
GATA4,SLC16A1
GATA4,UPP1
GATA4,TUBB4B
GATA4,MTF2
GATA4,ARF4
GATA4,FBXO5
GATA4,HDLBP
GATA4,TRIM28
GATA4,MCM6
GATA4,PDIA5
GATA4,PODXL
GATA4,PDIA4
GATA4,CALU
GATA4,DNAJC10
GATA4,LIFR
GATA4,IDI1
GATA4,PFAS
GATA4,DUSP6
GATA4,CDCA7
GATA4,SEC23A
GATA4,MDN1
GATA4,SENP3
GATA4,CCNB1
GATA4,SUN1
GATA4,SRPRB
GATA4,SPNS2
GATA4,MANF
GATA4,HSPA5
GATA4,TFRC
GATA4,FAM83D
GATA4,BUB1B
