Gene1,Gene2,Score
CBX7,D1ERTD622E,246.0
CBX7,ANXA5,297.0
CBX7,ARID5A,343.0
CBX7,SH2D5,304.0
CBX7,PRKCD,245.0
CBX7,ANXA2,371.0
CBX7,CD34,271.0
CBX7,FSTL1,447.0
CBX7,B3GNT5,581.0
CBX7,CERS6,465.0
CBX7,F2R,385.0
CBX7,ZFP422,295.0
CBX7,AFAP1L1,317.0
CBX7,PBX1,367.0
CBX7,TNFRSF13C,225.0
CBX7,HDAC2,176.0
CBX7,SGMS1,192.0
CBX7,PTGS1,184.0
CBX7,PLXDC2,261.0
CBX7,SMPDL3A,216.0
CBX7,CLTC,177.0
CBX7,TLE2,323.0
CBX7,MBNL3,321.0
CBX7,GATA2,103.0
CBX7,THSD1,333.0
CBX7,RASSF4,197.0
CBX7,TES,460.0
CBX7,FGL2,257.0
CBX7,KRT18,191.0
CBX7,HJURP,256.0
CBX7,PANX1,316.0
CBX7,GGTA1,253.0
CBX7,IL17RA,112.0
CBX7,MLKL,377.0
CBX7,FLNB,217.0
CBX7,SLC43A3,219.0
CBX7,GRK3,127.0
CBX7,SORL1,182.0
CBX7,E2F8,247.0
CBX7,ADA,258.0
CBX7,NRROS,226.0
CBX7,FEM1A,328.0
CBX7,UNC93B1,124.0
CBX7,NCEH1,180.0
CBX7,CD63,131.0
CBX7,ABCE1,152.0
CBX7,TMEM246,188.0
CBX7,DENND2D,144.0
CBX7,EMID1,144.0
CBX7,VSIR,145.0
CBX7,FAM171A1,195.0
CBX7,RETREG1,135.0
CBX7,LDHB,251.0
CBX7,HMGB3,153.0
CBX7,ERLIN1,156.0
CBX7,EIF2B1,232.0
CBX7,NCAPG2,139.0
CBX7,GLIPR2,150.0
CBX7,9430015G10RIK,116.0
CBX7,PRPS2,143.0
CBX7,TBC1D5,206.0
CBX7,PPM1F,203.0
CBX7,RRM1,201.0
CBX7,LRRC59,201.0
CBX7,SYK,194.0
CBX7,SPPL2B,194.0
CBX7,GMFB,107.0
CBX7,GBP7,193.0
CBX7,PPP1CB,192.0
CBX7,WDHD1,191.0
CBX7,STXBP4,191.0
CBX7,DOCK11,190.0
CBX7,MGAT5,183.0
CBX7,MDN1,181.0
CBX7,SLC20A1,179.0
CBX7,XRCC6,177.0
CBX7,IFRD2,174.0
CBX7,CHRNB1,170.0
CBX7,CDK18,169.0
CBX7,PRC1,166.0
CBX7,GPD1L,164.0
CBX7,NEDD1,162.0
CBX7,EGR1,161.0
CBX7,NUF2,159.0
CBX7,DDX60,157.0
CBX7,CLN5,157.0
CBX7,ZFP53,155.0
CBX7,NFAT5,154.0
CBX7,UBA2,152.0
CBX7,RASA4,150.0
CBX7,ALAS1,150.0
CBX7,GMCL1,149.0
CBX7,PFKP,148.0
CBX7,SLC19A1,146.0
CBX7,PTDSS1,145.0
CBX7,AKAP8L,144.0
CBX7,SDF2L1,143.0
CBX7,PRELID3B,143.0
CBX7,B230219D22RIK,143.0
CBX7,YPEL3,142.0
CBX7,STOM,141.0
CBX7,WSB1,140.0
CBX7,H1F0,140.0
CBX7,DUS1L,139.0
CBX7,CTSL,139.0
CBX7,TPM4,137.0
CBX7,CENPK,137.0
CBX7,TOPORS,134.0
CBX7,HID1,134.0
CBX7,SNAP23,132.0
CBX7,DNAJC5,132.0
CBX7,ME2,130.0
CBX7,HERPUD1,130.0
CBX7,DLST,129.0
CBX7,RPA1,128.0
CBX7,RNF4,128.0
CBX7,STRAP,125.0
CBX7,ARL8B,125.0
CBX7,NDRG2,124.0
CBX7,ATAD2,124.0
CBX7,SLC30A5,123.0
CBX7,RAB37,123.0
CBX7,PTTG1IP,123.0
CBX7,CAD,123.0
CBX7,ARRDC4,123.0
CBX7,PREP,122.0
CBX7,POLD1,122.0
CBX7,IARS,122.0
CBX7,DPP8,122.0
CBX7,TXNDC11,121.0
CBX7,PCMTD2,120.0
CBX7,NUSAP1,119.0
CBX7,TMX4,117.0
CBX7,OSBPL8,117.0
CBX7,TMEM97,116.0
CBX7,TIMM50,116.0
CBX7,RPS6KA5,116.0
CBX7,ZFP24,115.0
CBX7,XPC,115.0
CBX7,TIPIN,115.0
CBX7,FES,113.0
CBX7,SIGLECG,112.0
CBX7,PROCR,112.0
CBX7,NOLC1,111.0
CBX7,CENPF,109.0
CBX7,CDCA3,109.0
CBX7,H2AFX,108.0
CBX7,AHCYL1,108.0
CBX7,SEH1L,107.0
CBX7,PRMT5,107.0
CBX7,GARS,107.0
CBX7,ELAC2,107.0
CBX7,DUSP1,106.0
CBX7,FDFT1,103.0
CBX7,DNAJC11,103.0
CBX7,COQ8A,103.0
CBX7,CIPC,103.0
CBX7,PRMT7,102.0
CBX7,MSMO1,102.0
CBX7,MARS,102.0
CBX7,FCHO2,102.0
CBX7,CSE1L,102.0
CBX7,WDR43,101.0
GATA2,IRF9,2945.0
GATA2,XRCC6,3212.0
GATA2,WSB1,2668.0
GATA2,ITSN1,2493.0
GATA2,MTO1,1778.0
GATA2,TNPO1,2270.0
GATA2,PADI4,1354.0
GATA2,MFSD1,1824.0
GATA2,PIK3R2,1837.0
GATA2,CSF2RB,1468.0
GATA2,CLTC,1716.0
GATA2,TXNIP,1431.0
GATA2,PSAT1,1285.0
GATA2,RASSF4,2144.0
GATA2,RPTOR,1596.0
GATA2,TOR3A,2082.0
GATA2,STXBP4,2077.0
GATA2,ART4,2157.0
GATA2,TMEM229B,2135.0
GATA2,EFTUD2,1857.0
GATA2,BTG2,1368.0
GATA2,HEXA,1313.0
GATA2,SLC2A3,1366.0
GATA2,TESPA1,670.0
GATA2,TMX4,1695.0
GATA2,POR,1609.0
GATA2,GCLC,1442.0
GATA2,TECPR1,1515.0
GATA2,HDAC7,1217.0
GATA2,RAB37,2143.0
GATA2,HYOU1,1816.0
GATA2,CENPO,1588.0
GATA2,ZDHHC6,1549.0
GATA2,CD274,1419.0
GATA2,SGMS1,2134.0
GATA2,DNAJC11,1508.0
GATA2,PNO1,1575.0
GATA2,ASF1B,1836.0
GATA2,CD63,1348.0
GATA2,IFRD2,1631.0
GATA2,CST7,1544.0
GATA2,RAB44,1775.0
GATA2,NUP85,1220.0
GATA2,DNAJC10,1583.0
GATA2,GMFB,1043.0
GATA2,RRM1,1234.0
GATA2,ISYNA1,1237.0
GATA2,NEURL3,1061.0
GATA2,LONP2,1276.0
GATA2,PSMD9,1229.0
GATA2,ALDH9A1,1432.0
GATA2,PTPN7,897.0
GATA2,NUF2,1324.0
GATA2,SLBP,1247.0
GATA2,SLC18A2,948.0
GATA2,CISH,772.0
GATA2,PCMTD1,1135.0
GATA2,D1ERTD622E,1048.0
GATA2,PLA2G15,1269.0
GATA2,NRROS,1419.0
GATA2,ST8SIA4,1194.0
GATA2,TFR2,1772.0
GATA2,DPP8,1326.0
GATA2,KAT7,1336.0
GATA2,CYP4V3,1339.0
GATA2,PRMT5,1579.0
GATA2,CS,1771.0
GATA2,FCER1G,1356.0
GATA2,BTK,1273.0
GATA2,DNM1L,1063.0
GATA2,SPNS2,1527.0
GATA2,IGFBP4,1144.0
GATA2,YPEL3,1175.0
GATA2,JUN,1103.0
GATA2,FRRS1,1845.0
GATA2,MARS,940.0
GATA2,SLA2,1325.0
GATA2,MAPKAPK3,840.0
GATA2,AHCYL1,1150.0
GATA2,NMD3,1002.0
GATA2,MICU1,964.0
GATA2,RANGAP1,1947.0
GATA2,ELMO2,773.0
GATA2,DCAF13,1038.0
GATA2,SPNS3,1216.0
GATA2,PHF5A,987.0
GATA2,MKI67,733.0
GATA2,FAM189B,704.0
GATA2,CTLA2A,878.0
GATA2,MCM7,1074.0
GATA2,HERPUD1,933.0
GATA2,OTUD6B,782.0
GATA2,INCENP,1078.0
GATA2,NAPSA,794.0
GATA2,SEC23IP,1152.0
GATA2,UBE2L6,835.0
GATA2,MLLT3,702.0
GATA2,GNG12,871.0
GATA2,IDH1,813.0
GATA2,USP10,952.0
GATA2,GFI1B,713.0
GATA2,ATP10A,1067.0
GATA2,ANGPT1,1073.0
GATA2,SLC35A4,711.0
GATA2,ARMT1,872.0
GATA2,CBX5,1189.0
GATA2,WDR43,895.0
GATA2,RCOR1,850.0
GATA2,EIF4ENIF1,758.0
GATA2,TMX3,856.0
GATA2,TARS,925.0
GATA2,PLIN3,1083.0
GATA2,MTMR6,902.0
GATA2,FBXO5,819.0
GATA2,COPB1,889.0
GATA2,PPP1R15A,734.0
GATA2,H1F0,907.0
GATA2,TOP3B,582.0
GATA2,TIMM50,1012.0
GATA2,RACGAP1,997.0
GATA2,FCGR3,937.0
GATA2,TSPAN14,764.0
GATA2,HACD4,763.0
GATA2,HJURP,850.0
GATA2,API5,713.0
GATA2,ARL6IP6,853.0
GATA2,VKORC1L1,739.0
GATA2,RHOF,807.0
GATA2,POLE3,733.0
GATA2,STOM,769.0
GATA2,ELOVL5,760.0
GATA2,GTF2H1,599.0
GATA2,EEF1E1,660.0
GATA2,ADSSL1,388.0
GATA2,CALCRL,659.0
GATA2,GTF2F1,858.0
GATA2,RPA2,1193.0
GATA2,IPO9,470.0
GATA2,EZR,837.0
GATA2,RCC1,736.0
GATA2,MGAT1,559.0
GATA2,MAD2L1,1026.0
GATA2,IMMT,788.0
GATA2,CERS4,738.0
GATA2,H2AFX,539.0
GATA2,FBXW11,631.0
GATA2,CHORDC1,663.0
GATA2,H2-DMA,582.0
GATA2,TMEM184C,538.0
GATA2,MAML3,653.0
GATA2,TCP11L2,943.0
GATA2,HACD3,599.0
GATA2,PRMT7,551.0
GATA2,XPC,843.0
GATA2,FASTKD3,564.0
GATA2,TES,731.0
GATA2,DUS1L,701.0
GATA2,LAX1,547.0
GATA2,ATRN,702.0
GATA2,PLA2G12A,756.0
GATA2,FUCA2,669.0
GATA2,TNFRSF21,592.0
GATA2,WDR5,599.0
GATA2,LAPTM4B,522.0
GATA2,MTREX,781.0
GATA2,SLFN2,524.0
GATA2,TOP2A,791.0
GATA2,TUBGCP2,469.0
GATA2,CDCA5,641.0
GATA2,GEM,710.0
GATA2,MORC3,628.0
GATA2,FARSB,981.0
GATA2,CAMK2D,839.0
GATA2,GNS,506.0
GATA2,RIN3,587.0
GATA2,RAD51,502.0
GATA2,MTFR1,579.0
GATA2,LONP1,478.0
GATA2,RBPMS,490.0
GATA2,SOAT1,587.0
GATA2,GEMIN5,383.0
GATA2,SPTBN1,648.0
GATA2,NFAT5,482.0
GATA2,MRPL20,448.0
GATA2,EYA2,814.0
GATA2,OSTM1,546.0
GATA2,ATP11C,414.0
GATA2,NDUFS1,697.0
GATA2,GBP3,567.0
GATA2,CREBRF,375.0
GATA2,TEX10,527.0
GATA2,SHMT1,428.0
GATA2,PSME3,508.0
GATA2,C1RL,1242.0
GATA2,PBK,721.0
GATA2,MIS18BP1,590.0
GATA2,DTL,530.0
GATA2,MYO1G,605.0
GATA2,SLC25A46,465.0
GATA2,EIF3B,468.0
GATA2,SLC16A1,505.0
GATA2,SLC29A1,1175.0
GATA2,STAT2,493.0
GATA2,NUP88,396.0
GATA2,SCARB1,708.0
GATA2,SLC20A1,491.0
GATA2,TRMT11,454.0
GATA2,B230219D22RIK,462.0
GATA2,UNC93B1,572.0
GATA2,UBE2C,417.0
GATA2,MED16,576.0
GATA2,STX3,385.0
GATA2,CDT1,466.0
GATA2,FASTKD2,905.0
GATA2,EML4,401.0
GATA2,NPTN,378.0
GATA2,ZFP53,390.0
GATA2,SLC26A2,459.0
GATA2,HNRNPLL,382.0
GATA2,SLC25A38,791.0
GATA2,DUSP1,377.0
GATA2,CD244A,420.0
GATA2,ABHD17B,465.0
GATA2,GUSB,404.0
GATA2,RPA1,392.0
GATA2,PTDSS1,460.0
GATA2,ABL1,322.0
GATA2,CENPK,450.0
GATA2,FIGNL1,453.0
GATA2,NOLC1,361.0
GATA2,CCNA2,315.0
GATA2,IL27RA,523.0
GATA2,CIPC,383.0
GATA2,TSC22D3,413.0
GATA2,HSPA1A,549.0
GATA2,RFC4,457.0
GATA2,DDX20,438.0
GATA2,TIPIN,411.0
GATA2,TBC1D5,378.0
GATA2,ABCB8,483.0
GATA2,NKG7,493.0
GATA2,PLEKHO2,370.0
GATA2,GMCL1,437.0
GATA2,FGGY,505.0
GATA2,ADK,325.0
GATA2,PRELID3B,405.0
GATA2,USP37,414.0
GATA2,POLE,237.0
GATA2,CDC45,425.0
GATA2,FEM1B,276.0
GATA2,ARL8B,654.0
GATA2,CCDC137,501.0
GATA2,NCAPD2,422.0
GATA2,CNN3,727.0
GATA2,TXNDC11,319.0
GATA2,TIMM29,558.0
GATA2,DOCK11,475.0
GATA2,ARID5A,336.0
GATA2,TRIM35,331.0
GATA2,HUS1,412.0
GATA2,CKS2,339.0
GATA2,WDR4,363.0
GATA2,CENPA,928.0
GATA2,TCN2,332.0
GATA2,GOLIM4,425.0
GATA2,LRRC59,327.0
GATA2,CTSF,662.0
GATA2,EIF2B1,338.0
GATA2,OSBPL8,346.0
GATA2,CLPTM1L,314.0
GATA2,NOP2,348.0
GATA2,AKAP8L,514.0
GATA2,CERS6,317.0
GATA2,CBFB,443.0
GATA2,POLR1B,456.0
GATA2,TSC22D1,309.0
GATA2,RMND5A,396.0
GATA2,S100A6,326.0
GATA2,SLC7A4,435.0
GATA2,BTAF1,524.0
GATA2,OSBPL1A,293.0
GATA2,UBA7,451.0
GATA2,NCEH1,439.0
GATA2,IL6ST,851.0
GATA2,PPP1CB,244.0
GATA2,CD44,426.0
GATA2,PPAT,311.0
GATA2,MIS12,242.0
GATA2,SMARCA2,279.0
GATA2,CFP,282.0
GATA2,MTCH2,302.0
GATA2,DHX33,830.0
GATA2,FOXRED1,486.0
GATA2,ABCE1,344.0
GATA2,NASP,544.0
GATA2,TYROBP,407.0
GATA2,QARS,354.0
GATA2,NADK,292.0
GATA2,IL21R,404.0
GATA2,SNRNP200,354.0
GATA2,SHISA5,400.0
GATA2,METTL27,270.0
GATA2,BID,314.0
GATA2,PIK3R1,415.0
GATA2,ATF7,304.0
GATA2,MSH6,254.0
GATA2,PLD3,284.0
GATA2,MCM4,463.0
GATA2,ERLIN1,298.0
GATA2,ITPR1,412.0
GATA2,ACOX1,205.0
GATA2,TMEM97,274.0
GATA2,ATAD2,294.0
GATA2,NOL9,267.0
GATA2,ATP6AP1,331.0
GATA2,MOB3C,329.0
GATA2,SNAP23,283.0
GATA2,SLC30A5,263.0
GATA2,COQ8A,492.0
GATA2,REL,315.0
GATA2,FEM1A,366.0
GATA2,E2F4,269.0
GATA2,MAPK1,354.0
GATA2,DEF8,289.0
GATA2,SHCBP1,517.0
GATA2,ADO,402.0
GATA2,THADA,478.0
GATA2,PLSCR4,255.0
GATA2,EFCC1,362.0
GATA2,NEDD1,255.0
GATA2,PECAM1,254.0
GATA2,GCNT2,243.0
GATA2,CDK1,410.0
GATA2,POLR2B,261.0
GATA2,IRGM2,401.0
GATA2,THEMIS2,356.0
GATA2,FTSJ3,238.0
GATA2,STT3B,283.0
GATA2,TRMT6,256.0
GATA2,ME2,305.0
GATA2,INTS13,250.0
GATA2,GSR,173.0
GATA2,MDN1,261.0
GATA2,KLF6,300.0
GATA2,ARFGEF2,269.0
GATA2,RABGGTB,319.0
GATA2,9430015G10RIK,230.0
GATA2,LAP3,231.0
GATA2,CDCA7,187.0
GATA2,CD9,672.0
GATA2,LY9,266.0
GATA2,PTPRS,504.0
GATA2,ELAC2,262.0
GATA2,SEH1L,276.0
GATA2,PSMG2,185.0
GATA2,MYCT1,648.0
GATA2,IL12A,324.0
GATA2,REXO4,246.0
GATA2,DLST,224.0
GATA2,4833439L19RIK,244.0
GATA2,ISG20,358.0
GATA2,XAF1,317.0
GATA2,STRAP,217.0
GATA2,NUDT4,378.0
GATA2,TOMM70A,220.0
GATA2,EAF1,305.0
GATA2,AURKB,315.0
GATA2,ICAM1,265.0
GATA2,GGTA1,273.0
GATA2,ARRDC4,401.0
GATA2,ALAS1,247.0
GATA2,DDX21,242.0
GATA2,RTEL1,239.0
GATA2,NAMPT,290.0
GATA2,SMC2,330.0
GATA2,CPA3,466.0
GATA2,CLN5,214.0
GATA2,NDE1,217.0
GATA2,UAP1,169.0
GATA2,ZBTB38,210.0
GATA2,KCTD12,350.0
GATA2,ANXA5,224.0
GATA2,MTMR4,206.0
GATA2,MC5R,377.0
GATA2,ABCG3,304.0
GATA2,ACAA2,159.0
GATA2,TOPORS,202.0
GATA2,TM7SF3,238.0
GATA2,CD34,226.0
GATA2,GFM1,265.0
GATA2,EMILIN1,223.0
GATA2,MECOM,519.0
GATA2,LACTB,219.0
GATA2,NUS1,271.0
GATA2,MPZL1,212.0
GATA2,CLEC4E,428.0
GATA2,CENPE,324.0
GATA2,TAF12,203.0
GATA2,PFKFB3,198.0
GATA2,PATL1,291.0
GATA2,ZFP367,293.0
GATA2,POLD1,202.0
GATA2,NSUN2,334.0
GATA2,TM6SF1,292.0
GATA2,NUP155,225.0
GATA2,SORL1,290.0
GATA2,TBL3,194.0
GATA2,BYSL,228.0
GATA2,CCDC50,183.0
GATA2,IARS2,247.0
GATA2,APLP2,380.0
GATA2,ZFP322A,227.0
GATA2,TMEM206,283.0
GATA2,NUSAP1,225.0
GATA2,HLF,435.0
GATA2,NAA50,289.0
GATA2,PCMTD2,190.0
GATA2,NCAPG2,210.0
GATA2,ACLY,293.0
GATA2,NAPRT,198.0
GATA2,WDHD1,214.0
GATA2,BIRC5,231.0
GATA2,HARS,185.0
GATA2,ODC1,182.0
GATA2,CD48,269.0
GATA2,ATP13A1,280.0
GATA2,FAM91A1,234.0
GATA2,PLAA,213.0
GATA2,XPNPEP1,250.0
GATA2,GARS,229.0
GATA2,CUL3,189.0
GATA2,ADGRG3,263.0
GATA2,SLC39A6,196.0
GATA2,ELP2,196.0
GATA2,IARS,246.0
GATA2,ZFP945,517.0
GATA2,RNF4,210.0
GATA2,DHRS3,214.0
GATA2,COLGALT1,176.0
GATA2,PSMD6,205.0
GATA2,CKAP2,258.0
GATA2,RPS6KA5,234.0
GATA2,ZFP24,174.0
GATA2,SIRPA,178.0
GATA2,CNRIP1,181.0
GATA2,AP1S2,190.0
GATA2,IDH3A,252.0
GATA2,ATG12,243.0
GATA2,AP3S1,243.0
GATA2,SLC35B4,267.0
GATA2,IGTP,380.0
GATA2,PTCD3,338.0
GATA2,CTPS,250.0
GATA2,SGPP1,250.0
GATA2,OTUD4,176.0
GATA2,NUDCD1,213.0
GATA2,DDX39,212.0
GATA2,SH2D5,245.0
GATA2,GBP7,167.0
GATA2,ATP1B3,173.0
GATA2,SLC31A1,180.0
GATA2,ZNRF2,168.0
GATA2,MTR,193.0
GATA2,ALDOC,242.0
GATA2,SELENOP,481.0
GATA2,VPS35,167.0
GATA2,ORC6,167.0
GATA2,RPAP1,159.0
GATA2,ALDH18A1,168.0
GATA2,KIF11,226.0
GATA2,UBR7,161.0
GATA2,MFSD14B,167.0
GATA2,MCM10,472.0
GATA2,NUBP2,186.0
GATA2,AKNA,175.0
GATA2,MCM2,166.0
GATA2,INPP5B,182.0
GATA2,NUP107,276.0
GATA2,HDAC2,169.0
GATA2,SLC44A2,232.0
GATA2,JPT2,180.0
GATA2,PLXDC2,167.0
GATA2,HSPH1,245.0
GATA2,CTC1,156.0
GATA2,SPPL2B,226.0
GATA2,SERPINB9,165.0
GATA2,SESN1,210.0
GATA2,FGL2,197.0
GATA2,BACE1,255.0
GATA2,PSEN1,161.0
GATA2,SPC25,240.0
GATA2,FLNB,215.0
GATA2,SFXN1,218.0
GATA2,NUDT19,218.0
GATA2,ORC2,154.0
GATA2,MTOR,430.0
GATA2,FDFT1,184.0
GATA2,TOMM40,176.0
GATA2,FAM171A1,149.0
GATA2,METAP1,144.0
GATA2,RFC5,174.0
GATA2,RAB31,161.0
GATA2,TACC3,178.0
GATA2,CAD,143.0
GATA2,RAD51AP1,187.0
GATA2,HDC,210.0
GATA2,SOCS2,173.0
GATA2,CKAP5,143.0
GATA2,CYBC1,160.0
GATA2,CTSZ,138.0
GATA2,USP14,206.0
GATA2,RAD21,225.0
GATA2,NCLN,138.0
GATA2,BCAP29,204.0
GATA2,ETF1,153.0
GATA2,F2R,202.0
GATA2,SERPINB6A,200.0
GATA2,DCK,199.0
GATA2,PIP4K2A,138.0
GATA2,SORT1,150.0
GATA2,CCL4,195.0
GATA2,MCM5,387.0
GATA2,ANKRD44,193.0
GATA2,ARHGEF39,193.0
GATA2,LYN,193.0
GATA2,USP42,192.0
GATA2,DNAJC5,156.0
GATA2,DDX1,199.0
GATA2,CD93,147.0
GATA2,CSGALNACT2,133.0
GATA2,NUP93,156.0
GATA2,G6PDX,127.0
GATA2,EIF1AD,175.0
GATA2,GM4951,372.0
GATA2,ABL2,138.0
GATA2,GPD1L,212.0
GATA2,CNIH1,140.0
GATA2,TYMS,190.0
GATA2,SLC35E1,145.0
GATA2,TFG,148.0
GATA2,PHKB,183.0
GATA2,TUBGCP3,136.0
GATA2,EMB,182.0
GATA2,PRSS57,362.0
GATA2,KIF22,122.0
GATA2,CSE1L,155.0
GATA2,ACOT9,122.0
GATA2,PRKCQ,180.0
GATA2,RETREG1,359.0
GATA2,MGAT5,180.0
GATA2,SYNJ1,140.0
GATA2,GNG2,122.0
GATA2,PSME4,154.0
GATA2,ZFP451,176.0
GATA2,UBA2,122.0
GATA2,FGFR1OP,127.0
GATA2,SF3B3,158.0
GATA2,GMNN,174.0
GATA2,NFAM1,170.0
GATA2,MCM3,116.0
GATA2,FAR1,134.0
GATA2,RNF38,124.0
GATA2,PREP,131.0
GATA2,RGCC,173.0
GATA2,LCP2,219.0
GATA2,FAM136A,335.0
GATA2,NCAPG,129.0
GATA2,BC005561,167.0
GATA2,PHF10,185.0
GATA2,NPLOC4,171.0
GATA2,NDUFV1,329.0
GATA2,GOLT1B,165.0
GATA2,CDC7,161.0
GATA2,KCTD20,114.0
GATA2,PSMD1,313.0
GATA2,PRPF4,313.0
GATA2,CCNB2,157.0
GATA2,TENT5A,155.0
GATA2,PRODH,114.0
GATA2,CDC20,308.0
GATA2,KNSTRN,103.0
GATA2,MIEF1,153.0
GATA2,MTHFD1,102.0
GATA2,MYO1F,149.0
GATA2,FCGRT,296.0
GATA2,FAM102B,147.0
GATA2,PANX1,146.0
GATA2,CSTF2,101.0
GATA2,MPI,144.0
GATA2,KIF20B,143.0
GATA2,E2F8,142.0
GATA2,UTP4,142.0
GATA2,CYP2J9,283.0
GATA2,HCFC1,141.0
GATA2,EGR1,141.0
GATA2,FSTL1,280.0
GATA2,MEMO1,140.0
GATA2,NDRG1,276.0
GATA2,LIG1,139.0
GATA2,HDGFL3,137.0
GATA2,TGTP2,270.0
GATA2,TGTP1,270.0
GATA2,PRKCD,135.0
GATA2,PRIM1,133.0
GATA2,9530068E07RIK,265.0
GATA2,ZFP35,263.0
GATA2,TEC,132.0
GATA2,LDHB,262.0
GATA2,CDC6,134.0
GATA2,CD52,262.0
GATA2,INTS8,115.0
GATA2,RAB38,129.0
GATA2,MAN2A2,258.0
GATA2,DHFR,130.0
GATA2,CTTN,258.0
GATA2,PRPS2,127.0
GATA2,ENPP5,127.0
GATA2,SATB1,416.0
GATA2,BUB1B,252.0
GATA2,NDRG2,251.0
GATA2,SPCS3,124.0
GATA2,TBC1D10C,247.0
GATA2,SDF2L1,124.0
GATA2,KIF13A,247.0
GATA2,SH3BGRL,245.0
GATA2,SMPDL3A,122.0
GATA2,SERPINA3G,141.0
GATA2,ECT2,243.0
GATA2,SYK,121.0
GATA2,ANXA2,241.0
GATA2,RGS2,239.0
GATA2,CD82,239.0
GATA2,ZDHHC13,118.0
GATA2,JARID2,236.0
GATA2,PSTPIP1,117.0
GATA2,SNAP47,232.0
GATA2,LY6A,232.0
GATA2,ZFP36,231.0
GATA2,PITPNC1,116.0
GATA2,DOCK10,116.0
GATA2,ATAD1,116.0
GATA2,PRIM2,114.0
GATA2,TPX2,225.0
GATA2,SEC24D,113.0
GATA2,PBX1,223.0
GATA2,CYB5R1,115.0
GATA2,LGALS1,220.0
GATA2,TBC1D9B,218.0
GATA2,TAB1,218.0
GATA2,SETD2,109.0
GATA2,IIGP1,218.0
GATA2,DENND2D,109.0
GATA2,ZBTB20,217.0
GATA2,NFKBIA,215.0
GATA2,SERPINB1A,211.0
GATA2,PTTG1IP,211.0
GATA2,ARHGEF18,211.0
GATA2,SLCO4A1,105.0
GATA2,ACSS2,105.0
GATA2,GPRASP1,208.0
GATA2,RGS19,103.0
GATA2,ARCN1,106.0
GATA2,CASP12,205.0
GATA2,VAV3,204.0
GATA2,METTL7A1,204.0
GATA2,PIK3IP1,201.0
GATA2,MAP4K2,201.0
GATA2,PDIA4,197.0
GATA2,ZMIZ1,196.0
GATA2,CDCA3,194.0
GATA2,RPP40,192.0
GATA2,RUVBL2,184.0
GATA2,GLB1,183.0
GATA2,CDKN1C,181.0
GATA2,TIMP2,180.0
GATA2,SPC24,180.0
GATA2,FCHO2,179.0
GATA2,WDR55,177.0
GATA2,PWP2,177.0
GATA2,USP11,173.0
GATA2,KPNA3,172.0
GATA2,MMRN1,171.0
GATA2,TMEM33,170.0
GATA2,CTSL,169.0
GATA2,ANXA1,169.0
GATA2,CTR9,165.0
GATA2,MOGS,158.0
GATA2,LSP1,155.0
GATA2,LMAN2L,153.0
GATA2,CSAD,153.0
GATA2,SELENBP1,151.0
GATA2,TRIM30D,150.0
GATA2,PRKCH,150.0
GATA2,CDCA8,150.0
GATA2,ABCG2,150.0
GATA2,TMEM50B,149.0
GATA2,SNX30,147.0
GATA2,RPRD1B,146.0
GATA2,FLNA,146.0
GATA2,CKAP2L,144.0
GATA2,PPM1F,139.0
GATA2,IRF7,139.0
GATA2,GMIP,139.0
GATA2,ERCC8,139.0
GATA2,ABCB10,139.0
GATA2,PYGM,130.0
GATA2,ZFP422,129.0
GATA2,CTLA2B,129.0
GATA2,GANAB,128.0
GATA2,PDE4D,127.0
GATA2,EMCN,127.0
GATA2,TCIRG1,125.0
GATA2,RANBP3,123.0
GATA2,OASL2,123.0
GATA2,PDE4B,122.0
GATA2,COL4A2,122.0
GATA2,APOE,121.0
GATA2,GBP2,119.0
GATA2,NDC1,118.0
GATA2,HELLS,118.0
GATA2,ZFP467,114.0
GATA2,TMEM43,114.0
GATA2,PFKP,113.0
GATA2,INO80D,113.0
GATA2,VSIR,112.0
GATA2,ADSL,112.0
GATA2,KCNK5,111.0
GATA2,ACOX3,109.0
GATA2,RASA4,108.0
GATA2,SRM,105.0
GATA2,SAMD9L,104.0
GFI1B,MPZL1,1534.0
GFI1B,ITSN1,1296.0
GFI1B,ASF1B,1175.0
GFI1B,D1ERTD622E,965.0
GFI1B,PCLAF,942.0
GFI1B,TNPO1,1174.0
GFI1B,TCF19,699.0
GFI1B,SMARCA2,1213.0
GFI1B,ABHD17B,652.0
GFI1B,CHORDC1,698.0
GFI1B,GMIP,896.0
GFI1B,ARID5A,644.0
GFI1B,SEC23IP,489.0
GFI1B,REL,501.0
GFI1B,HK3,619.0
GFI1B,PDIA4,494.0
GFI1B,NFAT5,427.0
GFI1B,EGR1,384.0
GFI1B,TCP11L2,403.0
GFI1B,YPEL3,441.0
GFI1B,FIGNL1,358.0
GFI1B,USP42,570.0
GFI1B,TMEM97,361.0
GFI1B,MYCT1,770.0
GFI1B,TECPR1,403.0
GFI1B,BIRC5,326.0
GFI1B,MTMR6,284.0
GFI1B,NUF2,322.0
GFI1B,ELOVL5,364.0
GFI1B,DNAJC10,291.0
GFI1B,PATL1,426.0
GFI1B,GTF2H1,314.0
GFI1B,JUN,689.0
GFI1B,CLEC12A,505.0
GFI1B,COPB1,306.0
GFI1B,DOCK10,396.0
GFI1B,ATP10A,356.0
GFI1B,MBNL3,555.0
GFI1B,CLEC4E,650.0
GFI1B,MRPL20,298.0
GFI1B,GMFB,225.0
